Band Number,Original Date,Original Site,Species,Original Sex,Original Age,Recapture Year,Recapture 1,Recapture 2,Recapture 3,Recapture 4,Recapture 5,Recapture 6,Recapture 7,Recapture 8,Recapture 9,Recapture 10,Recapture 11,Recapture 12,Recapture 13,Recapture 14,Recapture 15,Recapture 16,Recapture 17,Comments
3100-41871,06/19/09,MCGC,BTLH,M,AHY,2009,"6/20, 3.5g",,,,,,,,,,,,,,,,,
3100-41875,06/21/09,HOLZ,BTLH,M,AHY,2009,"6/28, 3.3g",,,,,,,,,,,,,,,,,
3100-41878,06/08/09,MCGC,BTLH,F,AHY,2009,"6/10, 3.2g",,,,,,,,,,,,,,,,,
3100-41881,06/08/09,MCGC,BTLH,F,AHY,2009,"6/10, 3.8g E8","6/19, 3.8g E6",,,,,,,,,,,,,,,,
3100-41882,06/08/09,MCGC,BTLH,F,AHY,2009,"6/8, again","6/10, 4.0g E7",,,,,,,,,,,,,,,,
3100-41898,06/10/09,MCGC,BTLH,F,AHY,2009,"6/20, n.w.","6/23, n.w.6/25, 3.5g","6/29, 4.0g","7/6, 3.8g","7/9, 3.9g",,,,,,,,,,,,,
3100-41899,06/10/09,MCGC,BTLH,F,AHY,2009,"7/6, 3.6g","7/15, 3.7g","8/2, 3.7g",,,,,,,,,,,,,,,
3100-41926,06/12/09,MCGC,BTLH,F,AHY,2009,"6/13, 3.5g",,,,,,,,,,,,,,,,,
3100-41927,06/12/09,MCGC,BTLH,F,AHY,2009,"6/30, 3.5g E5","7/3, 3.5g","7/6, 3.5g 2x",,,,,,,,,,,,,,,
3100-41928,06/12/09,MCGC,BTLH,F,AHY,2009,"6/12, 3.2g",,,,,,,,,,,,,,,,,
3100-41930,06/12/09,MCGC,BTLH,F,AHY,2009,"6/13, 4.0g E7","6/20, n.w., E7","6/30, 3.8g","7/20, 3.5g","8/4, 3.9g","8/15, 3.8g","8/25, 3.9g",,,,,,,,,,,
3100-41952,06/21/09,KV1,BTLH,M,AHY,2009,"8/12, 3.6g",,,,,,,,,,,,,,,,,
3100-41953,06/21/09,GNMTN,BTLH,M,AHY,2009,"6/28, 3.2g",,,,,,,,,,,,,,,,,
3100-41958,06/25/09,MCGC,BTLH,M,AHY,2009,"7/12, 3.4g",,,,,,,,,,,,,,,,,
3100-41959,06/25/09,MCGC,BTLH,M,AHY,2009,"6/30, 3.2g","7/15, 3.4g","7/20, 3.2g","7/24, 3.4g",,,,,,,,,,,,,,
3100-41960,06/26/09,MCGC,BTLH,M,AHY,2009,"8/9, 3.4g",,,,,,,,,,,,,,,,,
3100-41965,06/12/09,HPK1,BTLH,F,AHY,2009,"6/12, again",,,,,,,,,,,,,,,,,
3100-41973,06/12/09,MP1,BTLH,F,AHY,2009,"6/12, again",,,,,,,,,,,,,,,,,
3100-41979,06/12/09,MCGC,BTLH,F,AHY,2009,"6/22, 4.2g E6-","6/16, 3.8g","7/10, 3.7g",,,,,,,,,,,,,,,
3100-41980,06/12/09,MCGC,BTLH,F,AHY,2009,"6/17, 3.4g E6-","6/20, n.w. ","7/3, 3.9g E6-","7/4, 3.5g","7/6, 3.7g","7/9, 3.3g",,,,,,,,,,,,
3100-41981,06/13/09,MCGC,BTLH,F,AHY,2009,"6/16, 3.2g ","7/12, 3.1g",,,,,,,,,,,,,,,,
3100-41982,06/13/09,MCGC,BTLH,F,AHY,2009,"6/20, 3.7g E7",,,,,,,,,,,,,,,,,
3100-41983,06/13/09,MCGC,BTLH,F,AHY,2009,"6/16, 3.3g E6","6/23, 3.3g","7/4, 3.6g","7/12, 3.5g 2x","7/15, 3.0g 2x","7/18, 3.5g","7/27, 3.2g","7/28, 3.2g 2x","8/2, 3.4","8/6, 3.1g","8/9, 3.1g","8/9, 3.3g","8/10, 3.3g","8/15, 3.5g","8/16, 3.3g","8/22, 4.0g",,
3100-41988,06/16/09,MCGC,BTLH,F,AHY,2009,"6/17, 4.4g E8","6/19, 4.5g E9","6/23, n.w. E6","6/26, 4.2g E6-","7/4, 3.5g","7/15, 3.7g 2x","7/18, 3.8g","7/20, 3.4g","7/28, 3.5g","8/2, 4.2g fat","8/6, 3.5g 2x","8/10, 3.8g","8/17, 3.4g",,,,,
3100-41991,06/17/09,MCGC,BTLH,F,AHY,2009,"6/23, n.w.",,,,,,,,,,,,,,,,,
3100-41992,06/17/09,MCGC,BTLH,F,AHY,2009,"8/6, 3.9g",,,,,,,,,,,,,,,,,
3100-41995,06/17/09,MCGC,BTLH,F,AHY,2009,"7/14, 3.4g","7/23, 3.9g","7/28, 3.2g","8/9, 4.1g",,,,,,,,,,,,,,
3100-42012,06/27/09,CC3,BTLH,F,AHY,2009,"7/12, 4.3g at MCGC",,"7/15, 3.5g at MCGC",,,,,,,,,,,,,,,
3100-42036,06/28/09,GNMTN,BTLH,F,AHY,2009,"8/19, 3.7g",,,,,,,,,,,,,,,,,
3100-42039,06/28/09,HOLZ,BTLH,F,AHY,2009,"7/26, 3.3g 2x","8/5, 3.6g","8/17, 3.2g",,,,,,,,,,,,,,,
3100-42042,06/29/09,MCGC,BTLH,F,AHY,2009,"7/1, 3.7g","7/28, 3.6g","8/4, 3.6g","8/9, 3.6g",,,,,,,,,,,,,,
3100-42048,07/01/09,MCGC,BTLH,F,AHY,2009,"7/18, 3.7g","8/24, 3.9g",,,,,,,,,,,,,,,,
3100-42053,06/30/09,MP1,BTLH,F,AHY,2009,"7/6, 3.7g",,,,,,,,,,,,,,,,,
3100-42054,06/30/09,MCGC,BTLH,F,AHY,2009,"7/4, 3.4g","7/6, 3.4g",,,,,,,,,,,,,,,,
3100-42057,06/30/09,MCGC,BTLH,F,AHY,2009,"7/1, 3.7g",,,,,,,,,,,,,,,,,
3100-42077,07/01/09,MCGC,BTLH,F,AHY,2009,"7/10, 3.2g","7/17, 3.9g","8/10, 3.5g",,,,,,,,,,,,,,,
3100-42078,07/03/09,MCGC,BTLH,F,AHY,2009,"7/6, 3.2g","7/10, 3.5g","7/12, 3.8g","7/28, 3.9g",,,,,,,,,,,,,,
3100-42080,07/03/09,MCGC,BTLH,F,AHY,2009,"7/9, 3.6g","7/15, 3.8g",,,,,,,,,,,,,,,,
3100-42090,07/05/09,KV1,BTLH,F,AHY,2009,"7/19, 3.9g at GNMTN",,,,,,,,,,,,,,,,,
3100-42096,07/05/09,KV1,BTLH,F,AHY,2009,"7/11, 3.7g",,,,,,,,,,,,,,,,,
3100-42097,07/06/09,MCGC,BTLH,F,AHY,2009,"7/18, 3.6g",,,,,,,,,,,,,,,,,
3100-42110,07/09/09,MCGC,BTLH,F,AHY,2009,"8/2, 3.4g",,,,,,,,,,,,,,,,,
3100-42111,07/10/09,MCGC,BTLH,F,AHY,2009,"7/17, 3.6g",,,,,,,,,,,,,,,,,
3100-42112,07/10/09,MCGC,BTLH,F,AHY,2009,"7/12, 3.9g","7/28, 3.7g",,,,,,,,,,,,,,,,
3100-42113,07/10/09,MCGC,BTLH,F,AHY,2009,"7/28, 3.9g",,,,,,,,,,,,,,,,,
3100-42114,07/10/09,MCGC,BTLH,F,AHY,2009,"7/27, 3.3g","7/28, 3.3g 2x","8/10, 3.2g","8/15, 3.3g",,,,,,,,,,,,,,
3100-42121,07/11/09,HOLZ,BTLH,F,AHY,2009,"8/5, 4.1g","8/17, 3.8g 2x",,,,,,,,,,,,,,,,
3100-42122,07/11/09,HOLZ,BTLH,F,AHY,2009,"7/26, 3.6g",,,,,,,,,,,,,,,,,
3100-42123,07/11/09,HOLZ,BTLH,F,AHY,2009,"7/16, 3.7g","8/12, 3.5g",,,,,,,,,,,,,,,,
3100-42166,07/11/09,GNMTN,BTLH,F,AHY,2009,"8/12, 3.9g",,,,,,,,,,,,,,,,,
3100-42183,07/12/09,MCGC,BTLH,F,AHY,2009,"7/20, n.w.","7/28, 3.3g",,,,,,,,,,,,,,,,
3100-42185,07/12/09,MCGC,BTLH,F,AHY,2009,"7/17, 3.6g",,,,,,,,,,,,,,,,,
3100-42187,07/14/09,MCGC,BTLH,F,AHY,2009,"7/15, n.w.","7/27, 4.1g","8/11, 3.4g",,,,,,,,,,,,,,,
3100-42188,07/14/09,MCGC,BTLH,F,AHY,2009,"7/23, 4.5g v. fat",,,,,,,,,,,,,,,,,
3100-42190,07/15/09,MCGC,BTLH,F,AHY,2009,"7/24, 3.6g","8/6, 3.6g","8/11, 3.6g","8/16, 3.8g","8/18, 3.2g","8/22, 3.5g","8/27, 3.5g","9/1, 3.3g",,,,,,,,,,
3100-42192,07/15/09,MCGC,BTLH,F,AHY,2009,"7/27, 3.7g",,,,,,,,,,,,,,,,,
3100-42193,07/15/09,MCGC,BTLH,F,AHY,2009,"7/15, again","7/20, n.w.",,,,,,,,,,,,,,,,
3100-42194,07/15/09,MCGC,BTLH,F,AHY,2009,"7/28, 3.5g",,,,,,,,,,,,,,,,,
3100-42211,06/19/09,MCGC,BTLH,F,AHY,2009,"6/27, 3.7g E6-, at CC3",,,,,,,,,,,,,,,,,
3100-42213,06/19/09,MCGC,BTLH,F,AHY,2009,"7/1, 3.8g","7/3, 3.9g E6-","7/9, 3.9g",,,,,,,,,,,,,,,
3100-42214,06/19/09,MCGC,BTLH,F,AHY,2009,"6/26, 4.0g E8","7/15, 3.5g",,,,,,,,,,,,,,,,
3100-42215,06/20/09,MCGC,BTLH,F,AHY,2009,"6/23, n.w.","6/25, 4.0g E6","7/6, 3.9g E6-","7/17, 4.6g fat","7/18, 3.9g",,,,,,,,,,,,,
3100-42216,06/20/09,MCGC,BTLH,F,AHY,2009,"7/24, 3.6g",,,,,,,,,,,,,,,,,
3100-42217,06/20/09,MCGC,BTLH,F,AHY,2009,"7/6, 3.4g","7/15, 3.4g",,,,,,,,,,,,,,,,
3100-42218,06/20/09,MCGC,BTLH,F,AHY,2009,"7/28, 3.1g 2x",,,,,,,,,,,,,,,,,
3100-42219,06/20/09,MCGC,BTLH,F,AHY,2009,"6/23, n.w., E8","6/26, 3.7g E6","7/20, 3.6g",,,,,,,,,,,,,,,
3100-42220,06/20/09,MCGC,BTLH,F,AHY,2009,"7/6, 3.7g","7/9, 3.9g","7/10, 3.6g","7/12, n.w.",,,,,,,,,,,,,,
3100-42221,06/20/09,MCGC,BTLH,F,AHY,2009,"7/1, 3.5g","7/9, 3.4g","7/10, 3.8g",,,,,,,,,,,,,,,
3100-42222,06/20/09,MCGC,BTLH,F,AHY,2009,"8/18, 3.4g at CC3",,,,,,,,,,,,,,,,,
3100-42224,06/21/09,HOLZ,BTLH,F,AHY,2009,"7/11, n.w. 2x","7/16, 3.6g","7/26, 3.4g 2x","8/12, 3.8g","8/17, 3.7g 2x",,,,,,,,,,,,,
3100-42225,06/21/09,HOLZ,BTLH,F,AHY,2009,"8/5, 4.5g fat",,,,,,,,,,,,,,,,,
3100-42227,06/21/09,GNMTN,BTLH,F,AHY,2009,"7/11, 3.6g","8/5, 3.8g",,,,,,,,,,,,,,,,
3100-42228,06/21/09,GNMTN,BTLH,F,AHY,2009,"6/28, 3.4g E7","8/12, 3.9g",,,,,,,,,,,,,,,,
3100-42231,06/23/09,MCGC,BTLH,F,AHY,2009,"7/9, 4.3g",,,,,,,,,,,,,,,,,
3100-42233,07/17/09,MCGC,BTLH,F,AHY,2009,"7/27, 3.8g",,,,,,,,,,,,,,,,,
3100-42235,06/24/09,MCGC,BTLH,F,AHY,2009,"6/29, n.w. E8",,,,,,,,,,,,,,,,,
3100-42239,06/25/09,MCGC,BTLH,F,AHY,2009,"8/6, 3.8g",,,,,,,,,,,,,,,,,
3100-42241,06/26/09,MCGC,BTLH,F,AHY,2009,"6/30, 5.1g E9+","7/15, 4.0g","8/16, 4.1g",,,,,,,,,,,,,,,
3100-42242,06/26/09,MCGC,BTLH,F,AHY,2009,"7/27, 3.6g 2x","7/28, 3.8g","8/5, n.w.","8/6, 3.5g 2x","8/11, 3.5g",,,,,,,,,,,,,
3100-42243,06/26/09,MCGC,BTLH,F,AHY,2009,"7/17, 3.5g",,,,,,,,,,,,,,,,,
3100-42244,06/26/09,MCGC,BTLH,F,AHY,2009,"7/15, n.w.","7/18, 4.2g","7/28, 3.7g","8/9, 3.5g",,,,,,,,,,,,,,
3100-42248,06/26/09,MCGC,BTLH,F,AHY,2009,"7/28, 3.2g",,,,,,,,,,,,,,,,,
3100-42254,06/21/09,KV1,BTLH,F,AHY,2009,"7/5, 4.0g",,,,,,,,,,,,,,,,,
3100-42259,06/21/09,KV1,BTLH,F,AHY,2009,"8/12, 3.6g",,,,,,,,,,,,,,,,,
3100-42260,06/21/09,KV1,BTLH,F,AHY,2009,"8/12, 3.6g",,,,,,,,,,,,,,,,,
3100-42266,06/21/09,GNMTN,BTLH,F,AHY,2009,"7/26, 3.5g",,,,,,,,,,,,,,,,,
3100-42267,06/21/09,GNMTN,BTLH,F,AHY,2009,"6/28, 3.5g","8/12, 4.0g",,,,,,,,,,,,,,,,
3100-42272,06/22/09,POLC,BTLH,F,AHY,2009,"7/5, 3.6g",,,,,,,,,,,,,,,,,
3100-42274,06/22/09,POLC,BTLH,F,AHY,2009,"6/28, 3.7g",,,,,,,,,,,,,,,,,
3100-42275,06/22/09,POLC,BTLH,F,AHY,2009,"6/28, n.w.",,,,,,,,,,,,,,,,,
3100-42276,06/26/09,MCGC,BTLH,M,AHY,2009,"8/10, 3.4g",,,,,,,,,,,,,,,,,
3100-42278,06/26/09,MCGC,BTLH,M,AHY,2009,"7/1, 3.4g",,,,,,,,,,,,,,,,,
3100-42280,06/26/09,MCGC,BTLH,M,AHY,2009,"7/10, 3.1g",,,,,,,,,,,,,,,,,
3100-42281,06/27/09,MP1,BTLH,M,AHY,2009,"7/6, 3.3g",,,,,,,,,,,,,,,,,
3100-42286,06/27/09,HPK1,BTLH,M,AHY,2009,"6/27, again",,,,,,,,,,,,,,,,,
3100-42287,06/27/09,CC3,BTLH,M,AHY,2009,7/15 at MCGC,"8/2, 3.5g at MCGC",,,,,,,,,,,,,,,,
3100-42296,06/29/09,MCGC,BTLH,M,AHY,2009,"6/30, 3.2g","7/1, 3.3g",,,,,,,,,,,,,,,,
3100-42298,06/30/09,MCGC,BTLH,M,AHY,2009,"7/3, 3.5g",,,,,,,,,,,,,,,,,
3100-42299,07/03/09,MCGC,BTLH,M,AHY,2009,"7/6, 3.1g",,,,,,,,,,,,,,,,,
3100-42308,07/23/09,MCGC,BTLH,F,AHY,2009,"7/24, 3.9g","7/28, 3.5g","8/2, 3.9g","8/10, 3.7g",,,,,,,,,,,,,,
3100-42311,07/23/09,MCGC,BTLH,F,AHY,2009,"8/6, 3.6g",,,,,,,,,,,,,,,,,
3100-42316,07/26/09,GNMTN,BTLH,F,AHY,2009,"8/12, 3.3g",,,,,,,,,,,,,,,,,
3100-42324,08/04/09,MCGC,BTLH,F,AHY,2009,"8/6, n.w.",,,,,,,,,,,,,,,,,
3100-42325,08/04/09,MCGC,BTLH,F,AHY,2009,"8/13, 3.7g","8/15, 3.5g","8/18, 4.3g","8/22, 3.4g",,,,,,,,,,,,,,
3100-42327,07/27/09,MCGC,BTLH,F,AHY,2009,"8/18, 3.8g",,,,,,,,,,,,,,,,,
3100-42342,08/09/09,MCGC,BTLH,F,AHY,2009,"8/10, 3.1g","8/11, 3.7g","8/13, 3.4g","8/15, 3.4g 2x","8/16, 3.1g","8/17, 4.0g","8/12, 3.8g",,,,,,,,,,,
3100-42364,07/28/09,MCGC,BTLH,F,AHY,2009,"8/6, 3.8g","8/11, 3.6g",,,,,,,,,,,,,,,,
3100-42365,07/28/09,MCGC,BTLH,F,AHY,2009,"8/6, 3.6g","8/9, 3.7g","8/10, 3.2g 2x","8/15, 3.8g","8/18, 3.8g",,,,,,,,,,,,,
3100-42366,07/28/09,MCGC,BTLH,F,AHY,2009,"8/4, 3.4g","8/15, 3.8g",,,,,,,,,,,,,,,,
3100-42374,08/12/09,HOLZ,RUHU,M,HY,2009,"8/12, again",,,,,,,,,,,,,,,,,
3100-42381,08/04/09,MCGC,RUHU,M,HY,2009,"8/4, again","8/5, 3.8g",,,,,,,,,,,,,,,,
3100-42410,07/20/09,MCGC,BTLH,M,AHY,2009,"8/6, 3.6g",,,,,,,,,,,,,,,,,
3100-42444,07/26/09,HOLZ,BTLH,M,AHY,2009,"8/10, 4.5g",,,,,,,,,,,,,,,,,
3100-42451,07/19/09,GNMTN,BTLH,F,AHY,2009,"8/19,3.8g",,,,,,,,,,,,,,,,,
3100-42464,07/19/09,KV1,BTLH,F,AHY,2009,"8/5, 3.5g",,,,,,,,,,,,,,,,,
3100-42474,07/19/09,GNMTN,BTLH,F,AHY,2009,"8/12, 3.5g",,,,,,,,,,,,,,,,,
3100-42478,07/20/09,MCGC,BTLH,F,AHY,2009,"7/20, again","7/23, 3.5g","8/6, 3.6g","8/9, 3.6g",,,,,,,,,,,,,,
3100-42489,07/23/09,MP1,BTLH,F,AHY,2009,"8/13, 3.6g",,,,,,,,,,,,,,,,,
3100-42491,07/20/09,MCGC,BTLH,F,AHY,2009,"7/28, 3.5g","8/9, 3.7g",,,,,,,,,,,,,,,,
3100-42493,07/23/09,MP1,BTLH,F,AHY,2009,"7/23, again",,,,,,,,,,,,,,,,,
3100-42496,07/23/09,MP1,BTLH,F,AHY,2009,"8/24, 4.0g",,,,,,,,,,,,,,,,,
3100-42498,07/23/09,MP1,BTLH,F,AHY,2009,"8/24, 3.3g at HPK1",,,,,,,,,,,,,,,,,
3100-42511,07/15/09,MCGC,BTLH,F,AHY,2009,"7/17, 4.1g fat","7/28, 4.1g","8/15, 4.6g 2x","8/18, 4.5g",,,,,,,,,,,,,,
3100-42512,07/15/09,MCGC,BTLH,F,AHY,2009,"7/20, 3.5g",,,,,,,,,,,,,,,,,
3100-42515,07/15/09,MCGC,BTLH,F,AHY,2009,"8/10, 3.5g",,,,,,,,,,,,,,,,,
3100-42516,07/16/09,HOLZ,BTLH,F,AHY,2009,"7/16, again","8/5, 3.8g",,,,,,,,,,,,,,,,
3100-42528,07/17/09,MCGC,BTLH,F,AHY,2009,"7/17, again",,,,,,,,,,,,,,,,,
3100-42529,06/24/09,MCGC,BTLH,F,AHY,2009,"7/10, 3.2g","7/15, 3.4g","7/17, rebanded","7/27, 3.2g",,,,,,,,,,,,,,Former H42233
3100-42533,07/18/09,MCGC,BTLH,F,AHY,2009,"7/20, 3.5g","7/23, 3.8g","7/27, 3.6g","7/28, 3.3g","8/2, 3.7g","8/6, 3.5g","8/11, 3.6g 2x","8/13, 3.6g","8/15, 3.6g","8/18, 4.0g",,,,,,,,
3100-42534,07/18/09,MCGC,BTLH,F,AHY,2009,"7/20, 3.4g","8/2, 3.5g","8/6, 3.5g",,,,,,,,,,,,,,,
3100-42536,07/18/09,MCGC,BTLH,F,AHY,2009,"7/28, 3.4g",,,,,,,,,,,,,,,,,
3100-42544,07/17/09,MCGC,BTLH,F,AHY,2009,"7/20, 3.3g","7/28, 3.6g",,,,,,,,,,,,,,,,
3100-42546,07/18/09,MCGC,BTLH,F,AHY,2009,"7/23, 3.8g","7/28, 3.5g",,,,,,,,,,,,,,,,
3100-42550,07/19/09,KV1,BTLH,F,AHY,2009,"9/3, 3.8g",,,,,,,,,,,,,,,,,
3100-42581,07/12/09,MCGC,RUHU,M,AHY,2009,"7/12, again",,,,,,,,,,,,,,,,,
3100-42601,08/17/09,HOLZ,BTLH,F,AHY,2009,"8/26, 3.9g",,,,,,,,,,,,,,,,,
3100-42603,08/17/09,HOLZ,RUHU,F,AHY,2009,"8/17, again 5x",,,,,,,,,,,,,,,,,
3100-42604,08/17/09,HOLZ,BTLH,F,AHY,2009,"9/3, 3.5g",,,,,,,,,,,,,,,,,
3100-42608,08/22/09,MCGC,BTLH,F,AHY,2009,"9/1, 3.3g",,,,,,,,,,,,,,,,,spider silk on leg at capture-removed
3100-42611,08/23/09,MCGC,BTLH,F,HY,2009,"8/23, again at CC3",,,,,,,,,,,,,,,,,
3100-42626,08/19/09,GNMTN,RUHU,M,HY,2009,"8/19, again",,,,,,,,,,,,,,,,,
3100-42628,08/24/09,MP1,RUHU,M,HY,2009,"8/24, again 2x","8/25, 4.3g 2x","8/28, 4.2g",,,,,,,,,,,,,,,
3100-42630,08/24/09,MP1,RUHU,M,HY,2009,"8/24, again 2x",,,,,,,,,,,,,,,,,
3100-42646,08/19/09,GNMTN,BTLH,F,AHY,2009,"8/19, again",,,,,,,,,,,,,,,,,
3100-42650,08/22/09,MCGC,BTLH,M,HY,2009,"8/23, 3.6g",,,,,,,,,,,,,,,,,
3100-42651,08/15/09,MP1,BTLH,M,HY,2009,"8/15, again",,,,,,,,,,,,,,,,,
3100-42698,08/26/09,KV1,BTLH,F,AHY,2009,"8/26, again",,,,,,,,,,,,,,,,,
3100-42704,08/15/09,MP1,BTLH,M,HY,2009,"8/16, 3.5g",,,,,,,,,,,,,,,,,
3100-42713,08/15/09,MCGC,BTLH,F,AHY,2009,"8/16, 4.2g",,,,,,,,,,,,,,,,,
3100-42722,08/15/09,MP1,BTLH,F,AHY,2009,"8/24, 3.7g","8/25, 4.1g 2x",,,,,,,,,,,,,,,,
3100-42723,08/15/09,MP1,BTLH,F,AHY,2009,"8/16, 4.0g",,,,,,,,,,,,,,,,,
3100-42724,08/15/09,MP1,BTLH,F,AHY,2009,"9/2, 3.7g",,,,,,,,,,,,,,,,,
3100-42734,08/16/09,MCGC,BTLH,F,AHY,2009,"8/23, 3.5g at CC3",,,,,,,,,,,,,,,,,
3100-42737,08/16/09,MP1,BTLH,F,AHY,2009,"8/16, again","8/24, 3.3g",,,,,,,,,,,,,,,,
3100-42749,08/13/09,MP1,BTLH,M,HY,2009,"8/13, again ",,,,,,,,,,,,,,,,,
3100-42751,08/12/09,HOLZ,BTLH,F,AHY,2009,"8/17, 3.4g 3x","8/26, 3.7g","9/3, 3.8g at HOLZ",,,,,,,,,,,,,,,
3100-42754,08/12/09,HOLZ,BTLH,F,AHY,2009,"8/12, again","8/17, 3.5g 3x",,,,,,,,,,,,,,,,
3100-42755,08/12/09,HOLZ,BTLH,F,AHY,2009,"8/17, 4.1g",,,,,,,,,,,,,,,,,
3100-42762,08/13/09,MP1,BTLH,F,AHY,2009,"8/13, again ",,,,,,,,,,,,,,,,,
3100-42801,08/05/09,GNMTN,BTLH,F,AHY,2009,"8/12, 4.2g",,,,,,,,,,,,,,,,,
3100-42819,08/05/09,HOLZ,BTLH,F,AHY,2009,"8/5, again",,,,,,,,,,,,,,,,,
3100-42820,08/05/09,HOLZ,BTLH,F,AHY,2009,"8/5, again","8/17, 4.0g 2x",,,,,,,,,,,,,,,,
3100-42822,08/05/09,HOLZ,BTLH,F,AHY,2009,"8/10, 4.0g","8/17, 3.6g",,,,,,,,,,,,,,,,
3100-42840,08/09/09,MCGC,BTLH,M,HY,2009,"8/9, again",,,,,,,,,,,,,,,,,
3100-42879,08/14/09,MCGC,BTLH,F,AHY,2009,"8/15, 3.1g","8/16, 3.5g",,,,,,,,,,,,,,,,
3100-42893,08/12/09,KV1,BTLH,F,AHY,2009,"8/12, again",,,,,,,,,,,,,,,,,
3100-42900,08/13/09,MCGC,BTLH,M,HY,2009,"8/18, 3.6g",,,,,,,,,,,,,,,,,
4100-07807,08/28/09,MP1,BTLH,F,HY,2009,"8/29, 3.9g 2x",,,,,,,,,,,,,,,,,
4100-07808,08/28/09,MP1,BTLH,M,HY,2009,"8/28, again",,,,,,,,,,,,,,,,,
4100-07831,08/28/09,MP1,BTLH,M,HY,2009,"9/1, 3.7g",,,,,,,,,,,,,,,,,
4100-07835,08/28/09,HPK1,BTLH,M,HY,2009,"8/28, again",,,,,,,,,,,,,,,,,
4100-07880,09/06/09,MCGC,BTLH,M,HY,2009,"9/6, again",,,,,,,,,,,,,,,,,
4100-08058,09/14/09,MP1,BTLH,F,HY,2009,"9/14, again",,,,,,,,,,,,,,,,,
4100-08062,09/03/09,MCGC,RUHU,F,HY,2009,"9/3, again",,,,,,,,,,,,,,,,,
