Band Number,Original Date,Original Site,Species,Original Sex,Original Age,Recapture Year,Recapture 1,Recapture 2,Recapture 3,Recapture 4,Recapture 5,Recapture 6,Recapture 7,Recapture 8,Recapture 9,Recapture 10,Recapture 11,Recapture 12,Recapture 13,Recapture 14,Recapture 15,Recapture 16,Recapture 17,Comments
4100-59687,07/27/11,HPK2,BTLH,F,AHY,2011,"9/5, 3.67g",,,,,,,,,,,,,,,,,
4100-59694,07/29/11,MCGC,BTLH,F,AHY,2011,"7/30, 3.7g","8/5, 3.75g at CC3",,,,,,,,,,,,,,,,
4100-59697,07/30/11,MCGC,BTLH,F,AHY,2011,"9/3, 3.4g",,,,,,,,,,,,,,,,,
4100-59699,07/30/11,MCGC,BTLH,F,AHY,2011,"7/30, again","8/7, 4.0g",,,,,,,,,,,,,,,,
4100-59700,07/30/11,MCGC,BTLH,F,AHY,2011,"8/1, 3.4g","8/15, 3.1g 2X","8/27, 3.8g",,,,,,,,,,,,,,,
4100-59703,07/27/11,HPK2,RUHU,F,AHY,2011,"7/27, again",,,,,,,,,,,,,,,,,
4100-59704,07/30/11,MCGC,RUHU,F,AHY,2011,"7/30, again",,,,,,,,,,,,,,,,,
4100-59729,07/30/11,MCGC,BTLH,F,HY,2011,"7/30, again","8/1, nw","8/5, 3.4g",,,,,,,,,,,,,,,
4100-59740,08/01/11,MCGC,BTLH,F,AHY,2011,"8/5, 3.4g",,,,,,,,,,,,,,,,,
4100-59748,08/01/11,MCGC,BTLH,F,AHY,2011,"8/5, 3.4g",,,,,,,,,,,,,,,,,
4100-59758,08/02/11,MP1,BTLH,F,AHY,2011,"8/23, 3.4g",,,,,,,,,,,,,,,,,
4100-59759,08/02/11,MP1,BTLH,F,AHY,2011,"8/9, nw",,,,,,,,,,,,,,,,,
4100-59776,08/02/11,MP1,BTLH,M,HY,2011,"8/6, 3.4g",,,,,,,,,,,,,,,,,
4100-59792,08/04/11,MCGC,RUHU,F,HY,2011,"8/5, 4.1g",,,,,,,,,,,,,,,,,
4100-59793,08/04/11,MCGC,RUHU,F,AHY,2011,"8/5, 3.5g",,,,,,,,,,,,,,,,,
4100-59832,08/10/11,KV1,BTLH,F,AHY,2011,"8/17, 3.56g",,,,,,,,,,,,,,,,,
4100-59840,08/10/11,HOLZ,BTLH,F,AHY,2011,"8/17, 3.63g",,,,,,,,,,,,,,,,,
4100-59841,08/11/11,MCGC,BTLH,F,AHY,2011,"8/12, 3.2g","8/18, 3.18g","8/22, 3.3g",,,,,,,,,,,,,,,
4100-59843,08/12/11,MCGC,BTLH,F,AHY,2011,"8/18, 3.7g",,,,,,,,,,,,,,,,,
4100-59891,08/13/11,MP1,BTLH,F,AHY,2011,"8/29, 3.5g",,,,,,,,,,,,,,,,,
4100-59900,08/19/11,MP1,RUHU,M,HY,2011,"8/19, again",,,,,,,,,,,,,,,,,
4100-59918,08/17/11,KV1,BTLH,F,AHY,2011,"8/31, 3.55g",,,,,,,,,,,,,,,,,
4100-59926,08/19/11,MP1,RUHU,F,AHY,2011,"8/19, again",,,,,,,,,,,,,,,,,
4100-59928,08/20/11,MCGC,BTLH,M,HY,2011,"8/22, 3.4g",,,,,,,,,,,,,,,,,
4100-59935,08/23/11,MP1,BTLH,M,HY,2011,"9/5, 3.48g",,,,,,,,,,,,,,,,,
4100-59938,08/23/11,MP1,BTLH,M,HY,2011,"8/23, 3.7g again",,,,,,,,,,,,,,,,,
4100-59972,08/20/11,HPK2,BTLH,F,HY,2011,"8/20, again 2X",,,,,,,,,,,,,,,,,
4100-59989,08/25/11,HOLZ,BTLH,F,HY,2011,"8/25, again",,,,,,,,,,,,,,,,,
4100-59996,08/26/11,MP1,BTLH,F,HY,2011,"8/27, 3.3g",,,,,,,,,,,,,,,,,
9100-22701,08/23/11,MP1,BTLH,M,HY,2011,"8/23, again",,,,,,,,,,,,,,,,,
9100-22711,08/26/11,MP1,BTLH,M,HY,2011,"8/27, 4.4g",,,,,,,,,,,,,,,,,
9100-22726,09/01/11,MP1,BTLH,M,HY,2011,"9/1, again 2X","9/2, nw","9/4, 4.02g",,,,,,,,,,,,,,,
9100-22727,09/01/11,MP1,BTLH,M,HY,2011,"9/1, again 2X","9/2, 4.1g","9/3, 4.19g 2X",,,,,,,,,,,,,,,
9100-22729,09/01/11,MP1,BTLH,M,HY,2011,9/1 at HPK2,,,,,,,,,,,,,,,,,
9100-22730,09/01/11,MP1,BTLH,M,HY,2011,"9/2, 3.7g",,,,,,,,,,,,,,,,,
9100-22733,08/27/11,MP1,BTLH,F,HY,2011,"8/23, again",,,,,,,,,,,,,,,,,
9100-22736,08/27/11,MP1,BTLH,F,HY,2011,"8/29, 3.91g",,,,,,,,,,,,,,,,,
9100-22772,09/03/11,MP1,BTLH,M,HY,2011,"9/3, again","9/4, 3.54g",,,,,,,,,,,,,,,,
9100-22779,09/02/11,MCGC,BTLH,F,HY,2011,"9/2, again",,,,,,,,,,,,,,,,,
9100-22825,09/08/11,GNMTN,BTLH,F,HY,2011,"9/8, again",,,,,,,,,,,,,,,,,
9100-22829,09/05/11,MP1,BTLH,M,HY,2011,"9/8, 3.49g",,,,,,,,,,,,,,,,,
9100-22839,09/09/11,MP1,BTLH,M,HY,2011,"9/22, 3.41g",,,,,,,,,,,,,,,,,
9100-22863,09/12/11,MP1,BTLH,F,HY,2011,"9/12, again",,,,,,,,,,,,,,,,,
9100-22867,09/14/11,MP1,BTLH,F,HY,2011,"9/14, again",,,,,,,,,,,,,,,,,
9100-93534 ,06/12/11,MP1,BTLH,F,AHY,2011,Foreign,,,,,,,,,,,,,,,,,
9000-93692,08/02/11,HPK2,BTLH,F,AHY,2011,Foreign,,,,,,,,,,,,,,,,,New band # 4100-59755
9000-93695,07/08/11,MP1,BTLH,F,AHY,2011,Foreign,,,,,,,,,,,,,,,,,
9000-93749,08/13/11,MP1,BTLH,F,AHY,2011,Foreign,,,,,,,,,,,,,,,,,
9000-93765,07/08/11,MP1,BTLH,F,AHY,2011,Foreign,,,,,,,,,,,,,,,,,
