Band Number,Original Date,Original Site,Species,Original Sex,Original Age,Recapture Year,Recapture 1,Recapture 2,Recapture 3,Recapture 4,Recapture 5,Recapture 6,Recapture 7,Recapture 8,Recapture 9,Recapture 10,Recapture 11,Recapture 12,Recapture 13,Recapture 14,Recapture 15,Recapture 16,Recapture 17,Comments
3100-42686,08/16/2009,MP1,BTLH,F,AHY,2010,"8/2, 3.1g","8/19, 3.9g",,,,,,,,,,,,,,,,
3100-42698,08/26/2009,KV1,BTLH,F,AHY,2010,"6/18, 3.4g","6/23, 3.3g",,,,,,,,,,,,,,,,
3100-42699,08/26/2009,KV1,BTLH,F,AHY,2010,"7/25, 3.7g",,,,,,,,,,,,,,,,,
3100-42702,08/16/2009,MCGC,BTLH,M,HY,2010,"5/21, 3.4g","5/23, 3.4g",,,,,,,,,,,,,,,,
3100-42709,08/16/2009,MCGC,BTLH,M,HY,2010,"5/23, 3.4g","5/28, 3.2g","6/13, 3.3g","6/17, 3.3g","6/21, 3.5g","6/24, 3.0g",,,,,,,,,,,,
3100-42722,08/15/2009,MP1,BTLH,F,AHY,2010,"8/17, 3.9g",,,,,,,,,,,,,,,,,
3100-42728,08/15/2009,MP1,BTLH,F,AHY,2010,"6/19, 3.7g",,,,,,,,,,,,,,,,,
3100-42730,08/16/2009,MCGC,BTLH,F,HY,2010,"5/23, 3.6g E7","5/25, 3.8g E7","7/3, 3.4g","7/9, 3.2g","7/15, 3.3g",,,,,,,,,,,,,
3100-42735,08/16/2009,MP1,BTLH,F,AHY,2010,"7/31, 3.7g",,,,,,,,,,,,,,,,,
3100-42742,08/13/2009,MCGC,BTLH,M,AHY,2010,"5/23, 3.4g","5/25, 3.3g",,,,,,,,,,,,,,,,
3100-42747,08/13/2009,MP1,BTLH,M,AHY,2010,"5/16, 3.3g",,,,,,,,,,,,,,,,,
3100-42751,08/12/2009,HOLZ,BTLH,F,AHY,2010,"7/25, 3.4g",,,,,,,,,,,,,,,,,
3100-42756,08/13/2009,MCGC,BTLH,F,AHY,2010,"5/13, 2.8g","6/18, 3.4g 2x","7/18, 3.2g",,,,,,,,,,,,,,,
3100-42765,08/13/2009,MP1,BTLH,F,AHY,2010,"8/2, 3.4g",,,,,,,,,,,,,,,,,
3100-42790,08/16/2009,MCGC,BTLH,M,HY,2010,"6/24, 3.1g",,,,,,,,,,,,,,,,,
3100-42792,08/12/2009,KV1,BTLH,F,AHY,2010,"7/1, 3.7g","8/13, 3.7g at GNMTN",,,,,,,,,,,,,,,,
3100-42794,08/12/2009,KV1,BTLH,F,AHY,2010,"7/19, 3.7g",,,,,,,,,,,,,,,,,
3100-42797,08/12/2009,KV1,BTLH,F,AHY,2010,"7/1, 3.9g",,,,,,,,,,,,,,,,,
3100-42800,08/12/2009,KV1,BTLH,F,AHY,2010,"7/1, 3.8g",,,,,,,,,,,,,,,,,
3100-42802,08/05/2009,GNMTN,BTLH,F,AHY,2010,"8/15, 3.8g",,,,,,,,,,,,,,,,,
3100-42806,08/05/2009,GNMTN,BTLH,F,AHY,2010,"8/1, 3.5g",,,,,,,,,,,,,,,,,
3100-42816,08/05/2009,KV1,BTLH,F,AHY,2010,"6/3, 4.4g E8",,,,,,,,,,,,,,,,,
3100-42818,08/05/2009,HOLZ,BTLH,F,AHY,2010,"6/23, 4.3g E9","7/11, 3.3g","7/25, 3.4g",,,,,,,,,,,,,,,
3100-42819,08/05/2009,HOLZ,BTLH,F,AHY,2010,"7/25, 3.6g",,,,,,,,,,,,,,,,,
3100-42821,08/05/2009,HOLZ,BTLH,F,AHY,2010,"7/1, 4.1g ","7/11, 3.7g",,,,,,,,,,,,,,,,
3100-42823,08/06/2009,MCGC,BTLH,F,AHY,2010,"6/27, 4.4g E9+","8/3,3.6g",,,,,,,,,,,,,,,,
3100-42825,08/06/2009,MCGC,BTLH,F,AHY,2010,"5/21, 3.8g E7","5/26, nw E8+","7/14, 3.6g","7/15, 4.2g","8/12, 3.7g","9/1, 3.6g",,,,,,,,,,,,
3100-42827,08/05/2009,KV1,BTLH,M,AHY,2010,"7/11, 3.4g",,,,,,,,,,,,,,,,,
3100-42840,08/09/2009,MCGC,BTLH,M,HY,2010,"7/5, 3.5g",,,,,,,,,,,,,,,,,"new: L08515, pine pitch"
3100-42850,08/10/2009,MCGC,BTLH,F,AHY,2010,"7/23, 3.2g",,,,,,,,,,,,,,,,,
3100-42871,08/10/2009,MP1,BTLH,F,AHY,2010,"6/6, 3.4g",,,,,,,,,,,,,,,,,
3100-42884,08/11/2009,MCGC,BTLH,F,AHY,2010,"6/21, 3.3g","8/19, 3.2g",,,,,,,,,,,,,,,,
3100-42892,08/12/2009,GNMTN,BTLH,F,AHY,2010,"6/3, 4.6g E7 at KV1","7/11, 4.0g E8 at KV1","7/19, 3.3g at KV1","8/25, 3.6g at KV1",,,,,,,,,,,,,,
3100-42894,08/12/2009,KV1,BTLH,F,AHY,2010,"6/18, 3.7g",,,,,,,,,,,,,,,,,
4100-07816,08/28/2009,HPK1,BTLH,F,AHY,2010,"6/16, 3.4g at MP1",,,,,,,,,,,,,,,,,
4100-07836,08/28/2009,HPK1,BTLH,M,HY,2010,"6/10, 3.5g",,,,,,,,,,,,,,,,,
4100-07896,08/27/2009,CC3,BTLH,M,HY,2010,"5/29, 3.6g at MCGC",,"6/19, 3.2g",,,,,,,,,,,,,,,
4100-08055,09/08/2009,MP1,BTLH,F,AHY,2010,"8/17, 3.4g",,,,,,,,,,,,,,,,,
3100-42456,05/26/2010,CC3,BTLH,F,AHY,2010,"7/17, 3.6g",,,,,,,,,,,,,,,,,
3100-42460,06/12/2010,MCGC,BTLH,F,AHY,2010,"6/19, 3.6g E7","6/27, 3.8g",,,,,,,,,,,,,,,,
4100-07870,05/17/2010,MP1,BTLH,F,AHY,2010,"6/28, 3.4g","8/19, 4.1g",,,,,,,,,,,,,,,,
4100-07876,05/16/2010,MCGC,BTLH,M,AHY,2010,"5/26, 3.3g","7/6, 3.3g",,,,,,,,,,,,,,,,
4100-07878,05/16/2010,MP1,BTLH,M,AHY,2010,"5/16, again ",,,,,,,,,,,,,,,,,
4100-07904,05/28/2010,MP1,BTLH,M,AHY,2010,"7/9, 3.2g",,,,,,,,,,,,,,,,,
4100-07906,05/28/2010,MP1,BTLH,M,AHY,2010,"7/6, 3.1g",,,,,,,,,,,,,,,,,
4100-07930,06/08/2010,HPK2,BTLH,M,AHY,2010,"6/8, 3.1g again",,,,,,,,,,,,,,,,,
4100-07933,06/10/2010,MP1,BTLH,M,AHY,2010,"6/20, 3.0g at HPK2","6/29, 3.0g at HPK2",,,,,,,,,,,,,,,,
4100-07936,06/12/2010,MCGC,BTLH,M,AHY,2010,"6/26, 3.6g","7/3, 3.2g",,,,,,,,,,,,,,,,
4100-07944,06/20/2010,HPK2,BTLH,M,AHY,2010,"7/6, 3.2g",,,,,,,,,,,,,,,,,
4100-07945,06/21/2010,MCGC,BTLH,M,AHY,2010,"7/4, 3.1g","7/9, 3.4g",,,,,,,,,,,,,,,,
4100-07952,06/02/2010,HPK2,BTLH,M,AHY,2010,"6/5, nw",,,,,,,,,,,,,,,,,
4100-07957,06/13/2010,MCGC,BTLH,M,AHY,2010,"6/21, 3.3g",,,,,,,,,,,,,,,,,
4100-07960,06/18/2010,MCGC,BTLH,M,AHY,2010,"7/26, 3.3g","7/31, 3.2g",,,,,,,,,,,,,,,,
4100-07962,06/19/2010,MCGC,BTLH,M,AHY,2010,"6/27, 3.4g","7/4, 3.2g 2x","7/9, 3.4g","7/10, 3.4g",,,,,,,,,,,,,,
4100-07977,07/01/2010,GNMTN,BTLH,M,AHY,2010,"8/1, 3.7g",,,,,,,,,,,,,,,,,
4100-07979,07/01/2010,HOLZ,BTLH,M,AHY,2010,"7/1, again",,,,,,,,,,,,,,,,,
4100-07980,07/01/2010,HOLZ,BTLH,M,AHY,2010,"7/11, 3.1g 2x",,,,,,,,,,,,,,,,,
4100-07981,05/25/2010,HPK2,BTLH,M,AHY,2010,"5/25, again",,,,,,,,,,,,,,,,,
4100-07989,05/25/2010,MP1,BTLH,M,AHY,2010,"5/28, 3.1g",,,,,,,,,,,,,,,,,
4100-07991,05/25/2010,MP1,BTLH,M,AHY,2010,"7/3, 3.0g",,,,,,,,,,,,,,,,,
4100-07993,05/26/2010,MCGC,BTLH,M,AHY,2010,"6/17, 3.2g",,,,,,,,,,,,,,,,,
4100-07996,05/26/2010,CC3,BTLH,M,AHY,2010,"6/29, 3.3g at MCGC","7/6, 3.1g at MCGC",,,,,,,,,,,,,,,,
4100-07999,05/28/2010,MCGC,BTLH,M,AHY,2010,"8/13, 3.8g",,,,,,,,,,,,,,,,,
4100-08000,05/28/2010,MCGC,BTLH,M,AHY,2010,"5/29, 3.3g","6/17, 3.2g","6/18, 3.2g","7/9, 3.4g",,,,,,,,,,,,,,
4100-08012,05/28/2010,MCGC,BTLH,F,AHY,2010,"6/1, 3.2g E7","6/10, 3.1g","6/18, 3.5g","6/19, 3.5g","6/21, 3.1g",,,,,,,,,,,,,
4100-08013,05/28/2010,MCGC,BTLH,F,AHY,2010,"6/3, 3.5g",,,,,,,,,,,,,,,,,
4100-08015,05/28/2010,MCGC,BTLH,F,AHY,2010,"6/1, 3.8g E7","6/5, 4.1g E9+",,"6/27, 3.6g","7/4, 3.6g",,,,,,,,,,,,,
4100-08018,05/28/2010,MP1,BTLH,F,AHY,2010,"6/8, 3.6g at HPK2",,,,,,,,,,,,,,,,,
4100-08020,05/28/2010,MP1,BTLH,F,AHY,2010,"6/29, 3.7g",,,,,,,,,,,,,,,,,
4100-08035,05/15/2010,MCGC,BTLH,F,AHY,2010,"5/15, again","5/21, 3.8g E7 2x",,,,,,,,,,,,,,,,
4100-08040,05/17/2010,MCGC,BTLH,F,AHY,2010,"6/13, 3.6g",,,,,,,,,,,,,,,,,
4100-08075,05/17/2010,MCGC,BTLH,M,AHY,2010,"5/17, again",,,,,,,,,,,,,,,,,
4100-08093,05/17/2010,MCGC,BTLH,M,AHY,2010,"5/25, 3.4g","6/17, 3.2g",,,,,,,,,,,,,,,,
4100-08095,05/17/2010,MCGC,BTLH,M,AHY,2010,"5/23, 2.9g",,,,,,,,,,,,,,,,,
4100-08096,05/17/2010,MCGC,BTLH,M,AHY,2010,"5/21, 3.8g",,,,,,,,,,,,,,,,,
4100-08097,05/17/2010,MCGC,BTLH,M,AHY,2010,"5/21, 3.5g",,,,,,,,,,,,,,,,,
4100-08099,05/17/2010,MCGC,BTLH,M,AHY,2010,"5/25, 3.3g",,,,,,,,,,,,,,,,,
4100-08100,05/21/2010,MCGC,BTLH,M,AHY,2010,"5/21, again","5/23, 3.5g","6/7, 3.1g","6/18, 3.2g","6/24, 3.1g",,,,,,,,,,,,,
4100-08106,05/21/2010,MCGC,BTLH,F,AHY,2010,"5/29, 3.3g",,,,,,,,,,,,,,,,,
4100-08107,05/21/2010,MCGC,BTLH,F,AHY,2010,"6/24, 4.0g E6","7/6, 3.2g",,,,,,,,,,,,,,,,
4100-08112,05/21/2010,MCGC,BTLH,F,AHY,2010,"5/23, 4.0g E7","5/25, 4.3g E7 2x","6/3, 3.6g E6","6/7, 4.2g E9",,,,,,,,,,,,,,
4100-08113,05/21/2010,MCGC,BTLH,F,AHY,2010,"7/3, 3.9g","7/10, 3.8g E6","7/14, 4.1g E8",,,,,,,,,,,,,,,
4100-08114,05/21/2010,MCGC,BTLH,F,AHY,2010,"5/21, again",,,,,,,,,,,,,,,,,
4100-08116,05/21/2010,MCGC,BTLH,F,AHY,2010,"6/6, 3.6g at CC3","6/26, 3.5g","7/18, 3.9g","7/23, 3.4g","7/27, 3.5g","7/30, 3.3g","7/31, 3.4g","8/8, 3.7g","8/9, 3.4g","8/12, 4.1g",,,,,,,,
4100-08120,05/22/2010,MP1,BTLH,F,AHY,2010,"6/2, 3.6g E6 at HPK2",,,,,,,,,,,,,,,,,
4100-08127,05/23/2010,MCGC,BTLH,F,AHY,2010,"5/26, 3.7g E6","6/13, 3.9g","6/17, 3.7g","6/19, 3.6g","6/21, 3.3g",,,,,,,,,,,,,
4100-08129,05/23/2010,MCGC,BTLH,F,AHY,2010,"6/12, 3.9g","6/19, 3.5g",,,,,,,,,,,,,,,,
4100-08130,05/23/2010,MCGC,BTLH,F,AHY,2010,"5/28, 3.5g E7",,,,,,,,,,,,,,,,,
4100-08132,05/23/2010,MCGC,BTLH,F,AHY,2010,"5/25, 3.4g","7/5, nw",,,,,,,,,,,,,,,,new: L08465
4100-08134,05/23/2010,MCGC,BTLH,F,AHY,2010,"6/1, 3.5g","7/3, 3.6g E6",,,,,,,,,,,,,,,,
4100-08135,05/25/2010,MCGC,BTLH,F,AHY,2010,"6/12, 3.5g","7/9, 3.8g",,,,,,,,,,,,,,,,
4100-08136,05/25/2010,MCGC,BTLH,F,AHY,2010,"8/9, 3.3g",,,,,,,,,,,,,,,,,
4100-08138,05/25/2010,MCGC,BTLH,F,AHY,2010,"7/10, 3.4g at CC3",,,,,,,,,,,,,,,,,
4100-08139,05/25/2010,MCGC,BTLH,F,AHY,2010,"5/25, again","  5/28, 4.1g E9+","6/6, 3.7g E8 at CC3","6/12, 3.9g","6/19, 3.4g","6/29, 3.4g",,,,,,,,,,,,
4100-08144,05/25/2010,HPK2,BTLH,F,AHY,2010,"6/20, 3.6g",,,,,,,,,,,,,,,,,
4100-08145,05/25/2010,HPK2,BTLH,F,AHY,2010,"6/5, nw",,,,,,,,,,,,,,,,,
4100-08152,06/03/2010,KV1,BTLH,F,AHY,2010,"7/19, 3.3g",,,,,,,,,,,,,,,,,
4100-08153,06/03/2010,KV1,BTLH,F,AHY,2010,"6/3, again","6/23, 3.6g","7/1, 3.6g","7/25, 3.4g",,,,,,,,,,,,,,
4100-08154,06/03/2010,KV1,BTLH,F,AHY,2010,"7/25, 3.4g",,,,,,,,,,,,,,,,,
4100-08158,06/03/2010,KV1,BTLH,F,AHY,2010,"6/18, 4.2g E7","7/11, 3.7g","8/6, 4.3g",,,,,,,,,,,,,,,
4100-08159,06/03/2010,KV1,BTLH,F,AHY,2010,"8/13, 4.2g",,,,,,,,,,,,,,,,,
4100-08161,06/03/2010,KV1,BTLH,F,AHY,2010,"7/19, 3.46g",,,,,,,,,,,,,,,,,
4100-08163,06/03/2010,KV1,BTLH,F,AHY,2010,"7/19, 4.1g",,,,,,,,,,,,,,,,,
4100-08165,06/05/2010,MP1,BTLH,F,AHY,2010,"7/6, 3.6g",,,,,,,,,,,,,,,,,
4100-08170,06/05/2010,MP1,BTLH,F,AHY,2010,"7/6, 3.5g",,,,,,,,,,,,,,,,,
4100-08171,06/05/2010,MP1,BTLH,F,AHY,2010,"6/22, 3.3g",,,,,,,,,,,,,,,,,
4100-08173,06/05/2010,MP1,BTLH,F,AHY,2010,"6/10, 3.6g","6/28, 3.4g",,,,,,,,,,,,,,,,
4100-08174,06/05/2010,MP1,BTLH,F,AHY,2010,"7/3, 3.6g",,,,,,,,,,,,,,,,,
4100-08178,06/02/2010,HPK2,BTLH,F,AHY,2010,"7/9, 4.0g",,,,,,,,,,,,,,,,,
4100-08180,06/02/2010,HPK2,BTLH,F,AHY,2010,"6/27, 3.4g",,,,,,,,,,,,,,,,,
4100-08183,06/02/2010,MP1,BTLH,F,AHY,2010,"7/6, 3.5g",,,,,,,,,,,,,,,,,
4100-08184,06/02/2010,MP1,BTLH,F,AHY,2010,"7/3, 3.5g",,,,,,,,,,,,,,,,,
4100-08185,06/02/2010,MP1,BTLH,F,AHY,2010,"7/6, 3.6g","8/3, 3.6g",,,,,,,,,,,,,,,,
4100-08189,06/05/2010,MP1,BTLH,F,AHY,2010,"6/28, 3.5g",,,,,,,,,,,,,,,,,
4100-08190,06/05/2010,MP1,BTLH,F,AHY,2010,"6/22, 3.7g",,,,,,,,,,,,,,,,,
4100-08191,06/05/2010,MP1,BTLH,F,AHY,2010,"7/6, 3.3g",,,,,,,,,,,,,,,,,
4100-08193,06/05/2010,MP1,BTLH,F,AHY,2010,"7/21, 3.4g",,,,,,,,,,,,,,,,,
4100-08194,06/05/2010,MP1,BTLH,F,AHY,2010,"6/28, 3.2g","8/17, 3.8g",,,,,,,,,,,,,,,,
4100-08197,06/05/2010,HPK2,BTLH,F,AHY,2010,"8/17, 3.3g at MP1",,,,,,,,,,,,,,,,,
4100-08202,05/25/2010,MCGC,BTLH,F,AHY,2010,"6/24, 3.3g","7/6, 3.1g","7/15, 3.6g",,,,,,,,,,,,,,,
4100-08214,06/06/2010,MP1,BTLH,F,AHY,2010,"8/17, 4.2g",,,,,,,,,,,,,,,,,
4100-08219,06/08/2010,MP1,BTLH,F,AHY,2010,"8/17, 4.5g",,,,,,,,,,,,,,,,,
4100-08220,06/08/2010,MP1,BTLH,F,AHY,2010,"7/9, 3.5g",,,,,,,,,,,,,,,,,
4100-08225,06/08/2010,HPK2,BTLH,F,AHY,2010,"7/21, 3.4g at MP1",,,,,,,,,,,,,,,,,
4100-08226,05/29/2010,MCGC,BTLH,F,AHY,2010,"6/27, 3.6g","7/3, 3.6g",,,,,,,,,,,,,,,,
4100-08227,05/29/2010,MCGC,BTLH,F,AHY,2010,"6/26, 3.3g 2x","7/2, 3.4g","8/13, 3.8g",,,,,,,,,,,,,,,
4100-08230,06/01/2010,MCGC,BTLH,F,AHY,2010,"6/12, 3.4g","6/26, 3.6g","7/4, nw",,,,,,,,,,,,,,,
4100-08231,06/01/2010,MCGC,BTLH,F,AHY,2010,"7/9, 3.2g","7/15, 3.8g","7/17, 3.4g","7/27, 3.8g","8/4, nw",,,,,,,,,,,,,
4100-08233,06/01/2010,MCGC,BTLH,F,AHY,2010,"6/10, 3.3g","7/14, 3.2g","7/20, 3.3g","7/22, 3.4g","7/27, 3.0g",,,,,,,,,,,,,
4100-08234,06/01/2010,MCGC,BTLH,F,AHY,2010,"6/10, 3.5g","6/12, 3.2g","6/18, 3.5g","6/19, 3.5g","6/24, 3.3g",,,,,,,,,,,,,
4100-08235,06/01/2010,MCGC,BTLH,F,AHY,2010,"6/12, 4.3g E6","6/19, 3.6g","6/21, 3.6g","7/2, 4.2g E7","7/15, 3.6g","7/23, 3.5g",,,,,,,,,,,,
4100-08237,06/01/2010,MCGC,BTLH,F,AHY,2010,"6/19, 3.6g E7","6/24, 3.4g","8/9, 3.6g","8/10, 3.5g",,,,,,,,,,,,,,
4100-08238,06/01/2010,MCGC,BTLH,F,AHY,2010,"6/12, 3.9g","6/18, 3.8g","6/26, 3.9g","6/27, 4.1g","7/2, 3.6g",,,,,,,,,,,,,
4100-08240,06/09/2010,CC3,BTLH,F,AHY,2010,"7/23, 3.6g at MCGC",,,,,,,,,,,,,,,,,
4100-08245,06/09/2010,CC3,BTLH,F,AHY,2010,"6/12, 3.5g at MCGC",,,,,,,,,,,,,,,,,
4100-08249,06/09/2010,CC3,BTLH,F,AHY,2010,"6/12, 3.8g E6 at MCGC","7/5, 3.3g",,,,,,,,,,,,,,,,
4100-08251,05/21/2010,MCGC,BTLH,M,AHY,2010,"5/23, 3.2g","6/7, 3.5g",,,,,,,,,,,,,,,,
4100-08253,05/21/2010,MCGC,BTLH,M,AHY,2010,"5/25, 3.1g","6/12, 3.8g","6/21, 3.3g",,,,,,,,,,,,,,,
4100-08254,05/21/2010,MCGC,BTLH,M,AHY,2010,"5/23, 3.4g",,,,,,,,,,,,,,,,,
4100-08255,05/21/2010,MCGC,BTLH,M,AHY,2010,"5/26, 3.3g 2x","6/19, 3.1g","7/9, 3.3g",,,,,,,,,,,,,,,
4100-08267,05/22/2010,MP1,BTLH,M,AHY,2010,"5/25, 3.1g at HPK2",,,,,,,,,,,,,,,,,
4100-08268,05/23/2010,MCGC,BTLH,M,AHY,2010,"5/23, again","5/28, 3.4g",,,,,,,,,,,,,,,,
4100-08269,05/23/2010,MCGC,BTLH,M,AHY,2010,"5/23, again 2x","5/25, 3.2g",,,,,,,,,,,,,,,,
4100-08271,05/23/2010,MCGC,BTLH,M,AHY,2010,"5/23, again","5/28, 3.2g","6/17, 3.2g","7/10, 3.1g",,,,,,,,,,,,,,
4100-08276,05/23/2010,MCGC,BTLH,M,AHY,2010,"5/26, nw","6/21, 3.3g",,,,,,,,,,,,,,,,
4100-08277,05/23/2010,MCGC,BTLH,M,AHY,2010,"6/21, 3.4g",,,,,,,,,,,,,,,,,
4100-08278,05/23/2010,MCGC,BTLH,M,AHY,2010,"5/26, 3.1g","6/17, 3.2g","6/24, 3.1g",,,,,,,,,,,,,,,
4100-08279,05/23/2010,MCGC,BTLH,M,AHY,2010,"5/26, 3.4g",,,,,,,,,,,,,,,,,
4100-08281,05/24/2010,CC3,BTLH,M,AHY,2010,"5/24, again 2x",,,,,,,,,,,,,,,,,
4100-08282,05/24/2010,CC3,BTLH,M,AHY,2010,"7/5, 3.2g",,,,,,,,,,,,,,,,,
4100-08283,05/25/2010,MCGC,BTLH,M,AHY,2010,"7/16, 3.1g","8/6, 3.4g",,,,,,,,,,,,,,,,
4100-08285,05/25/2010,MCGC,BTLH,M,AHY,2010,"6/17, 3.2g","6/19, 3.4g","6/24, 3.2g",,,,,,,,,,,,,,,
4100-08289,05/25/2010,MCGC,BTLH,M,AHY,2010,"6/17, 3.3g",,,,,,,,,,,,,,,,,
4100-08292,06/23/2010,HOLZ,BTLH,M,AHY,2010,"7/25, 3.5g",,,,,,,,,,,,,,,,,
4100-08294,06/23/2010,HOLZ,BTLH,M,AHY,2010,"7/25, 3.3g",,,,,,,,,,,,,,,,,
4100-08295,06/23/2010,HOLZ,BTLH,M,AHY,2010,"6/23, again","7/1, 3.2g","7/11, 3.2g",,,,,,,,,,,,,,,
4100-08299,06/24/2010,MCGC,BTLH,M,AHY,2010,"6/29, 3.1g","7/1, 3.0g","7/3, 3.0g",,,,,,,,,,,,,,,
4100-08301,06/10/2010,MCGC,BTLH,F,AHY,2010,"7/15, 3.8g",,,,,,,,,,,,,,,,,
4100-08304,06/10/2010,MCGC,BTLH,F,AHY,2010,"6/12, 3.8g 2x","6/13, 3.6g",,,,,,,,,,,,,,,,
4100-08312,06/10/2010,MP1,BTLH,F,AHY,2010,"7/6,3.6g","7/26, 4.0g","8/19, 3.6g",,,,,,,,,,,,,,,
4100-08314,06/10/2010,MP1,BTLH,F,AHY,2010,"7/21, 3.5g",,,,,,,,,,,,,,,,,
4100-08316,06/12/2010,MCGC,BTLH,F,AHY,2010,"6/12, 3.9g E6","7/9, nw",,,,,,,,,,,,,,,,
4100-08317,06/12/2010,MCGC,BTLH,F,AHY,2010,"6/21, 4.0g",,,,,,,,,,,,,,,,,
4100-08318,06/12/2010,MCGC,BTLH,F,AHY,2010,"6/21, 3.9g","6/26, 3.3g",,,,,,,,,,,,,,,,
4100-08319,06/12/2010,MCGC,BTLH,F,AHY,2010,"6/27, 3.9g","6/29, 3.5g","7/1, 3.6g","7/3, 3.3g","7/5, 3.6g","7/6, 3.5g","7/9, 3.5g","7/14, 3.7g","7/16, 3.6g","7/17, 3.6g","7/18, 3.3g 2x","7/20, 3.2g","7/22, 3.4g","7/23, 3.8g",,,,
4100-08320,06/12/2010,MCGC,BTLH,F,AHY,2010,"6/12, again","6/13, 3.8g","6/21, 3.9g E6","6/26, 3.8g E6 ","7/29, 4.1g",,,,,,,,,,,,,
4100-08321,06/12/2010,MCGC,BTLH,F,AHY,2010,"6/18, 3.4g","6/24, 3.6g E6","7/6, 3.4g","7/10, nw","7/14, 3.4g","7/15, 3.2g","7/16, 3.4g","7/20, 3.4g","7/23, 3.2g","8/4, 3.4g",,,,,,,,
4100-08324,06/13/2010,MCGC,BTLH,F,AHY,2010,"6/19, 3.6g E6",,,,,,,,,,,,,,,,,
4100-08326,06/17/2010,MCGC,BTLH,F,AHY,2010,"7/15, 3.8g","7/17, 3.0g","7/23, 3.4g","8/4, 3.3g",,,,,,,,,,,,,,
4100-08327,06/17/2010,MCGC,BTLH,F,AHY,2010,"6/18, 3.4g",,,,,,,,,,,,,,,,,
4100-08328,06/17/2010,MCGC,BTLH,F,AHY,2010,"6/29, 3.8g","7/4, 3.9g","7/15, 3.8g",,,,,,,,,,,,,,,
4100-08329,06/17/2010,MCGC,BTLH,F,AHY,2010,"6/19, 3.5g",,,,,,,,,,,,,,,,,
4100-08330,06/17/2010,MCGC,BTLH,F,AHY,2010,"6/21, 3.2g",,,,,,,,,,,,,,,,,sw on tarsus prior to banding
4100-08332,06/18/2010,KV1,BTLH,F,AHY,2010,"6/23, 3.4g","7/1, 3.5g",,,,,,,,,,,,,,,,
4100-08334,06/18/2010,KV1,BTLH,F,AHY,2010,"6/23, 3.5g","7/11, 3.7g",,,,,,,,,,,,,,,,
4100-08337,06/18/2010,KV1,BTLH,F,AHY,2010,"7/11, 3.5g",,,,,,,,,,,,,,,,,
4100-08338,06/18/2010,KV1,BTLH,F,AHY,2010,"6/23, 3.5g",,,,,,,,,,,,,,,,,
4100-08342,06/18/2010,MCGC,BTLH,F,AHY,2010,"7/15, 3.6g",,,,,,,,,,,,,,,,,
4100-08343,06/18/2010,MCGC,BTLH,F,AHY,2010,"6/19, 3.4g","7/5, 3.4g","7/14, 3.3g","7/28, 3.2g",,,,,,,,,,,,,,
4100-08344,06/18/2010,MCGC,BTLH,F,AHY,2010,"6/21, 3.3g 2x",,,,,,,,,,,,,,,,,
4100-08349,06/19/2010,MCGC,BTLH,F,AHY,2010,"6/29, 3.5g","7/24, 3.6g","8/9, 3.4g","8/10, 3.5g",,,,,,,,,,,,,,
4100-08351,06/19/2010,MCGC,BTLH,F,AHY,2010,"7/23, 3.7g",,,,,,,,,,,,,,,,,
4100-08352,06/19/2010,MCGC,BTLH,F,AHY,2010,"7/6, 4.0g 2x","7/9, 3.4g","7/18, 3.3g","7/20, 3.4g","7/22, 3.5g","7/24, 3.6g","7/26, 3.3g 2x","7/28, 3.9g","8/4, 3.7g","8/9, 3.6g","8/10, 4.0g","8/12, 4.1g",,,,,,
4100-08354,06/19/2010,MCGC,BTLH,F,AHY,2010,"6/27, 3.3g","7/10, 3.7g","7/17, 3.1g","7/27, 3.4g",,,,,,,,,,,,,,
4100-08356,06/21/2010,MCGC,BTLH,F,AHY,2010,"7/5, 3.5g","7/9, 3.9g","7/28, 4.1g",,,,,,,,,,,,,,,
4100-08359,06/21/2010,MCGC,BTLH,F,AHY,2010,"7/5, 3.7g at CC3",,,,,,,,,,,,,,,,,
4100-08361,06/24/2010,MCGC,BTLH,F,AHY,2010,"6/27, 4.9g E9+","7/5, 3.5g","7/14, 3.8g","7/22, 3.7g",,,,,,,,,,,,,,
4100-08362,06/24/2010,MCGC,BTLH,F,AHY,2010,"6/26, 3.5g",,,,,,,,,,,,,,,,,
4100-08363,06/24/2010,MCGC,BTLH,F,AHY,2010,"6/26, 3.7g","7/9, nw","7/22, 3.5g","7/28, 3.4g",,,,,,,,,,,,,,
4100-08364,06/24/2010,MCGC,BTLH,F,AHY,2010,"7/10, 3.1g","7/15, 3.1g",,,,,,,,,,,,,,,,
4100-08365,06/24/2010,MCGC,BTLH,F,AHY,2010,"7/23, 3.8g","7/27, 3.3g","7/31, 3.4g",,,,,,,,,,,,,,,
4100-08369,07/01/2010,GNMTN,BTLH,F,AHY,2010,"7/11, 3.9g",,,,,,,,,,,,,,,,,
4100-08370,06/24/2010,MCGC,BTLH,F,AHY,2010,"7/22, nw","7/23, 3.5g","7/27, 3.0g","7/28, 3.6g",,,,,,,,,,,,,,
4100-08380,06/19/2010,MP1,BTLH,F,AHY,2010,"7/3, 3.7g",,,,,,,,,,,,,,,,,
4100-08387,06/20/2010,HPK2,BTLH,F,AHY,2010,"6/24, 3.4g",,,,,,,,,,,,,,,,,
4100-08396,06/20/2010,HPK2,BTLH,F,AHY,2010,"7/3, 3.4g at MP1",,,,,,,,,,,,,,,,,
