Band Number,Original Date,Original Site,Species,Original Sex,Original Age,Recapture Year,Recapture 1,Recapture 2,Recapture 3,Recapture 4,Recapture 5,Recapture 6,Recapture 7,Recapture 8,Recapture 9,Recapture 10,Recapture 11,Recapture 12,Recapture 13,Recapture 14,Recapture 15,Recapture 16,Recapture 17,Comments
4100-59670,7/25/2011,MCGC,BTLH,F,AHY,2011,"7/30, 3.4g",,,,,,,,,,,,,,,,,
4100-59673,7/25/2011,MCGC,BTLH,F,AHY,2011,"7/30, 3.5g",,,,,,,,,,,,,,,,,
4100-59674,7/25/2011,MCGC,BTLH,F,AHY,2011,"7/26, 3.6g","7/30, 3.2g",,,,,,,,,,,,,,,,
4100-59675,7/25/2011,MCGC,BTLH,F,AHY,2011,"7/26, 3.26g","7/30, 4.0g","8/1, 3.45g","8/5, 3.3g","8/12, 3.5g","8/20, 3.5g","8/26, 3.4g",,,,,,,,,,,
4100-59677,7/26/2011,MCGC,BTLH,F,AHY,2011,"7/29, 3.6g","8/1, 3.3g",,,,,,,,,,,,,,,,
4100-59679,7/26/2011,MCGC,BTLH,F,AHY,2011,"7/30, 3.6g","8/2, 3.89g",,,,,,,,,,,,,,,,
4100-59680,7/26/2011,MCGC,BTLH,F,AHY,2011,"7/26, again",,,,,,,,,,,,,,,,,
4100-59682,7/26/2011,MCGC,BTLH,F,AHY,2011,"8/5, 3.6g",,,,,,,,,,,,,,,,,
4100-59687,7/27/2011,HPK2,BTLH,F,AHY,2011,"9/5, 3.67g",,,,,,,,,,,,,,,,,
4100-59694,7/29/2011,MCGC,BTLH,F,AHY,2011,"7/30, 3.7g","8/5, 3.75g at CC3",,,,,,,,,,,,,,,,
4100-59697,7/30/2011,MCGC,BTLH,F,AHY,2011,"9/3, 3.4g",,,,,,,,,,,,,,,,,
4100-59699,7/30/2011,MCGC,BTLH,F,AHY,2011,"7/30, again","8/7, 4.0g",,,,,,,,,,,,,,,,
4100-59700,7/30/2011,MCGC,BTLH,F,AHY,2011,"8/1, 3.4g","8/15, 3.1g 2X","8/27, 3.8g",,,,,,,,,,,,,,,
4100-59703,7/27/2011,HPK2,RUHU,F,AHY,2011,"7/27, again",,,,,,,,,,,,,,,,,
4100-59704,7/30/2011,MCGC,RUHU,F,AHY,2011,"7/30, again",,,,,,,,,,,,,,,,,
4100-59729,7/30/2011,MCGC,BTLH,F,HY,2011,"7/30, again","8/1, nw","8/5, 3.4g",,,,,,,,,,,,,,,
4100-59740,8/1/2011,MCGC,BTLH,F,AHY,2011,"8/5, 3.4g",,,,,,,,,,,,,,,,,
4100-59748,8/1/2011,MCGC,BTLH,F,AHY,2011,"8/5, 3.4g",,,,,,,,,,,,,,,,,
4100-59758,8/2/2011,MP1,BTLH,F,AHY,2011,"8/23, 3.4g",,,,,,,,,,,,,,,,,
4100-59759,8/2/2011,MP1,BTLH,F,AHY,2011,"8/9, nw",,,,,,,,,,,,,,,,,
4100-59776,8/2/2011,MP1,BTLH,M,HY,2011,"8/6, 3.4g",,,,,,,,,,,,,,,,,
4100-59792,8/4/2011,MCGC,RUHU,F,HY,2011,"8/5, 4.1g",,,,,,,,,,,,,,,,,
4100-59793,8/4/2011,MCGC,RUHU,F,AHY,2011,"8/5, 3.5g",,,,,,,,,,,,,,,,,
4100-59832,8/10/2011,KV1,BTLH,F,AHY,2011,"8/17, 3.56g",,,,,,,,,,,,,,,,,
4100-59840,8/10/2011,HOLZ,BTLH,F,AHY,2011,"8/17, 3.63g",,,,,,,,,,,,,,,,,
4100-59841,8/11/2011,MCGC,BTLH,F,AHY,2011,"8/12, 3.2g","8/18, 3.18g","8/22, 3.3g",,,,,,,,,,,,,,,
4100-59843,8/12/2011,MCGC,BTLH,F,AHY,2011,"8/18, 3.7g",,,,,,,,,,,,,,,,,
4100-59891,8/13/2011,MP1,BTLH,F,AHY,2011,"8/29, 3.5g",,,,,,,,,,,,,,,,,
4100-59900,8/19/2011,MP1,RUHU,M,HY,2011,"8/19, again",,,,,,,,,,,,,,,,,
4100-59918,8/17/2011,KV1,BTLH,F,AHY,2011,"8/31, 3.55g",,,,,,,,,,,,,,,,,
4100-59926,8/19/2011,MP1,RUHU,F,AHY,2011,"8/19, again",,,,,,,,,,,,,,,,,
4100-59928,8/20/2011,MCGC,BTLH,M,HY,2011,"8/22, 3.4g",,,,,,,,,,,,,,,,,
4100-59935,8/23/2011,MP1,BTLH,M,HY,2011,"9/5, 3.48g",,,,,,,,,,,,,,,,,
4100-59938,8/23/2011,MP1,BTLH,M,HY,2011,"8/23, 3.7g again",,,,,,,,,,,,,,,,,
4100-59972,8/20/2011,HPK2,BTLH,F,HY,2011,"8/20, again 2X",,,,,,,,,,,,,,,,,
4100-59989,8/25/2011,HOLZ,BTLH,F,HY,2011,"8/25, again",,,,,,,,,,,,,,,,,
4100-59996,8/26/2011,MP1,BTLH,F,HY,2011,"8/27, 3.3g",,,,,,,,,,,,,,,,,
9100-22701,8/23/2011,MP1,BTLH,M,HY,2011,"8/23, again",,,,,,,,,,,,,,,,,
9100-22711,8/26/2011,MP1,BTLH,M,HY,2011,"8/27, 4.4g",,,,,,,,,,,,,,,,,
9100-22726,9/1/2011,MP1,BTLH,M,HY,2011,"9/1, again 2X","9/2, nw","9/4, 4.02g",,,,,,,,,,,,,,,
9100-22727,9/1/2011,MP1,BTLH,M,HY,2011,"9/1, again 2X","9/2, 4.1g","9/3, 4.19g 2X",,,,,,,,,,,,,,,
9100-22729,9/1/2011,MP1,BTLH,M,HY,2011,9/1 at HPK2,,,,,,,,,,,,,,,,,
9100-22730,9/1/2011,MP1,BTLH,M,HY,2011,"9/2, 3.7g",,,,,,,,,,,,,,,,,
9100-22733,8/27/2011,MP1,BTLH,F,HY,2011,"8/23, again",,,,,,,,,,,,,,,,,
9100-22736,8/27/2011,MP1,BTLH,F,HY,2011,"8/29, 3.91g",,,,,,,,,,,,,,,,,
9100-22772,9/3/2011,MP1,BTLH,M,HY,2011,"9/3, again","9/4, 3.54g",,,,,,,,,,,,,,,,
9100-22779,9/2/2011,MCGC,BTLH,F,HY,2011,"9/2, again",,,,,,,,,,,,,,,,,
9100-22825,9/8/2011,GNMTN,BTLH,F,HY,2011,"9/8, again",,,,,,,,,,,,,,,,,
9100-22829,9/5/2011,MP1,BTLH,M,HY,2011,"9/8, 3.49g",,,,,,,,,,,,,,,,,
9100-22839,9/9/2011,MP1,BTLH,M,HY,2011,"9/22, 3.41g",,,,,,,,,,,,,,,,,
9100-22863,9/12/2011,MP1,BTLH,F,HY,2011,"9/12, again",,,,,,,,,,,,,,,,,
9100-22867,9/14/2011,MP1,BTLH,F,HY,2011,"9/14, again",,,,,,,,,,,,,,,,,
9100-93534 ,6/12/2011,MP1,BTLH,F,AHY,2011,Foreign,,,,,,,,,,,,,,,,,
9000-93692,8/2/2011,HPK2,BTLH,F,AHY,2011,Foreign,,,,,,,,,,,,,,,,,New band # 4100-59755
9000-93695,7/8/2011,MP1,BTLH,F,AHY,2011,Foreign,,,,,,,,,,,,,,,,,
9000-93749,8/13/2011,MP1,BTLH,F,AHY,2011,Foreign,,,,,,,,,,,,,,,,,
9000-93765,7/8/2011,MP1,BTLH,F,AHY,2011,Foreign,,,,,,,,,,,,,,,,,
