Band Number,Date,Time,Site,Bander,Species,Sex,Age,Mass,Wing Chord,Culmen,r1 Length,r5 Width,r1-5 Wear,Gorget,Throat,Grooves,Comments
6000-53618,7/28/2005,1118,GNMTN,FCE,BTLH,F,AHY,3.8,49.9,19.1,30.3,6,"r3,4 VLt",1 sm c,,,
6000-53619,7/28/2005,1120,GNMTN,TBE,BTLH,F,AHY,3.7,49.5,18,29,5.5,"r3,4 VLt",,H,,
6000-53620,7/28/2005,1128,GNMTN,FCE,BTLH,F,AHY,3.7,48.9,18.9,29.7,5.5,"r3,4 M*",,M,,"*""skeleton"" r1L, r1R new,"
6000-53621,7/28/2005,1135,GNMTN,TBE,BTLH,F,AHY,3.5,50,19.2,30,6,r2-4 H,,,,
6000-53622,7/28/2005,1148,GNMTN,TBE,BTLH,F,AHY,3.4,50.1,17.8,29,5,r3-5 H*,,,,r2 Lt wear
6000-53623,7/28/2005,1152,GNMTN,FCE,BTLH,F,AHY,3.5,50,18.5,30.9,5.3,N,5c,M,,
6000-53624,7/28/2005,1155,GNMTN,TBE,BTLH,F,AHY,3.5,50.1,18,29.5,5.1,N,,Lt,,
6000-53625,7/28/2005,1240,KV1,FCE,BTLH,F,AHY,3.4,48.8,18.5,31.2,5.5,r5L Lt,,Lt,,
6000-53626,7/28/2005,1308,KV1,FCE,BTLH,F,AHY,3.4,48.7,19.5,30.6,5.6,r3-5 M,,H,,
6000-53627,7/28/2005,1311,KV1,FCE,BTLH,F,AHY,3.7,50.1,19.2,30.8,4.6,r3 Lt,,,,
6000-53628,7/30/2005,940,MCGC,FCE,BTLH,M,AHY,3.6,50.5,17.6,30.2,4.6,,,,,
6000-53629,7/28/2005,1323,KV1,FCE,BTLH,F,AHY,3.6,50.7,18.2,31.4,5.5,N,,H,,
6000-53630,7/30/2005,959,MCGC,FCE,RUHU,F,AHY,3.5,43.4,17.5,27.2,3.1,,,,,much pollen on crown and bil
6000-53631,7/29/2005,830,MCGC,FCE,BTLH,F,AHY,3.3,50,20.1,29,5.2,N,,H,,
6000-53632,7/29/2005,839,MCGC,FCE,BTLH,F,AHY,3.1,50.1,17.2,29.4,5.2,N,,Lt-M,,
6000-53633,7/29/2005,2000,MCGC,FCE,CAHU,F,AHY,2.6,40.9,15.9,20,4.8,Lt,,H,,6.7 cm long o.a.
6000-53634,7/29/2005,2002,MCGC,FCE,BTLH,F,AHY,4,51.6,19,29.5,6,"r3,4 Lt*",,H,,
6000-53635,7/30/2005,700,MCGC,FCE,CAHU,F,HY,2.5,43,9.4,20.6,4.5,,,Lt,90+%,
6000-53636,7/30/2005,705,MCGC,TBE,BTLH,F,AHY,3.6,48.6,17.7,29,5.5,,,Lt,,
6000-53637,7/30/2005,727,MCGC,FCE,BTLH,F,AHY,3.4,50.5,18.9,29.1,5.2,,,H,,
6000-53638,7/30/2005,730,MCGC,TBE,BTLH,F,AHY,3.5,49.3,18.6,29,5,,3c,Lt,,
6000-53639,7/30/2005,735,MCGC,TBE,RUHU,M,AHY,3.3,40.5,15.7,28,2,,,,,
6000-53640,7/30/2005,1041,MCGC,FCE,RUHU,M,AHY,4.1,40.7,16.5,28.5,2.3,,,,,
6000-53641,7/30/2005,1150,MP1,TBE,BTLH,F,AHY,3.4,48,18.7,29,5,,,,,
6000-53642,7/30/2005,1203,MP1,TBE,BTLH,F,AHY,3.8,49.8,18.6,30,5.5,,,,,
6000-53643,7/30/2005,1210,MP1,TBE,BTLH,F,AHY,3.8,49.5,18.9,30,5,N,,Lt,,
6000-53644,7/30/2005,1221,MP1,TBE,BTLH,F,HY,3.7,49.2,16.6,27,6,*,,Lt,80%,"*r1 stress bars, prior bill injur"
6000-53645,7/30/2005,1226,MP1,TBE,BTLH,F,AHY,3.7,48.9,17.9,30,5.5,"r2,-4 H*",,M,,r5 NTW
6000-53646,7/30/2005,1228,MP1,TBE,BTLH,F,AHY,,49,18,29,5,N,,Lt,,
6000-53647,7/30/2005,1230,MP1,FCE,BTLH,F,AHY,3.2,49.4,18.8,29.7,5.6,N,,Lt-M,,
6000-53648,7/30/2005,1243,MP1,FCE,BTLH,F,AHY,3.9,51,17.1,29.2,5.7,N,,H,,
6000-53649,7/30/2005,1255,MP1,FCE,BTLH,F,HY,3.4,48.3,18,30,5.8x9.0,*,,Lt,95%,"*r1 stress bar, r2 v small whit"
6000-53650,7/30/2005,1309,MP1,FCE,BTLH,F,AHY,3.7,50.2,18.3,30.2,5.8,r3 Lt,,H,,
6000-53651,7/30/2005,1321,MP1,FCE,BTLH,F,AHY,3.9,50.2,19.1,30.2,5.8,r3-5 M,,M,,
6000-53652,7/30/2005,1327,MP1,FCE,BTLH,F,AHY,3.9,50.1,18.7,30.8,5.2,r3 Lt,1 sm c,Lt-M,,
6000-53653,7/30/2005,1334,MP1,FCE,BTLH,F,AHY,4,50.4,19,29,5.8,H*,,Lt-M,,"*""skeleton"" r1s"
6000-53654,7/30/2005,1340,MP1,FCE,BTLH,F,AHY,3.5,49,18.1,30.9,5.5,N*,,,,"*new r3-5, missing throat feat"
6000-53655,7/30/2005,1347,MP1,FCE,BTLH,F,AHY,3.2,49.6,17,29.5,5,N,5 c^shap,H,,
6000-53656,7/30/2005,1348,MP1,FCE,BTLH,F,AHY,3.9,49.7,18,30.3,5.5,N,,M,,r3-4 bn. tips
6000-53657,7/30/2005,1403,MP1,FCE,CAHU,F,AHY,2.7,41.7,15.3,21,4,r3-5 Lt,,H,,
6000-53658,7/30/2005,1415,MP1,FCE,BTLH,F,AHY,3.4,49.5,18.5,,6,r3-5 M,8c,M,,
6000-53659,7/30/2005,1420,MP1,FCE,BTLH,F,AHY,3.6,49.6,18.1,29,5.8,r3 Lt,,H,,
6000-53660,7/31/2005,1105,MCGC,TBE,BTLH,F,AHY,3.8,49.7,19,29,6,N,,Lt,,
6000-53661,7/31/2005,1110,MCGC,FCE,BTLH,F,AHY,3.3,50.9,18.1,30.5,5.4,VLt,,Lt,,
6000-53662,7/31/2005,1109,MCGC,TBE,BTLH,F,AHY,3.8,49.1,17.5,28,6,N,,H,,old scar at base of bill
6000-53663,7/31/2005,1122,MCGC,FCE,BTLH,F,AHY,3.7,51.1,19.6,39.8,5.5,N,,M-H,,r2 bn. tip
6000-53664,7/31/2005,1128,MCGC,FCE,BTLH,F,AHY,3.2,50.5,19.2,30,5,r3 H*,3 sm c ^,,,"*""skeleton"" r1s, r4 Mod wear,"
6000-53665,7/31/2005,1141,MCGC,FCE,BTLH,F,AHY,3.3,50.3,19,31,5,"r4,5 H*",,M,,*r3 Lt wear
6000-53666,7/31/2005,1150,MCGC,FCE,BTLH,F,AHY,3.8,49.6,20.1,30,5.4,r3-5 H*,,Lt,,"*old r1,2"
6000-53667,7/31/2005,1205,MCGC,FCE,BTLH,F,AHY,3.6,49.9,19,31,5.2,Lt,,H,,many pin feathers on crown
6000-53668,7/31/2005,1245,MCGC,FCE,BTLH,F,AHY,4.3,50.8,18.2,30.5,5.4,,2 sm c,M,,
6000-53669,7/31/2005,1312,MCGC,FCE,BTLH,F,HY,3.7,49.9,18.7,28,5.4,,Lt,,90%,"captured with C53670, white"
6000-53670,7/31/2005,1312,MCGC,TBE,BTLH,F,AHY,3.8,49.6,18.5,31,5.5,r3-5 H,Lt,,,captured with C53669
6000-53671,8/1/2005,648,MCGC,FCE,BTLH,F,AHY,3.9,50.7,19.5,28.9,5.5,VLt,1 sm c,Lt-M,,or. pollen on bill
6000-53672,8/1/2005,716,MCGC,FCE,BTLH,F,AHY,3.8,49.6,20.3,31,5.8,N,,M,,
6000-53673,8/1/2005,740,MCGC,FCE,BTLH,F,AHY,4.1,51.5,18.9,31.5,5.2,"r4,5 M",,M,,
6000-53674,8/1/2005,759,MCGC,FCE,BTLH,F,HY,4.1,47.2,17.5,28.2,5.2x9.0,,,H,80%,"r3 base, no black smudges"
6000-53675,8/1/2005,810,MCGC,FCE,CAHU,F,AHY,3.1,41.5,15.7,19.7,4.2,r3-5 M,,Lt,,
6000-53676,7/30/2005,1249,MP1,FCE,BTLH,M,HY,3.6,48.1,16.3,30.3,6.0x9.0,,,H,95%,
6000-53677,7/30/2005,1312,MP1,FCE,BTLH,M,HY,3.4,50.1,17.8,30.8,5.6x8.0,,,H,90%,
6000-53678,8/1/2005,727,MCGC,FCE,BTLH,M,HY,4,49.1,18,29.8,5.0x9.5,*,,M,80%,*missing r1-5L
6000-53679,8/1/2005,740,MCGC,FCE,RUHU,F,AHY,4.2,43.8,17,27,3.4,,many c,Lt,,
6000-53680,8/1/2005,856,MCGC,FCE,RUHU,F,AHY,3.9,44.4,17.7,27.1,3.1,r3-5 Lt,12+c,Lt,,
6000-53681,8/1/2005,1134,MP1,FCE,RUHU,F,HY,3.1,45.4,17,27,4,,2 sm c,,95%,
6000-53682,8/1/2005,1140,MP1,FCE,BTLH,M,AHY,3.4,49.9,18.1,29.8,4.8,,,,,
6000-53683,8/1/2005,1204,MP1,FCE,RUHU,F,HY,3.9,46.1,18,25.5,4.2,,,M,90%,
6000-53684,8/1/2005,1223,MP1,FCE,BTLH,M,HY,,51,17.2,29.2,5.2x8.0,,,M-H,80%,prob. male
6000-53685,8/1/2005,1310,MP1,TBE,RUHU,F,HY,3.2,45.2,17.2,26,3,*,1c,H,,r1 stress bars
6000-53686,8/1/2005,1333,MP1,TBE,BTLH,M,HY,3.9,48.2,16.6,30.5,6,,,,,pointed rectrices
6000-53687,8/1/2005,1900,MCGC,FCE,RUHU,F,AHY,4.2,43.5,18.2,26,3.5,,many c,,,B-type r1
6000-53688,8/2/2005,650,MCGC,TBE,BTLH,M,HY,3.7,48.5,17.5,29,5,,,H,80%,
6000-53689,8/2/2005,720,MCGC,FCE,BTLH,M,HY,,49.9,17.5,31,5.8,,1 lg c,M-H,85%,
6000-53690,8/2/2005,730,MCGC,FCE,RUHU,F,AHY,3.8,43.5,17.2,25,3.4,,10c,Lt,,B-type r1
6000-53691,8/1/2005,1050,MP1,TBE,BTLH,F,HY,3.9,48.5,18.1,29.2,5.5,*,,Lt-M,85%,*r1 stress bars
6000-53692,8/1/2005,1108,MP1,FCE,BTLH,F,AHY,3.3,49.3,19.1,30,4.8,,,Lt-M,,
6000-53693,8/1/2005,1114,MP1,FCE,BTLH,F,AHY,3.6,49.8,19,30,5.3,N,,H,,
6000-53694,8/1/2005,1150,MP1,FCE,BTLH,F,AHY,4.1,50.2,19.9,30.4,6.2,N,,Lt-M,,
6000-53695,8/1/2005,1153,MP1,FCE,BTLH,F,AHY,3.2,49.1,18.2,28.8,5.6,r3 Lt,5c,,,
6000-53696,8/1/2005,1159,MP1,FCE,BTLH,F,AHY,3.4,51.3,18.9,31.4,5.2,N,,H,,
6000-53697,8/1/2005,1211,MP1,FCE,BTLH,F,AHY,3.6,50.1,19,30.9,5.8,,,M,,r2 sm. bn.spot at tip of inner
6000-53698,8/1/2005,1216,MP1,FCE,BTLH,F,AHY,4,51.2,18.7,31.2,6,M,,M,,r3R missing tip
6000-53699,8/1/2005,1230,MP1,FCE,BTLH,F,AHY,3.1,49,18.2,30,5.7,,,M,,
6000-53700,8/1/2005,1232,MP1,TBE,BTLH,F,AHY,3.2,49.8,18.4,31,5,N,5c,M,,
6000-53701,8/1/2005,1244,MP1,TBE,BTLH,F,AHY,4.3,50.2,18.1,29.9,5,M,6c,M,,
6000-53702,8/1/2005,1249,MP1,TBE,BTLH,F,AHY,3.9,49.2,18.4,28,5,N,,Lt,,
6000-53703,8/1/2005,1253,MP1,TBE,BTLH,F,AHY,3.3,49.4,18.3,29.5,6,N,,Lt,,
6000-53704,8/1/2005,1300,MP1,TBE,BTLH,F,AHY,4,49.5,19.1,31,5.5,Lt,5c,H,,band upside down
6000-53705,8/1/2005,1322,MP1,TBE,BTLH,F,AHY,3.7,49,18.4,29,5.5,,,Lt,,
6000-53706,8/1/2005,1325,MP1,TBE,BTLH,F,AHY,3.6,51.4,19.2,28.9,6,H*,,H,,"*""skeleton"" r1s"
6000-53707,8/1/2005,1335,MP1,TBE,BTLH,F,AHY,3.3,48.3,19.3,29,6,r3-5 Lt,3 sm c,Lt,,
6000-53708,8/1/2005,1340,MP1,TBE,BTLH,F,AHY,3.6,48.3,18.9,30,6,H,5c,M,,
6000-53709,8/1/2005,1345,MP1,TBE,BTLH,F,AHY,3.8,48.8,18.1,29.9,5.5,Lt,,Lt,,
6000-53710,8/1/2005,1350,MP1,TBE,BTLH,F,AHY,3.5,50,19.2,30.1,6,r4L H,,Lt,,
6000-53711,8/2/2005,640,MCGC,FCE,BTLH,F,AHY,3.2,50.4,17.9,29.1,5.5,r5 H,,Lt,,
6000-53712,8/2/2005,706,MCGC,FCE,BTLH,F,AHY,3.6,50,18.6,28.6,5.7,N,,M,,
6000-53713,8/2/2005,708,MCGC,FCE,BTLH,F,AHY,4.2,51,18.4,31,5,r3 Lt,,Lt,,
6000-53714,8/2/2005,730,MCGC,TBE,BTLH,F,AHY,3.8,50.6,18.9,30,5.5,"r3,4L H",,M,,
6000-53715,8/2/2005,740,MCGC,TBE,BTLH,F,AHY,3.4,49.9,18.3,30,6,,3 v sm,M,,10-12 scratches perpendicul
6000-53716,8/2/2005,751,MCGC,FCE,BTLH,F,AHY,3.4,49.3,18.7,28,5.1,r3 Lt,,Lt-M,,
6000-53717,8/2/2005,759,MCGC,FCE,BTLH,F,AHY,4,51,18.1,31,5.1,"r2,3 Lt",,Lt,,
6000-53718,8/2/2005,807,MCGC,TBE,BTLH,F,AHY,3.1,49.4,17.9,29,5,Lt,,M,,
6000-53719,8/2/2005,832,MCGC,FCE,CAHU,F,AHY,2.6,41.9,15,21,4,"r3 M, r4 L",9c,,,or. pollen on bill
6000-53720,8/2/2005,845,MCGC,TBE,BTLH,F,AHY,3.6,50.4,18.8,31,5,H,,M,,
6000-53722,8/6/2005,1531,MP1,TBE,BTLH,F,AHY,3.9,49.8,18.6,30,5.5,,,,,
6000-53723,8/6/2005,1540,MP1,TBE,BTLH,F,AHY,3.9,50.7,17.9,29,5,"r3,4 Lt",,M,,
6000-53724,8/6/2005,1546,MP1,TBE,BTLH,F,AHY,4,50.6,18,30,5.5,Lt,,M,,
6000-53725,8/6/2005,1554,MP1,TBE,BTLH,F,AHY,4,48.8,18.2,29.9,5,N,,Lt,,
6000-53726,8/6/2005,1559,MP1,TBE,BTLH,F,AHY,3.9,51.1,19.6,30.5,6,Lt,,M,,
6000-53727,8/6/2005,1604,MP1,TBE,BTLH,F,AHY,4.1,50,18,30,6,N,3c,H,,
6000-53728,8/6/2005,1610,MP1,TBE,BTLH,F,AHY,4,50.1,17.9,30,5.5,H,,H,,
6000-53729,8/6/2005,1620,MP1,TBE,BTLH,F,AHY,3.9,49.8,18,30.5,5,N,,M,,
6000-53730,8/6/2005,1631,MP1,TBE,BTLH,F,AHY,3.5,51.4,19.2,31,5.5,N,,M,,
6000-53731,8/6/2005,1640,MP1,TBE,BTLH,F,AHY,3.6,50,18.8,30,5.5,N,5c,M,,
6000-53732,8/6/2005,1750,MP1,TBE,BTLH,F,AHY,3.6,47.4,17.1,27.5,5,,,H,,considerable rufous wash
6000-53733,8/6/2005,1803,MP1,TBE,BTLH,F,AHY,4,49.1,17.8,30,6,N,,M,,
6000-53734,8/6/2005,1810,MP1,TBE,BTLH,F,AHY,3.9,50,18.1,31,5.5,N,5,H,,
6000-53735,8/6/2005,1815,MP1,TBE,BTLH,F,AHY,3.6,51.8,18.7,30.5,5.6,r1-5 H,1c,H,,
6000-53736,8/8/2005,1450,MP1,TBE,BTLH,F,AHY,3.5,51.1,17.6,30,5.5,N,,H,,
6000-53737,8/8/2005,1455,MP1,TBE,BTLH,F,AHY,3.6,48.8,18.8,30.5,5,,,,,
6000-53738,8/8/2005,1505,MP1,FCE,CAHU,F,HY,3.1,43.6,17.5,30.5,5.5,,3c,H,,
6000-53739,8/8/2005,1516,MP1,TBE,BTLH,F,AHY,3.3,51.2,14.8,22,4.1,,,H,,
6000-53740,8/8/2005,1520,MP1,TBE,BTLH,F,AHY,3.5,49.4,18.2,30,5.6,N,,L,,
6000-53741,8/6/2005,930,MCGC,TBE,RUHU,M,HY,3.4,41.6,15.5,27.1,3.2,,3c,M,70%,
6000-53742,8/6/2005,1613,MP1,TBE,CAHU,M,HY,2.9,40.4,13.2,20,4,,,H,60%,
6000-53743,8/8/2005,1638,MP1,TBE,BTLH,M,HY,3.5,48.9,18.8,29,5.5,N,,Lt,60%,
6000-53744,8/8/2005,1640,MP1,TBE,BTLH,M,HY,3.4,46.2,16.4,31,5,N,,H,60%,
6000-53745,8/8/2005,1650,MP1,TBE,BTLH,M,HY,3.5,48.7,16.5,31,5,,,H,80%,green auricular area
6000-53746,8/2/2005,750,MCGC,TBE,BTLH,M,AHY,3.8,51,17.6,31,5,,,M,,
6000-53747,8/2/2005,812,MCGC,FCE,BTLH,M,AHY,3.5,50.1,17.4,30.1,4.8,,,H,,green auricular area
6000-53748,8/8/2005,1610,MP1,TBE,RUHU,F,AHY,3.3,45.9,18.7,29,3.5,Lt,18c,H,,
6000-53749,8/6/2005,1730,MP1,TBE,BTLH,M,HY,3.5,49,17.9,29,5,,1,H,,
6000-53750,8/6/2005,1745,MP1,TBE,RUHU,M,HY,4,42.3,15.7,27,3.5,,,H,60%,
6000-53751,8/8/2005,1655,MP1,TBE,BTLH,M,HY,3.6,48.8,17.2,29.5,5,,,M,80%,
6000-53752,8/8/2005,1700,MP1,TBE,RUHU,F,AHY,3.4,44.3,17,29.5,3.5,VLt,18c,M,,
6000-53753,8/8/2005,1709,MP1,TBE,BTLH,M,HY,3.6,49.9,17.1,29.5,,,,,80%,
6000-53754,8/9/2005,1215,HOLZ,TBE,RUHU,M,HY,3.9,42.6,14.9,24.9,3.2,,,,,prior injury to upper mandible
6000-53755,8/9/2005,1445,GNMTN,FCE,RUHU,F,AHY,3,43.8,17,27.4,3.5,r3 Lt,many c,,,
6000-53756,8/9/2005,1452,GNMTN,FCE,RUHU,F,AHY,3.8,45.2,17,26,3.5,r3 Lt*,many c,,,* old r1s
6000-53757,8/9/2005,1512,GNMTN,FCE,BTLH,M,HY,4,47.7,18.2,29.6,6,,,M,90%,
6000-53758,8/9/2005,1520,GNMTN,FCE,RUHU,F,AHY,3.5,45.7,18,27,3.5,r3 M,15c,,,probably related to C53759
6000-53759,8/9/2005,1520,GNMTN,FCE,RUHU,F,HY,3,44.3,16.3,26,3.1,,,VLt,90%,"probably related to C53758, n"
6000-53760,8/9/2005,1540,GNMTN,FCE,RUHU,F,AHY,3.9,45.5,17.9,27.2,3.2,"r3,4 M",20c,,,
6000-53761,8/8/2005,1535,MP1,TBE,BTLH,F,AHY,3.5,50.5,17.2,30.5,5,N,6c,H,,
6000-53762,8/8/2005,1540,MP1,FCE,CAHU,F,HY,3.1,43.8,14.8,23.6,4,,,M,80%,
6000-53763,8/8/2005,1550,MP1,TBE,BTLH,F,AHY,4,49.6,18.4,30.3,5,H*,,Lt,,*r2-4 missing
6000-53764,8/8/2005,1555,MP1,TBE,BTLH,F,AHY,3.6,49.6,17.3,30,5.5,r3-5 H,,Lt,,
6000-53765,8/8/2005,1558,MP1,TBE,BTLH,F,AHY,3.8,50.1,18.6,31,6,H,,H,,
6000-53766,8/8/2005,1618,MP1,TBE,BTLH,F,AHY,3.1,50,18.1,29,5,H,,Lt,,healed bill injury
6000-53767,8/13/2005,1315,MP1,FCE,CAHU,M,HY,3.1,43.8,15.1,26.6,4.2,,,Lt-M,90+%,
6000-53768,8/8/2005,1623,MP1,FCE,CAHU,F,HY,3.5,43.3,15.5,23,4.5,,,M,90%,
6000-53769,8/9/2005,718,MCGC,FCE,CAHU,F,AHY,2.9,43.4,16,20.5,4,r3-5 H,many c,,,
6000-53770,8/9/2005,1324,HOLZ,FCE,BTLH,F,AHY,3.8,51.3,18.2,30.9,5.8,Lt,14c,,,gorget feathers in two conver
6000-53771,8/9/2005,1500,GNMTN,FCE,RUHU,M,AHY,4.7,41.4,17,28.8,2.4,,,,,
6000-53772,8/9/2005,1508,GNMTN,FCE,BTLH,F,HY,4,46.4,17.2,27.6,4.2,,,M,90%,r2 white tip
6000-53773,8/9/2005,1545,GNMTN,FCE,BTLH,F,AHY,3.8,51.1,18.7,31.8,5.5,r5 H,,,,
6000-53774,8/15/2005,1330,GNMTN,TBE,RUHU,M,HY,3.5,41.8,15,26,3,,5 lg,,,"r1L is HY C-type, r1R is adult"
6000-53777,8/12/2005,1357,MCGC,FCE,BTLH,F,HY,3.6,48.4,18.1,30.5,5.6x6.5,,,m,75%,
6000-53778,8/12/2005,1400,MCGC,FCE,BTLH,F,AHY,3.7,49.2,19.2,29.4,5.8,,,M,,
6000-53779,8/12/2005,1405,MCGC,FCE,BTLH,M,HY,3.9,50.5,19.3,30.8,5.8,"2 c, 1 L",,M,,
6000-53780,8/13/2005,1055,MCGC,TBE,BTLH,F,AHY,3.9,48.1,18.4,30,6,,,Lt,,"prob. related to C53781, rem"
6000-53781,8/13/2005,1056,MCGC,FCE,BTLH,F,HY,3.7,49.5,17.5,28.5,5.8x10,,,M-H,90+%,"prob. related to C53780, rem"
6000-53782,8/13/2005,1328,MP1,FCE,BTLH,F,AHY,3.2,48.8,17.9,29.8,5.2,*,1c,M,,*r3R missing 4mm of tip
6000-53783,8/13/2005,1345,MP1,FCE,BTLH,F,AHY,3.4,48.9,18.5,30.4,5.5,N,,Lt,,
6000-53784,8/13/2005,1350,MP1,FCE,BTLH,F,AHY,3.6,50.6,18.5,31.8,5.1,"r2,3,5 Lt",6 v sm c,Lt,,
6000-53785,8/13/2005,1356,MP1,FCE,BTLH,F,AHY,3.3,50.1,19.8,30.8,5.5,,,M,,
6000-53786,8/13/2005,1408,MP1,FCE,BTLH,F,AHY,3.7,49.9,19.6,30.5,5.2,"r3 M, r4 Lt",,M,,missing throat feathers on rt.
6000-53787,8/13/2005,1416,MP1,FCE,BTLH,F,AHY,3.7,51.4,19,30.5,5.8,r3 Lt,5 sm c,Lt,,
6000-53788,8/13/2005,1425,MP1,FCE,BTLH,F,HY,3.5,49.7,18.5,29.1,5.1,,,VLt,95%,
6000-53789,8/13/2005,1440,MP1,TBE,BTLH,F,AHY,3.8,49.4,17.3,30,5,Lt,,Lt,,
6000-53790,8/13/2005,1445,MP1,TBE,BTLH,F,AHY,3.6,49.9,18.3,29.5,6,N,,M,,
6000-53793,8/13/2005,955,MCGC,FCE,RUHU,F,AHY,3.6,45.5,18,26.7,3.5,,14c,Lt,,y. pollen on top of bill
6000-53794,8/13/2005,1310,MP1,FCE,BTLH,M,HY,3.2,47.7,18,28.1,5.5x9.0,,1 lg c,H,85%,
6000-53795,8/13/2005,1333,MP1,FCE,RUHU,F,AHY,3.3,43.8,18.5,27.3,3.2,"3,4 H, r1,2",many c,Lt,,
6000-53796,8/13/2005,1339,MP1,FCE,BTLH,M,HY,4,48.6,17.2,30.1,5.6,,1L,H,85%,
6000-53797,8/13/2005,1400,MP1,FCE,BTLH,M,HY,3.9,49.1,18.1,29,5.2x9.0,,,M,95%,
6000-53798,8/13/2005,1500,MP1,TBE,BTLH,M,HY,4,48.9,17.2,30,5,,,H,75%,
6000-53799,8/14/2005,1835,MCGC,FCE,BTLH,M,HY,3.4,49.6,18,29.6,5.7x9.0,,,H,90%,
6000-53800,8/15/2005,659,MCGC,FCE,BTLH,M,HY,4,49.3,17.7,31,6.0x9.0,,,H,95%,"r2 pointed, r3-5 no black smu"
6000-53801,8/13/2005,1453,MP1,TBE,BTLH,F,AHY,4,48.3,18.4,31.5,5,N,,Lt,,
6000-53802,8/13/2005,1500,MP1,FCE,BTLH,F,AHY,3.2,49.4,18.2,31,5.1,r3 Lt,,Lt,,
6000-53803,8/13/2005,1508,MP1,FCE,BTLH,F,AHY,3.5,51.1,19.2,30,5.2,"r3,4 Lt",2c,H*,,*heavy stippling at edges
6000-53804,8/13/2005,1510,MP1,FCE,BTLH,F,AHY,3.9,50.7,19.5,29.1,5.5,r3-5 VH*,,,,"*""skeleton"" r1s"
6000-53805,8/15/2005,720,MCGC,FCE,BTLH,M,HY,3.4,48.3,17.4,28,5.3x9.0,H,,H,85%,
6000-53806,8/14/2005,913,MCGC,FCE,BTLH,F,AHY,3.2,50.2,18.8,29,5.1,"-5R,R3,4L",10c,M,,r5L new
6000-53807,8/15/2005,745,MCGC,FCE,BTLH,F,AHY,4.1,50,17.8,29.6,5.8,r3 Lt*,,Lt,,*old r1s
6000-53808,8/15/2005,1415,GNMTN,TBE,BTLH,F,AHY,3.5,48.6,17.7,32,6,r1-5 H,2c,M,,
6000-53809,8/15/2005,1600,HOLZ,TBE,BTLH,F,AHY,3.9,48.8,18.4,30,5.5,Lt,,,,
6000-53810,8/15/2005,814,MCGC,FCE,BTLH,M,AHY,3.7,49.1,17.1,30.8,4.7,,,,,v. faint white edges inner and
6000-53811,8/15/2005,1610,HOLZ,FCE,RUHU,F,AHY,3.5,42.5,17.8,26.8,3.5,"r4,5 M*",many c,Lt,,"*r3L M, r3R new"
6000-53812,8/15/2005,1612,HOLZ,TBE,BTLH,F,AHY,3.4,50,17.4,30.1,5,H,,Lt,,
6000-53813,8/16/2005,1212,MP1,FCE,BTLH,F,AHY,3.5,49.9,17.5,29.1,5.4,"r3,4 Lt",,M,,poss. Related to C53814
6000-53814,8/16/2005,1212,MP1,FCE,BTLH,F,HY,3.5,49.1,18.3,29.5,5.8,*,,M,80%,"poss. Related to C53813* r1,"
6000-53815,8/16/2005,1234,MP1,FCE,BTLH,F,AHY,3.5,49.8,18,30.6,4.9,r3-5 H,9c,Lt-M,,
6000-53816,8/16/2005,1302,MP1,FCE,BTLH,F,AHY,3.5,50.3,19.5,30.2,5.8,N,,M,,
6000-53817,8/16/2005,1307,MP1,FCE,BTLH,F,AHY,4,50.8,18.8,30.5,5.4,r3 Lt*,,Lt,,*old r1s
6000-53818,8/16/2005,1315,MP1,FCE,BTLH,F,AHY,3.3,50.2,19,28,5.5,"r3,4 M*",3c,Lt-M,,"*""skeleton"" r1s w/stress bar,"
6000-53819,8/16/2005,1355,MP1,FCE,BTLH,F,AHY,3.4,51.3,20.3,30,5,,,H,,
6000-53820,8/16/2005,1400,MP1,FCE,BTLH,F,AHY,3.6,50.7,19.8,31.2,5,r3-4 H,,VLt,,
6000-53821,8/16/2005,1847,MCGC,TBE,BTLH,F,AHY,3.6,50.7,19,30,5,N,,Lt,,sm. black dot at tip r3 and 5
6000-53822,8/16/2005,1905,MCGC,TBE,BTLH,F,HY,3.7,48.9,18.4,30,5,,,Lt,90%,
6000-53823,8/16/2005,1941,MCGC,FCE,BTLH,F,HY,3.7,49.5,18,29.9,5.5x9.5,,,VLt,95%,"r2 white tip, r3 base no black"
6000-53824,8/17/2005,800,MCGC,FCE,BTLH,F,AHY,3.4,50.2,19.8,29.5,5.2,,,VLt,,black spot tips of r3
6000-53825,8/17/2005,816,MCGC,FCE,BTLH,F,AHY,3.2,48.3,18.6,29,5.8,r4L M*,,Lt-M,,"r3 Lt wear, r5s are new"
6000-53826,8/17/2005,838,MCGC,FCE,BTLH,F,HY,3.7,48.6,17.6,29.5,5.2x8.0,,,Lt,85%,
6000-53827,8/17/2005,848,MCGC,FCE,BTLH,F,AHY,3.8,51.6,19.2,30.1,5.2,N,,Lt-M,,
6000-53828,8/17/2005,1122,MP1,FCE,BTLH,F,AHY,3.3,50.3,18.8,31.9,5.1,N,,Lt,,
6000-53829,8/17/2005,1129,MP1,FCE,BTLH,F,AHY,4.1,49.4,18.8,27.5,5.5,r3-5 H*,,M-H,,"*old r1 and a ""skeleton"" r1"
6000-53830,8/17/2005,1136,MP1,FCE,BTLH,F,AHY,4.1,51.2,18.8,30.8,5.8,r4 H,,H,,"r3 and 5L Lt wear, r5R no we"
