Band Number, Date,Time,Site,Bander,Species,Sex,Age,Mass,Wing Chord,Culmen,r1 Length,r1 Width,r1-5 Wear,Gorget,Throat,Grooves,Comments
4100-59711,07/30/2011,18:18,MP1,FCE,RUHU,M,AHY,3.3,40.1,16.0,29.1,,,,,,
4100-59712,07/30/2011,18:20,MP1,FCE,RUHU,M,AHY,3.1,40.0,16.2,28.3,,,,,,
4100-59713,08/01/2011,7:14,MCGC,FCE,RUHU,M,AHY,3.4,40.1,17.0,28.2,,,,,,
4100-59714,08/01/2011,13:32,HPK2,FCE,RUHU,M,AHY,3.4,41.0,16.2,28.0,,,,,,
4100-59715,08/02/2011,17:39,MCGC,FCE,RUHU,M,AHY,3.7,40.3,16.4,29.0,,,,,,
4100-59716,08/03/2011,10:25,KV1,FCE,RUHU,M,AHY,3.36,39.9,17.2,28.0,,,,,,
4100-59717,08/03/2011,10:25,KV1,FCE,RUHU,M,AHY,3.47,39.9,17.0,29.5,,,,,,
4100-59718,08/03/2011,10:30,KV1,FCE,RUHU,M,HY,3.2,43.0,17.2,27.0,,,,,,
4100-59719,08/05/2011,13:08,CC3,FCE,BTLH,M,AHY,3.7,50.0,17.3,32.5,,,,,,
4100-59720,08/06/2011,8:30,MP1,FCE,RUHU,M,AHY,4.36,39.5,17.0,26.4,,,,,,
4100-59721,08/09/2011,11:35,MP1,FCE,RUHU,M,AHY,3.52,41.3,16.7,28.8,,,,,,
4100-59722,08/10/2011,16:20,HOLZ,FCE,RUHU,M,HY,3.6,43.1,16.1,26.0,,,,,,
4100-59723,08/12/2011,8:50,MCGC,FCE,RUHU,M,HY,3.5,43.6,16.0,27.0,,,,,,
4100-59726,07/30/2011,7:34,MCGC,FCE,BTLH,F,AHY,3.5,49.8,18.6,31.0,,,,,,
4100-59727,07/30/2011,7:34,MCGC,FCE,BTLH,F,AHY,4.2,50.3,18.5,28.5,,,,,,
4100-59728,07/30/2011,8:01,MCGC,FCE,BTLH,F,AHY,3.5,51.2,18.6,28.6,,,,,,
4100-59729,07/30/2011,8:25,MCGC,FCE,BTLH,F,HY,3.8,49.0,15.9,30.2,,,,,,
4100-59730,07/30/2011,9:53,MCGC,FCE,BTLH,F,AHY,3.2,50.2,18.8,30.1,,,,,,
4100-59731,07/30/2011,12:39,CC3,FCE,BTLH,F,AHY,3.45,50.4,18.8,30.2,,,,,,
4100-59732,07/30/2011,13:04,CC3,FCE,BTLH,F,AHY,3.4,49.3,19.3,30.0,,,,,,
4100-59733,07/30/2011,13:30,CC3,FCE,BTLH,F,AHY,3.6,49.8,19.4,30.5,,,,,,
4100-59734,07/30/2011,18:40,MP1,FCE,BTLH,F,AHY,3.6,49.1,18.2,29.0,,,,,,
4100-59735,07/30/2011,18:40,MP1,FCE,BTLH,F,AHY,3.7,50.7,18.3,30.0,,,,,,
4100-59736,07/30/2011,18:50,MP1,FCE,BTLH,F,HY,,50.6,18.0,30.0,,,,,,
4100-59737,07/30/2011,18:50,MP1,FCE,BTLH,F,AHY,3.3,48.9,18.1,29.5,,,,,,
4100-59738,07/30/2011,19:16,MP1,FCE,BTLH,F,AHY,3.6,50.7,17.8,31.2,,,,,,
4100-59739,07/30/2011,19:25,MP1,FCE,BTLH,F,AHY,3.6,49.4,17.2,30.5,,,,,,
4100-59740,08/01/2011,6:10,MCGC,FCE,BTLH,F,AHY,3.3,49.9,18.2,30.6,,,,,,
4100-59741,08/01/2011,6:30,MCGC,FCE,BTLH,F,AHY,3.2,51.3,17.9,30.3,,,,,,
4100-59742,08/01/2011,6:30,MCGC,TBE,BTLH,F,AHY,3.42,49.2,19.2,30.5,,,,,,
4100-59743,08/01/2011,7:08,MCGC,FCE,BTLH,F,AHY,3.7,50.8,19.0,30.1,,,,,,
4100-59744,08/01/2011,7:20,MCGC,FCE,BTLH,F,AHY,4.1,51.0,18.1,31.0,,,,,,
4100-59745,08/01/2011,7:25,MCGC,FCE,BTLH,F,AHY,3.3,48.8,18.2,29.1,,,,,,
4100-59746,08/01/2011,7:49,MCGC,FCE,BTLH,F,AHY,4.3,50.3,19.6,30.2,,,,,,FS5
4100-59747,08/01/2011,7:55,MCGC,FCE,BTLH,F,AHY,3.1,49.9,17.1,30.0,,,,,,
4100-59748,08/01/2011,7:55,MCGC,TBE,BTLH,F,AHY,3.5,49.8,19.5,30.2,,,,,,
4100-59749,08/01/2011,13:00,HPK2,FCE,BTLH,F,AHY,3.3,50.1,18.3,31.0,,,,,,
4100-59750,08/01/2011,13:13,HPK2,FCE,BTLH,F,HY,3.2,49.4,16.8,28.8,,,,,,
4100-59751,08/01/2011,13:34,HPK2,FCE,BTLH,F,AHY,3.35,49.4,19.8,29.8,,,,,,
4100-59752,08/01/2011,13:45,HPK2,FCE,BTLH,F,AHY,3.8,49.1,18.2,30.6,,,,,,
4100-59753,08/01/2011,13:52,HPK2,FCE,BTLH,F,AHY,3.6,50.2,19.2,29.0,,,,,,
4100-59754,08/01/2011,14:00,HPK2,FCE,BTLH,F,AHY,4.5,50.0,18.1,29.0,,,,,,FS6
4100-59755,08/02/2011,8:40,HPK2,FCE,BTLH,F,AHY,,50.4,,,,,,,,"former E93692 foreign, pine pitch on band"
4100-59756,08/02/2011,8:56,HPK2,FCE,BTLH,F,AHY,3.71,50.4,19.3,30.8,,,,,,
4100-59757,08/02/2011,9:04,HPK2,FCE,BTLH,F,AHY,3.54,50.6,19.4,30.2,,,,,,
4100-59758,08/02/2011,11:20,MP1,FCE,BTLH,F,AHY,3.38,50.3,19.3,30.5,,,,,,
4100-59759,08/02/2011,11:22,MP1,FCE,BTLH,F,AHY,3.68,51.1,18.5,30.6,,,,,,
4100-59760,08/02/2011,11:22,MP1,FCE,BTLH,F,AHY,3.59,49.8,20.1,30.8,,,,,,
4100-59761,08/01/2011,7:34,MCGC,FCE,RUHU,F,AHY,3.6,44.2,17.8,27.0,,,,,,
4100-59762,08/01/2011,7:55,MCGC,FCE,BTLH,M,HY,3.5,49.4,17.2,31.0,,,,,,
4100-59763,08/01/2011,8:05,MCGC,FCE,RUHU,F,AHY,3.3,44.2,17.2,25.2,,,,,,
4100-59764,08/01/2011,8:05,MCGC,TBE,RUHU,F,AHY,3.4,42.7,16.0,25.0,,,,,,
4100-59765,08/01/2011,12:30,HPK2,FCE,BTLH,M,HY,3.5,49.8,16.2,30.5,,,,,,
4100-59766,08/01/2011,12:30,HPK2,FCE,BTLH,M,HY,3.35,48.3,17.1,29.0,,,,,,
4100-59767,08/01/2011,13:01,HPK2,FCE,BTLH,M,AHY,3.2,49.2,17.5,31.0,,,,,,
4100-59768,08/01/2011,13:25,HPK2,FCE,BTLH,M,AHY,3.4,49.9,17.5,30.8,,,,,,
4100-59769,08/02/2011,8:42,HPK2,FCE,BTLH,M,AHY,3.55,50.7,16.8,30.2,,,,,,
4100-59770,08/02/2011,8:47,HPK2,FCE,BTLH,M,AHY,3.35,49.4,19.2,31.2,,,,,,
4100-59771,08/02/2011,9:10,HPK2,FCE,BTLH,M,HY,3.13,48.7,17.3,30.0,,,,,,
4100-59772,08/02/2011,9:43,HPK2,FCE,BTLH,M,HY,3.55,50.8,18.2,29.2,,,,,,
4100-59773,08/02/2011,11:33,MP1,FCE,BTLH,M,HY,3.73,48.6,17.0,28.7,,,,,,
4100-59774,08/02/2011,11:33,MP1,FCE,RUHU,F,AHY,3.68,43.6,18.0,27.2,,,,,,
4100-59775,08/02/2011,11:55,MP1,FCE,RUHU,F,AHY,3.19,43.3,18.5,25.0,,,,,,
4100-59776,08/02/2011,12:20,MP1,FCE,BTLH,M,HY,3.41,49.6,17.4,29.8,,,,,,
4100-59777,08/02/2011,12:30,MP1,FCE,BTLH,M,HY,4.17,49.5,16.2,28.3,,,,,,FS5
4100-59778,08/02/2011,12:30,MP1,FCE,BTLH,M,AHY,3.5,49.5,18.2,31.5,,,,,,
4100-59779,08/02/2011,18:45,MCGC,FCE,RUHU,F,AHY,3.7,44.2,18.7,27.2,,,,,,
4100-59780,08/02/2011,18:05,MCGC,FCE,RUHU,F,AHY,3.6,43.9,17.9,27.2,,,,,,
4100-59781,08/02/2011,18:45,MCGC,FCE,RUHU,F,AHY,3.8,44.0,18.1,,,,,,,
4100-59782,08/02/2011,18:50,MCGC,FCE,RUHU,F,AHY,3.3,43.8,17.9,27.1,,,,,,
4100-59783,08/03/2011,7:57,HOLZ,FCE,RUHU,F,AHY,3.7,45.9,18.2,27.7,,,,,,
4100-59784,08/03/2011,10:25,KV1,FCE,BTLH,M,AHY,3.4,48.9,17.1,29.8,,,,,,
4100-59785,08/03/2011,11:15,KV1,FCE,RUHU,F,AHY,4.08,45.0,19.1,27.6,,,,,,FS5
4100-59786,08/03/2011,12:27,KV1,FCE,RUHU,F,AHY,3.4,44.7,18.0,26.6,,,,,,
4100-59787,08/03/2011,14:46,GNMTN,FCE,RUHU,F,AHY,3.18,44.3,17.3,28.0,,,,,,
4100-59788,08/03/2011,15:06,GNMTN,FCE,RUHU,F,AHY,3.53,44.7,18.0,26.2,,,,,,
4100-59789,08/03/2011,15:53,GNMTN,FCE,BTLH,M,HY,3.5,48.9,17.3,28.9,,,,,,
4100-59790,08/04/2011,11:15,HPK2,FCE,BTLH,M,HY,3.6,49.1,18.1,30.0,,,,,,
4100-59791,08/04/2011,15:23,MCGC,FCE,BTLH,M,AHY,3.5,48.1,17.9,29.6,,,,,,
4100-59792,08/04/2011,16:46,MCGC,FCE,RUHU,F,HY,4,45.7,18.1,26.2,,,,,,
4100-59793,08/04/2011,16:50,MCGC,FCE,RUHU,F,AHY,3.7,43.7,17.9,26.1,,,,,,
4100-59794,08/04/2011,17:00,MCGC,FCE,RUHU,F,AHY,4.1,44.6,19.1,27.8,,,,,,FS5
4100-59795,08/05/2011,6:18,MCGC,FCE,RUHU,F,AHY,3.5,45.2,17.2,27.6,,,,,,
4100-59796,08/05/2011,6:48,MCGC,FCE,RUHU,F,AHY,3.3,44.5,18.1,26.8,,,,,,
4100-59797,08/05/2011,6:48,MCGC,FCE,RUHU,F,AHY,4,43.6,17.2,27.4,,,,,,
4100-59798,08/05/2011,7:55,MCGC,FCE,RUHU,F,AHY,3.4,43.9,16.8,27.3,,,,,,
4100-59799,08/05/2011,9:00,MCGC,FCE,BTLH,M,AHY,3.3,48.7,17.8,30.5,,,,,,
4100-59800,08/05/2011,9:48,MCGC,FCE,BTLH,M,AHY,3.4,49.1,18.1,31.2,,,,,,
4100-59801,08/06/2011,8:07,MP1,FCE,BTLH,M,HY,3.57,49.3,17.2,30.0,,,,,,
4100-59802,08/06/2011,9:00,MP1,FCE,BTLH,M,HY,3.62,48.4,16.2,28.6,,,,,,
4100-59803,08/06/2011,9:55,MP1,TBE,BTLH,M,AHY,3.43,48.3,19.0,29.0,,,,,,
4100-59804,08/06/2011,10:08,MP1,FCE,BTLH,M,HY,4.1,48.4,16.0,29.0,,,,,,
4100-59805,08/06/2011,10:57,MP1,FCE,BTLH,M,AHY,3.41,50.2,18.9,31.0,,,,,,
4100-59806,08/07/2011,7:12,MCGC,FCE,RUHU,F,AHY,3.6,44.7,17.6,27.5,,,,,,
4100-59807,08/09/2011,10:10,MP1,TBE,RUHU,F,HY,3.42,44.4,16.8,25.5,,,,,,
4100-59808,08/09/2011,10:25,MP1,TBE,BTLH,M,HY,3.55,47.0,18.1,29.0,,,,,,
4100-59809,08/09/2011,10:40,MP1,TBE,RUHU,F,AHY,3.48,42.4,,28.0,,,,,,
4100-59810,08/07/2011,7:33,MCGC,TBE,RUHU,F,AHY,3.82,43.6,15.9,28.0,,,,,,
4100-59811,08/07/2011,7:33,MCGC,TBE,BTLH,F,AHY,3.31,49.3,18.9,26.5,,,,,,
4100-59812,08/07/2011,7:49,MCGC,FCE,BTLH,F,HY,3.6,48.6,18.9,29.5,,,,,,
4100-59813,08/07/2011,8:15,MCGC,TBE,BTLH,F,AHY,4,,,28.0,,,,,,
4100-59814,08/07/2011,8:25,MCGC,FCE,BTLH,F,AHY,4.2,51.0,18.5,32.0,,,,,,FS5
4100-59815,08/07/2011,8:25,MCGC,FCE,BTLH,F,AHY,3.5,48.5,17.9,30.5,,,,,,
4100-59816,08/07/2011,8:30,MCGC,FCE,BTLH,F,AHY,3.5,50.5,18.5,31.0,,,,,,
4100-59817,08/07/2011,8:31,MCGC,FCE,BTLH,F,AHY,4.5,49.5,19.0,29.5,,,,,,FS5
4100-59818,08/09/2011,10:25,MP1,FCE,BTLH,F,AHY,3.63,49.2,19.3,28.5,,,,,,
4100-59819,08/09/2011,10:25,MP1,TBE,BTLH,F,HY,3.25,49.4,18.0,31.0,,,,,,
4100-59820,08/09/2011,10:25,MP1,FCE,BTLH,F,AHY,3,49.8,18.2,30.0,,,,,,
4100-59821,08/09/2011,10:40,MP1,FCE,BTLH,F,AHY,3.75,50.3,17.5,29.6,,,,,,
4100-59822,08/09/2011,10:56,MP1,FCE,BTLH,F,AHY,4.29,50.5,18.1,30.8,,,,,,
4100-59823,08/09/2011,10:56,MP1,FCE,BTLH,F,AHY,3.97,50.2,19.5,30.8,,,,,,FS4
4100-59824,08/09/2011,10:56,MP1,TBE,BTLH,F,AHY,3.54,51.3,19.1,30.0,,,,,,
4100-59825,08/09/2011,10:56,MP1,FCE,BTLH,F,AHY,3.41,49.9,19.2,30.6,,,,,,
4100-59826,08/09/2011,10:56,MP1,TBE,BTLH,F,AHY,3.35,49.1,18.5,29.0,,,,,,
4100-59827,08/09/2011,11:12,MP1,FCE,BTLH,F,AHY,3.93,51.1,19.0,30.2,,,,,,
4100-59828,08/09/2011,11:12,MP1,FCE,BTLH,F,AHY,3.18,50.2,18.6,30.6,,,,,,
4100-59829,08/09/2011,11:12,MP1,TBE,BTLH,F,AHY,3.27,48.7,18.2,29.0,,,,,,
4100-59830,08/09/2011,11:30,MP1,TBE,BTLH,F,AHY,4.2,50.7,19.0,30.0,,,,,,
4100-59831,08/26/2011,6:32,MCGC,FCE,BTLH,F,AHY,3.2,49.6,19.7,29.2,,,,,,
4100-59832,08/10/2011,10:14,KV1,FCE,BTLH,F,AHY,3.62,50.8,18.8,30.3,,,,,,
4100-59833,08/10/2011,10:26,KV1,FCE,BTLH,F,AHY,3.55,49.7,19.4,30.0,,,,,,
4100-59834,08/10/2011,10:48,KV1,FCE,BTLH,F,AHY,3.45,50.4,19.5,30.0,,,,,,
4100-59835,08/10/2011,11:38,KV1,TBE,BTLH,F,HY,,50.5,19.2,30.1,,,,,,
4100-59836,08/10/2011,11:38,KV1,FCE,BTLH,M,HY,3.7,49.2,18.0,30.0,,,,,,
4100-59837,08/10/2011,12:00,KV1,FCE,BTLH,F,AHY,3,49.4,19.0,29.0,,,,,,
4100-59838,08/10/2011,12:12,KV1,FCE,BTLH,F,AHY,3.7,49.6,19.0,30.1,,,,,,
4100-59839,08/10/2011,16:40,HOLZ,FCE,BTLH,F,AHY,3.5,48.7,19.1,28.3,,,,,,
4100-59840,08/10/2011,17:28,HOLZ,FCE,BTLH,F,AHY,3.5,50.6,17.4,29.8,,,,,,
4100-59841,08/11/2011,18:29,MCGC,FCE,BTLH,F,AHY,3.3,49.1,19.0,30.5,,,,,,
4100-59842,08/11/2011,18:35,MCGC,FCE,BTLH,F,AHY,3.9,50.2,19.1,30.2,,,,,,FS4
4100-59843,08/12/2011,6:35,MCGC,FCE,BTLH,F,AHY,3.8,52.0,18.5,31.0,,,,,,
4100-59844,08/12/2011,7:10,MCGC,FCE,BTLH,F,AHY,3.2,49.6,18.7,30.5,,,,,,
4100-59845,08/12/2011,7:15,MCGC,FCE,BTLH,F,AHY,4,49.9,19.1,30.1,,,,,,
4100-59846,08/12/2011,18:05,CC3,TBE,BTLH,F,AHY,3.53,49.5,17.9,,,,,,,
4100-59847,08/13/2011,11:11,MP1,FCE,BTLH,F,AHY,4.3,49.2,19.9,30.1,,,,,,
4100-59848,08/12/2011,18:35,CC3,TBE,BTLH,F,AHY,3.5,49.5,17.9,,,,,,,
4100-59849,08/13/2011,11:11,MP1,FCE,BTLH,F,AHY,4.1,50.2,19.0,30.1,,,,,,FS5
4100-59850,08/13/2011,11:30,MP1,FCE,BTLH,F,AHY,3.4,51.2,19.0,30.2,,,,,,
4100-59851,08/05/2011,12:50,CC3,FCE,BTLH,M,AHY,3.4,50.0,18.2,27.8,,,,,,
4100-59853,08/05/2011,13:25,CC3,FCE,BTLH,M,AHY,4.1,50.0,18.2,30.8,,,,,,FS5
4100-59854,08/10/2011,11:20,KV1,TBE,RUHU,F,HY,3.9,46.2,18.0,26.4,,,,,,
4100-59855,08/10/2011,14:23,GNMTN,FCE,RUHU,F,AHY,4,44.9,17.4,27.7,,,,,,
4100-59856,08/10/2011,14:36,GNMTN,FCE,BTLH,M,HY,3.54,48.5,15.2,29.0,,,,,,
4100-59857,08/10/2011,16:20,HOLZ,FCE,BTLH,M,AHY,3.5,48.7,18.0,31.0,,,,,,
4100-59858,08/10/2011,17:00,HOLZ,FCE,BTLH,M,HY,3.5,48.6,17.5,29.0,,,,,,
4100-59859,08/11/2011,18:18,MCGC,FCE,BTLH,M,HY,3.8,49.6,17.5,30.2,,,,,,
4100-59860,08/12/2011,7:50,MCGC,FCE,BTLH,M,HY,3.6,48.0,17.8,28.8,,,,,,
4100-59861,08/13/2011,11:40,MP1,FCE,BTLH,F,AHY,3.4,49.2,18.9,29.2,,,,,,
4100-59862,08/13/2011,11:55,MP1,FCE,BTLH,F,AHY,3.2,50.2,18.1,30.0,,,,,,
4100-59863,08/13/2011,12:05,MP1,TBE,BTLH,F,AHY,,48.8,19.1,29.0,,,,,,
4100-59864,08/13/2011,12:05,MP1,FCE,BTLH,F,AHY,3.1,49.1,19.8,28.8,,,,,,
4100-59865,08/13/2011,12:23,MP1,FCE,BTLH,F,AHY,3.6,49.9,18.9,30.2,,,,,,
4100-59866,08/13/2011,12:34,MP1,FCE,BTLH,F,AHY,4.1,51.8,18.1,29.2,,,,,,
4100-59867,08/13/2011,12:56,MP1,FCE,BTLH,F,AHY,3.8,49.9,18.1,30.1,,,,,,
4100-59868,08/13/2011,13:10,MP1,FCE,BTLH,F,HY,3.5,50.2,17.3,31.2,,,,,,
4100-59869,08/13/2011,13:10,MP1,TBE,BTLH,F,AHY,3.32,48.1,18.0,28.8,,,,,,
4100-59870,08/13/2011,13:25,MP1,FCE,BTLH,F,AHY,3.5,50.4,17.0,30.2,,,,,,
4100-59871,08/12/2011,8:27,MCGC,FCE,BTLH,M,HY,3.1,48.5,16.2,28.8,,,,,,
4100-59872,08/13/2011,11:11,MP1,FCE,BTLH,F,HY,3.4,49.4,18.0,29.6,,,,,,
4100-59873,08/13/2011,11:40,MP1,FCE,BTLH,M,AHY,3.3,48.8,16.2,29.2,,,,,,
4100-59874,08/13/2011,12:05,MP1,FCE,BTLH,M,HY,3.8,50.7,17.1,29.7,,,,,,
4100-59875,08/13/2011,12:34,MP1,FCE,BTLH,M,HY,3.3,50.0,17.6,30.1,,,,,,
4100-59876,08/13/2011,13:25,MP1,TBE,BTLH,M,HY,3.49,47.3,18.0,29.0,,,,,,
4100-59878,08/15/2011,6:25,MCGC,FCE,RUHU,F,HY,4.4,45.0,17.2,26.0,,,,,,FS6
4100-59879,08/15/2011,7:02,MCGC,FCE,BTLH,M,HY,3.3,48.8,16.9,28.9,,,,,,
4100-59880,08/15/2011,8:15,MCGC,FCE,BTLH,M,HY,3.8,50.3,18.2,29.9,,,,,,
4100-59881,08/17/2011,9:52,KV1,FCE,BTLH,M,HY,3.54,48.4,17.2,31.2,,,,,,
4100-59882,08/17/2011,10:54,KV1,FCE,BTLH,M,AHY,3.45,49.2,17.0,30.2,,,,,,
4100-59883,08/17/2011,14:07,HOLZ,FCE,RUHU,F,HY,3.48,46.5,,27.0,,,,,,
4100-59884,08/17/2011,17:08,GNMTN,FCE,RUHU,F,AHY,3.68,44.6,16.7,27.1,,,,,,
4100-59885,08/17/2011,18:12,GNMTN,FCE,RUHU,F,AHY,4.4,45.0,18.2,27.2,,,,,,FS6
4100-59886,08/18/2011,18:42,MCGC,FCE,RUHU,F,AHY,3.5,44.7,17.1,26.8,,,,,,
4100-59887,08/19/2011,11:35,MP1,TBE,BTLH,M,HY,3.39,48.9,17.0,29.5,,,,,,
4100-59888,08/19/2011,12:15,MP1,FCE,RUHU,F,HY,3.65,46.4,17.2,27.1,,,,,,
4100-59889,08/19/2011,13:40,MP1,TBE,BTLH,M,HY,3.36,47.9,17.0,31.0,,,,,,
4100-59890,08/19/2011,13:55,MP1,FCE,BTLH,M,HY,3.9,49.4,17.2,30.6,,,,,,
4100-59891,08/13/2011,13:25,MP1,FCE,BTLH,F,AHY,3.8,51.0,19.3,30.6,,,,,,
4100-59892,08/13/2011,13:45,MP1,TBE,BTLH,F,HY,3.7,48.0,18.5,31.0,,,,,,
4100-59893,08/13/2011,13:55,MP1,FCE,BTLH,F,AHY,3.2,49.0,18.9,29.1,,,,,,
4100-59894,08/13/2011,14:00,MP1,FCE,BTLH,F,AHY,3.4,50.8,19.8,30.5,,,,,,
4100-59895,08/13/2011,14:00,MP1,FCE,BTLH,F,AHY,3.35,49.4,18.6,30.0,,,,,,
4100-59898,08/15/2011,6:19,MCGC,FCE,RUHU,M,HY,3.7,42.6,16.3,27.5,,,,,,
4100-59899,08/17/2011,9:52,KV1,FCE,BTLH,M,AHY,3.58,48.3,17.9,31.0,,,,,,
4100-59900,08/19/2011,12:15,MP1,FCE,RUHU,M,HY,4.2,43.6,16.8,27.8,,,,,,FS5
4100-59901,08/13/2011,13:55,MP1,FCE,BTLH,F,HY,3.15,48.8,18.4,30.5,,,,,,
4100-59902,08/13/2011,13:55,MP1,FCE,BTLH,F,HY,3.4,49.8,18.8,28.2,,,,,,
4100-59903,08/13/2011,15:30,HPK2,FCE,BTLH,F,AHY,3.4,50.1,19.1,29.0,,,,,,
4100-59904,08/13/2011,16:05,HPK2,FCE,BTLH,F,AHY,3.8,50.1,18.6,32.0,,,,,,
4100-59905,08/13/2011,16:46,HPK2,FCE,BTLH,F,AHY,3.3,51.0,18.5,31.2,,,,,,
4100-59907,08/15/2011,6:33,MCGC,FCE,BTLH,F,AHY,3.3,50.3,20.1,30.0,,,,,,
4100-59908,08/15/2011,7:40,MCGC,FCE,BTLH,F,AHY,3.4,50.8,18.6,29.5,,,,,,
4100-59909,08/15/2011,8:05,MCGC,FCE,BTLH,F,AHY,3.6,49.4,18.5,28.2,,,,,,
4100-59910,08/15/2011,8:25,MCGC,FCE,BTLH,F,AHY,3.4,50.0,18.9,30.6,,,,,,
4100-59911,08/15/2011,8:39,MCGC,FCE,BTLH,F,AHY,3.2,50.2,19.0,30.5,,,,,,
4100-59912,08/15/2011,8:46,MCGC,FCE,BTLH,F,AHY,3.6,50.3,17.1,30.0,,,,,,
4100-59913,08/15/2011,8:46,MCGC,FCE,BTLH,F,AHY,3.2,49.4,18.0,28.8,,,,,,
4100-59914,08/15/2011,8:57,MCGC,FCE,BTLH,F,AHY,3.5,49.0,18.4,30.2,,,,,,
4100-59915,08/17/2011,9:19,KV1,FCE,BTLH,F,AHY,3.58,51.3,19.2,30.2,,,,,,
4100-59916,08/17/2011,9:28,KV1,FCE,BTLH,F,AHY,3.44,50.3,19.6,,,,,,,
4100-59917,08/17/2011,10:19,KV1,FCE,BTLH,F,AHY,3.83,51.3,20.2,30.1,,,,,,
4100-59918,08/17/2011,10:28,KV1,FCE,BTLH,F,AHY,4.12,50.2,20.1,29.0,,,,,,
4100-59919,08/17/2011,10:43,KV1,FCE,BTLH,F,AHY,3.65,51.0,19.8,,,,,,,
4100-59920,08/17/2011,10:53,KV1,FCE,BTLH,F,AHY,3.43,51.1,20.2,31.0,,,,,,
4100-59921,08/17/2011,11:30,KV1,FCE,BTLH,F,AHY,4.37,50.1,19.8,29.9,,,,,,
4100-59922,08/17/2011,13:35,HOLZ,FCE,BTLH,F,AHY,3.78,51.4,19.4,31.1,,,,,,
4100-59923,08/17/2011,13:45,HOLZ,FCE,BTLH,F,AHY,3.46,50.3,18.2,29.9,,,,,,
4100-59924,08/17/2011,13:58,HOLZ,FCE,BTLH,F,AHY,3.56,49.8,19.2,29.0,,,,,,
4100-59925,08/17/2011,14:08,HOLZ,FCE,BTLH,F,AHY,3.74,49.1,18.9,28.0,,,,,,
4100-59926,08/19/2011,11:30,MP1,TBE,RUHU,F,AHY,3.65,43.2,17.0,27.5,,,,,,
4100-59927,08/19/2011,13:59,MP1,FCE,BTLH,M,HY,3.6,49.1,17.0,30.1,,,,,,
4100-59928,08/20/2011,6:45,MCGC,FCE,BTLH,M,HY,3.4,50.4,18.0,29.7,,,,,,
4100-59929,08/20/2011,6:58,MCGC,FCE,BTLH,M,HY,4,50.0,18.1,30.5,,,,,,
4100-59930,08/20/2011,7:10,MCGC,FCE,BTLH,M,HY,4.3,49.3,17.1,29.0,,,,,,
4100-59931,08/20/2011,8:03,MCGC,FCE,BTLH,M,HY,3.8,49.8,17.9,31.1,,,,,,
4100-59932,08/20/2011,8:50,MCGC,FCE,BTLH,M,HY,3.9,51.2,18.0,30.1,,,,,,
4100-59933,08/20/2011,13:10,HPK2,FCE,BTLH,M,HY,3.3,49.6,17.6,29.2,,,,,,
4100-59934,08/20/2011,13:39,HPK2,FCE,BTLH,M,HY,3.3,49.7,17.9,29.2,,,,,,
4100-59935,08/23/2011,8:43,MP1,FCE,BTLH,M,HY,3.65,50.3,17.8,31.7,,,,,,
4100-59936,08/20/2011,13:50,HPK2,FCE,BTLH,M,HY,3.6,49.6,17.1,29.2,,,,,,
4100-59937,08/22/2011,11:00,CC3,TBE,BTLH,M,HY,3.5,48.2,17.7,30.0,,,,,,
4100-59938,08/23/2011,9:18,MP1,FCE,BTLH,M,HY,3.45,48.8,17.8,29.5,,,,,,
4100-59939,08/23/2011,9:30,MP1,FCE,BTLH,M,HY,3.3,49.5,18.9,29.1,,,,,,
4100-59940,08/23/2011,9:30,MP1,TBE,BTLH,M,AHY,3.8,48.8,17.8,30.8,,,,,,
4100-59941,08/20/2011,14:00,HPK2,FCE,BTLH,M,AHY,3.9,49.3,17.1,31.0,,,,,,
4100-59942,08/24/2011,12:15,HPK2,FCE,RUHU,M,HY,3.3,42.6,15.8,26.0,,,,,,
4100-59945,08/30/2011,18:15,MCGC,FCE,RUHU,M,HY,3.9,42.0,16.1,27.1,,,,,,
4100-59946,08/31/2011,15:16,KV1,FCE,BTLH,M,HY,3.7,49.2,18.1,28.0,,,,,,
4100-59947,08/31/2011,15:52,KV1,FCE,BTLH,M,HY,3.95,49.8,18.1,29.2,,,,,,
4100-59950,09/12/2011,10:23,MP1,FCE,BTLH,M,HY,3.49,49.9,16.9,31.1,,,,,,
4100-59951,08/17/2011,14:40,HOLZ,FCE,BTLH,F,HY,3.56,50.2,19.1,30.6,,,,,,
4100-59952,08/17/2011,14:40,HOLZ,FCE,BTLH,F,AHY,3.62,49.5,19.0,30.8,,,,,,
4100-59953,08/18/2011,19:22,MCGC,FCE,BTLH,M,HY,3.4,48.9,17.2,29.2,,,,,,
4100-59954,08/18/2011,19:45,MCGC,FCE,BTLH,F,HY,4.1,50.1,18.8,31.8,,,,,,
4100-59955,08/19/2011,11:30,MP1,FCE,BTLH,F,AHY,2.96,49.7,18.2,29.9,,,,,,
4100-59956,08/19/2011,11:55,MP1,FCE,BTLH,F,HY,4.5,49.6,18.9,29.9,,,,,,
4100-59957,08/19/2011,11:35,MP1,TBE,BTLH,F,AHY,4.2,49.1,18.1,31.0,,,,,,
4100-59958,08/19/2011,12:20,MP1,TBE,BTLH,F,AHY,3.42,48.8,18.0,29.5,,,,,,
4100-59959,08/19/2011,12:30,MP1,TBE,BTLH,F,AHY,3.65,49.2,19.0,28.0,,,,,,
