gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1714469355	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS372196329	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Volcan de Nieve road edge with fruit trees	Jalisco	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.621933	-103.625534							2016-02-09T00:00:00	9	2	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS372196329				CC_BY_4_0		obsr107211			2023-01-24T14:59:46.289Z		CONTINENT_DERIVED_FROM_COORDINATES
1714448884	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS372163867	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Volcan de Nieve brushy openings near low summit	Jalisco	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.617737	-103.61653							2016-02-09T00:00:00	9	2	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS372163867				CC_BY_4_0		obsr107211			2023-01-24T15:18:09.426Z		CONTINENT_DERIVED_FROM_COORDINATES
1714313625	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS371992250	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Los Dínamos	Ciudad de México	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.298061	-99.2536							2016-02-07T00:00:00	7	2	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS371992250				CC_BY_4_0		obsr689719			2023-01-24T15:02:16.956Z		CONTINENT_DERIVED_FROM_COORDINATES
1714173942	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS371732649	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Reserva de La Chara Pinta (Tufted Jay Preserve)	Sinaloa	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	23.58985	-105.869644							2016-01-31T00:00:00	31	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS371732649				CC_BY_4_0		obsr252233			2023-01-24T15:12:29.955Z		CONTINENT_DERIVED_FROM_COORDINATES
1714086937	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS371800634	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Los Dínamos	Ciudad de México	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.298061	-99.2536							2016-02-07T00:00:00	7	2	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS371800634				CC_BY_4_0		obsr341477			2023-01-24T15:18:31.092Z		CONTINENT_DERIVED_FROM_COORDINATES
1713789165	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS371070598	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Arroyo del Zarco	Nayarit	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	21.026598	-105.2428							2016-02-05T00:00:00	5	2	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS371070598				CC_BY_4_0		obsr299866			2023-01-24T15:12:01.124Z		CONTINENT_DERIVED_FROM_COORDINATES
1713788538	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS371082992	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Reserva Ecológica Sierra de San Juan--La Noria	Nayarit	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	21.487095	-104.9923							2016-02-04T00:00:00	4	2	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS371082992				CC_BY_4_0		obsr22684			2023-01-24T15:20:01.087Z		CONTINENT_DERIVED_FROM_COORDINATES
1713753698	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS371146761	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Reserva Ecológica Sierra de San Juan--La Noria	Nayarit	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	21.487095	-104.9923							2016-02-04T00:00:00	4	2	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS371146761				CC_BY_4_0		obsr169626			2023-01-24T15:16:25.279Z		CONTINENT_DERIVED_FROM_COORDINATES
1713576472	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS370930606	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Zona Arqueológica Chinkultic	Chiapas	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	16.127777	-91.78361							2016-02-04T00:00:00	4	2	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS370930606				CC_BY_4_0		obsr204337			2023-01-24T15:01:25.269Z		CONTINENT_DERIVED_FROM_COORDINATES
1713503380	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS370738607	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Localidad Desconocida - 21,761x-104,404 - feb 1, 2016 17:28	Nayarit	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	21.761234	-104.40393							2016-02-03T00:00:00	3	2	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS370738607				CC_BY_4_0		obsr215097			2023-01-24T15:13:24.406Z		CONTINENT_DERIVED_FROM_COORDINATES
1713497016	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS370739164	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Cabañas Gpe. Ocotan-La Presa	Nayarit	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	21.757158	-104.40314							2016-02-03T00:00:00	3	2	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS370739164				CC_BY_4_0		obsr215097			2023-01-24T15:17:24.774Z		CONTINENT_DERIVED_FROM_COORDINATES
1713454629	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS370736297	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Camino a Las Cabañas Gpe. Ocotan	Nayarit	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	21.579634	-104.429054							2016-02-01T00:00:00	1	2	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS370736297				CC_BY_4_0		obsr215097			2023-01-24T15:00:42.394Z		CONTINENT_DERIVED_FROM_COORDINATES
1713417699	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS370827504	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Camino a Las Cabañas Gpe. Ocotan	Nayarit	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	21.579634	-104.429054							2016-02-01T00:00:00	1	2	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS370827504				CC_BY_4_0		obsr206492			2023-01-24T15:01:20.180Z		CONTINENT_DERIVED_FROM_COORDINATES
1713415573	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS370827150	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Cabañas Gpe. Ocotan-La Presa	Nayarit	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	21.757158	-104.40314							2016-02-03T00:00:00	3	2	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS370827150				CC_BY_4_0		obsr206492			2023-01-24T15:02:31.598Z		CONTINENT_DERIVED_FROM_COORDINATES
1713406908	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS370827266	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Cabañas Ecologicas Gpe. Ocotan	Nayarit	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	21.761518	-104.4038							2016-02-03T00:00:00	3	2	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS370827266				CC_BY_4_0		obsr206492			2023-01-24T15:18:08.377Z		CONTINENT_DERIVED_FROM_COORDINATES
1713381185	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS370605359	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Reserva de La Chara Pinta (Tufted Jay Preserve)	Sinaloa	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	23.58985	-105.869644							2016-01-31T00:00:00	31	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS370605359				CC_BY_4_0		obsr290394			2023-01-24T15:00:09.506Z		CONTINENT_DERIVED_FROM_COORDINATES
1713351566	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS370583715	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Reserva de La Chara Pinta (Tufted Jay Preserve)	Sinaloa	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	23.58985	-105.869644							2016-01-31T00:00:00	31	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS370583715				CC_BY_4_0		obsr169626			2023-01-24T15:13:32.215Z		CONTINENT_DERIVED_FROM_COORDINATES
1713336941	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS370580458	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Reserva de La Chara Pinta (Tufted Jay Preserve)	Sinaloa	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	23.58985	-105.869644							2016-01-31T00:00:00	31	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS370580458				CC_BY_4_0		obsr22684			2023-01-24T15:18:09.205Z		CONTINENT_DERIVED_FROM_COORDINATES
1712651463	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS369572418	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Pino Real (pueblo)	Michoacán	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.64859	-101.01424							2016-01-12T00:00:00	12	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS369572418				CC_BY_4_0		obsr621928			2023-01-24T14:59:45.573Z		CONTINENT_DERIVED_FROM_COORDINATES
1711384899	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS367686031	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Tecuitata	Nayarit	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	21.46344	-105.15626							2016-01-21T00:00:00	21	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS367686031				CC_BY_4_0		obsr206492			2023-01-24T15:01:27.142Z		CONTINENT_DERIVED_FROM_COORDINATES
1711289087	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS367510383	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Laguna Tepetiltic	Nayarit	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	21.27468	-104.67971							2016-01-18T00:00:00	18	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS367510383				CC_BY_4_0		obsr206492			2023-01-24T15:16:54.300Z		CONTINENT_DERIVED_FROM_COORDINATES
1710908099	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS366868898	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Volcán Nevado de Colima--Camino R.M.O. Viboras	Jalisco	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.644709	-103.62103							2016-01-13T00:00:00	13	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS366868898				CC_BY_4_0		obsr172872			2023-01-24T14:59:33.932Z		CONTINENT_DERIVED_FROM_COORDINATES
1710897353	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS366869040	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Volcán Nevado de Colima--Camino Microondas	Jalisco	PRESENT	12	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.534513	-103.52827							2016-01-15T00:00:00	15	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS366869040				CC_BY_4_0		obsr172872			2023-01-24T15:18:44.302Z		CONTINENT_DERIVED_FROM_COORDINATES
1710893078	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS366868986	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Volcán Nevado de Colima--Carretera a Nevado de Colima	Jalisco	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.613722	-103.567795							2016-01-14T00:00:00	14	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS366868986				CC_BY_4_0		obsr172872			2023-01-24T14:59:10.536Z		CONTINENT_DERIVED_FROM_COORDINATES
1710865000	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS366824514	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Volcán Nevado de Colima--Camino R.M.O. Viboras	Jalisco	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.644709	-103.62103							2016-01-13T00:00:00	13	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS366824514				CC_BY_4_0		obsr200324			2023-01-24T14:58:37.474Z		CONTINENT_DERIVED_FROM_COORDINATES
1710858141	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS366829472	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Volcán Nevado de Colima--Camino Microondas	Jalisco	PRESENT	12	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.534513	-103.52827							2016-01-15T00:00:00	15	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS366829472				CC_BY_4_0		obsr171663			2023-01-24T15:02:26.779Z		CONTINENT_DERIVED_FROM_COORDINATES
1710857063	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS366829902	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Volcán Nevado de Colima--Carretera a Nevado de Colima	Jalisco	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.613722	-103.567795							2016-01-14T00:00:00	14	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS366829902				CC_BY_4_0		obsr176649			2023-01-24T15:17:58.503Z		CONTINENT_DERIVED_FROM_COORDINATES
1710855802	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS366830199	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Volcán Nevado de Colima--Camino Microondas	Jalisco	PRESENT	12	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.534513	-103.52827							2016-01-15T00:00:00	15	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS366830199				CC_BY_4_0		obsr217817			2023-01-24T15:01:15.461Z		CONTINENT_DERIVED_FROM_COORDINATES
1710852586	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS366829836	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Volcán Nevado de Colima--Carretera a Nevado de Colima	Jalisco	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.613722	-103.567795							2016-01-14T00:00:00	14	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS366829836				CC_BY_4_0		obsr171663			2023-01-24T15:00:41.333Z		CONTINENT_DERIVED_FROM_COORDINATES
1710851653	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS366830135	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Volcán Nevado de Colima--Camino R.M.O. Viboras	Jalisco	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.644709	-103.62103							2016-01-13T00:00:00	13	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS366830135				CC_BY_4_0		obsr217817			2023-01-24T14:59:43.852Z		CONTINENT_DERIVED_FROM_COORDINATES
1710849837	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS366830092	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Volcán Nevado de Colima--Camino R.M.O. Viboras	Jalisco	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.644709	-103.62103							2016-01-13T00:00:00	13	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS366830092				CC_BY_4_0		obsr176649			2023-01-24T15:00:42.160Z		CONTINENT_DERIVED_FROM_COORDINATES
1710847328	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS366829997	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Volcán Nevado de Colima--Camino R.M.O. Viboras	Jalisco	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.644709	-103.62103							2016-01-13T00:00:00	13	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS366829997				CC_BY_4_0		obsr171663			2023-01-24T15:00:26.892Z		CONTINENT_DERIVED_FROM_COORDINATES
1710846093	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS366829647	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Volcán Nevado de Colima--Camino Microondas	Jalisco	PRESENT	12	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.534513	-103.52827							2016-01-15T00:00:00	15	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS366829647				CC_BY_4_0		obsr176649			2023-01-24T15:13:22.260Z		CONTINENT_DERIVED_FROM_COORDINATES
1710844390	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS366830037	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Volcán Nevado de Colima--Carretera a Nevado de Colima	Jalisco	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.613722	-103.567795							2016-01-14T00:00:00	14	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS366830037				CC_BY_4_0		obsr217817			2023-01-24T15:00:54.305Z		CONTINENT_DERIVED_FROM_COORDINATES
1710671169	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS366367149	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	San Pancho Jungle Rd.	Nayarit	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.893902	-105.40057							2016-01-16T00:00:00	16	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS366367149				CC_BY_4_0		obsr299866			2023-01-24T15:01:13.753Z		CONTINENT_DERIVED_FROM_COORDINATES
1710533105	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS366178004	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	20.9946x-105.3091 - Jan 15, 2016, 8:01 AM	Nayarit	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.994583	-105.30906							2016-01-15T00:00:00	15	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS366178004				CC_BY_4_0		obsr290394			2023-01-24T15:01:08.622Z		CONTINENT_DERIVED_FROM_COORDINATES
1710519818	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS366179898	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	20.9946x-105.3091 - Jan 15, 2016, 8:01 AM	Nayarit	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.994583	-105.30906							2016-01-17T00:00:00	17	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS366179898				CC_BY_4_0		obsr678984			2023-01-24T15:00:37.958Z		CONTINENT_DERIVED_FROM_COORDINATES
1710489909	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS366250719	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	20.9946x-105.3091 - Jan 15, 2016, 8:01 AM	Nayarit	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.994583	-105.30906							2016-01-15T00:00:00	15	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS366250719				CC_BY_4_0		obsr352462			2023-01-24T14:59:50.769Z		CONTINENT_DERIVED_FROM_COORDINATES
1710441281	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS366245164	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Volcán Nevado de Colima--Carretera a Nevado de Colima	Jalisco	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.613722	-103.567795							2016-01-14T00:00:00	14	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS366245164				CC_BY_4_0		obsr200324			2023-01-24T15:16:59.543Z		CONTINENT_DERIVED_FROM_COORDINATES
1710441235	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS366245094	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Volcán Nevado de Colima--Camino Microondas	Jalisco	PRESENT	12	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.534513	-103.52827							2016-01-15T00:00:00	15	1	2016	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS366245094				CC_BY_4_0		obsr200324			2023-01-24T15:18:39.287Z		CONTINENT_DERIVED_FROM_COORDINATES
