band,original_band,other_bands,event_type,event_date,event_day,event_month,event_year,iso_country,iso_subdivision,lat_dd,lon_dd,coordinates_precision_code,band_type_code,species_name,species_id,bird_status,extra_info_code,age_code,sex_code,permit,band_status_code,how_obtained_code,who_obtained_code,reporting_method,present_condition,min_age_at_enc,record_source,record_id,species_scientific_name
B32933361803,B32933361803,,E,05/17/1987,17,05,1987,US,US-CO,40.75000,-105.25000,10,11,,4320,,,,,,,66,23,01,07,2.92,E,-11564677,Selasphorus platycercus
B32933378523,B32933378523,B32933195715; ,B,07/04/1985,04,07,1985,US,US-CO,38.91667,-106.91667,10,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-36987551,Selasphorus platycercus
B32933195715,B32933378523,B32933378523; ,B,07/12/1985,12,07,1985,US,US-CO,38.91667,-106.91667,10,11,Broad-tailed Hummingbird,4320,3,08,1,5,P9993769,1,,,,,,B,14822774,Selasphorus platycercus
B32933378523,B32933378523,B32933195715; ,E,07/12/1985,12,07,1985,US,US-CO,38.91667,-106.91667,10,11,Broad-tailed Hummingbird,4320,3,08,1,5,P9993769,,66,23,14,08,1.08,R,15302158,Selasphorus platycercus
B32933472103,B32933472103,,B,05/02/1987,02,05,1987,US,US-CO,40.75000,-105.25000,10,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3733333,0,,,,,,B,-75774988,Selasphorus platycercus
B32933472103,B32933472103,,E,08/02/1988,02,08,1988,US,US-CO,40.75000,-105.25000,10,11,,4320,,,,,,,66,23,01,07,2.17,E,-12626020,Selasphorus platycercus
B32933472103,B32933472103,,E,05/27/1990,27,05,1990,US,US-CO,40.75000,-105.25000,10,11,,4320,,,,,,,66,23,01,07,3.92,E,-10114450,Selasphorus platycercus
B32933649549,B32933649549,,B,06/17/1979,17,06,1979,US,US-CO,38.91667,-106.91667,10,11,Broad-tailed Hummingbird,4320,3,08,1,5,P9993769,0,,,,,,B,-36981937,Selasphorus platycercus
B32933649549,B32933649549,,E,06/05/1980,05,06,1980,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,2.00,E,-10251470,Selasphorus platycercus
B32933649549,B32933649549,,E,06/07/1982,07,06,1982,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,4.00,E,-11895909,Selasphorus platycercus
B32933649549,B32933649549,,E,06/15/1983,15,06,1983,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,5.00,E,-11895908,Selasphorus platycercus
B32933695235,B32933695235,,B,06/23/1976,23,06,1976,US,US-CO,38.91667,-106.91667,10,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3737353,0,,,,,0.00,B,-65119235,Selasphorus platycercus
B32933695235,B32933695235,,E,07/28/1977,28,07,1977,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,2.08,E,-10997372,Selasphorus platycercus
B32933695305,B32933695305,,B,06/21/1976,21,06,1976,US,US-CO,38.91667,-106.91667,10,11,Broad-tailed Hummingbird,4320,3,08,1,5,P3737353,0,,,,,0.00,B,-55947050,Selasphorus platycercus
B32933695305,B32933695305,,E,07/28/1977,28,07,1977,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,2.08,E,-11880813,Selasphorus platycercus
B32933695305,B32933695305,,E,06/14/1983,14,06,1983,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,8.00,E,-11880812,Selasphorus platycercus
B32933695305,B32933695305,,E,07/26/1985,26,07,1985,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,10.08,E,-11880811,Selasphorus platycercus
B32933695305,B32933695305,,E,08/06/1986,06,08,1986,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,02,07,11.17,E,-11610866,Selasphorus platycercus
B32933695305,B32933695305,,E,08/12/1987,12,08,1987,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,00,07,12.17,E,-11586392,Selasphorus platycercus
B33833014028,B33833014028,,B,06/16/2016,16,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-14915925,Selasphorus platycercus
B33833014028,B33833014028,,E,06/03/2018,03,06,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,3.00,R,-31968964,Selasphorus platycercus
B33833014083,B33833014083,,B,06/17/2016,17,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,,B,-17730272,Selasphorus platycercus
B33833014083,B33833014083,,E,06/07/2019,07,06,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,4.00,R,15093816,Selasphorus platycercus
B33833014168,B33833014168,,B,06/08/2016,08,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,0,,,,,,B,-17868273,Selasphorus platycercus
B33833014168,B33833014168,,E,06/02/2020,02,06,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,66,23,14,07,5.00,R,12513450,Selasphorus platycercus
B33833014393,B33833014393,,B,06/07/2016,07,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,,B,-17876744,Selasphorus platycercus
B33833014393,B33833014393,,E,06/06/2017,06,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,2.00,R,-31969362,Selasphorus platycercus
B33833014433,B33833014433,,B,06/07/2016,07,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,0,,,,,,B,-17878400,Selasphorus platycercus
B33833014433,B33833014433,,E,06/10/2019,10,06,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,4.00,R,15093864,Selasphorus platycercus
B33833014481,B33833014481,,B,06/07/2016,07,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,0,,,,,,B,-17876753,Selasphorus platycercus
B33833014481,B33833014481,,E,06/07/2018,07,06,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,66,23,14,07,3.00,R,-31967802,Selasphorus platycercus
B33833014481,B33833014481,,E,06/20/2019,20,06,2019,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,,66,23,14,07,4.00,R,15093902,Selasphorus platycercus
B33833014481,B33833014481,,E,06/13/2021,13,06,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,6.00,R,15093984,Selasphorus platycercus
B33833014728,B33833014728,,B,07/11/2016,11,07,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,0,,,,,0.00,B,-17728292,Selasphorus platycercus
B33833014728,B33833014728,,E,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,2.00,R,-31968998,Selasphorus platycercus
B33833014750,B33833014750,,B,07/11/2016,11,07,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,0,,,,,,B,-17730250,Selasphorus platycercus
B33833014750,B33833014750,,E,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,2.00,R,-31969361,Selasphorus platycercus
B33833014803,B33833014803,,B,06/30/2016,30,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-17730255,Selasphorus platycercus
B33833014803,B33833014803,,E,07/11/2016,11,07,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,5,P3735013,,97,23,14,07,1.08,R,-31968574,Selasphorus platycercus
B33833014803,B33833014803,,E,07/21/2017,21,07,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.08,R,-31968975,Selasphorus platycercus
B33833014831,B33833014831,,B,06/29/2016,29,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,-17730258,Selasphorus platycercus
B33833014831,B33833014831,,E,06/08/2017,08,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,2.00,R,-31968172,Selasphorus platycercus
B33833014831,B33833014831,,E,07/30/2017,30,07,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,2.08,R,-31968970,Selasphorus platycercus
B33833014883,B33833014883,,B,07/11/2016,11,07,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-17730253,Selasphorus platycercus
B33833014883,B33833014883,,E,08/04/2016,04,08,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,97,23,14,07,1.17,R,-31967378,Selasphorus platycercus
B33833014901,B33833014901,,B,06/18/2016,18,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-17730264,Selasphorus platycercus
B33833014901,B33833014901,,E,08/17/2016,17,08,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,97,23,14,07,1.17,R,-31967374,Selasphorus platycercus
B33833014901,B33833014901,,E,07/24/2017,24,07,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.08,R,-31968973,Selasphorus platycercus
B33833014914,B33833014914,,B,06/18/2016,18,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,-17730265,Selasphorus platycercus
B33833014914,B33833014914,,E,07/11/2016,11,07,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,5,P3735013,,97,23,14,07,1.08,R,-31968570,Selasphorus platycercus
B33833014914,B33833014914,,E,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,2.00,R,-31968174,Selasphorus platycercus
B33833014984,B33833014984,,B,06/26/2016,26,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-17730262,Selasphorus platycercus
B33833014984,B33833014984,,E,06/08/2017,08,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,2.00,R,15093786,Selasphorus platycercus
B33833014984,B33833014984,,E,07/14/2017,14,07,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.08,R,-31968165,Selasphorus platycercus
B33833121763,B33833121763,,B,07/31/2018,31,07,2018,US,US-CO,37.77500,-108.09167,1,11,Broad-tailed Hummingbird,4320,3,00,1,4,P1716506,0,,,,,,B,-14408118,Selasphorus platycercus
B33833121763,B33833121763,,E,06/11/2019,11,06,2019,US,US-ID,42.83269,-112.18791,0,11,Broad-tailed Hummingbird,4320,,,,,,,66,23,07,07,2.00,E,-9841852,Selasphorus platycercus
B33833121763,B33833121763,,E,06/29/2022,29,06,2022,US,US-ID,42.83269,-112.18791,0,11,BROAD-TAILED HUMMINGBIRD,4320,,,,,P2723703,,66,23,07,07,5.00,E,862917,Selasphorus platycercus
B33833225042,B33833225042,,B,07/21/2017,21,07,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,-16301199,Selasphorus platycercus
B33833225042,B33833225042,,E,07/09/2018,09,07,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.08,R,-31967775,Selasphorus platycercus
B33833225125,B33833225125,,B,07/12/2017,12,07,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,-16095151,Selasphorus platycercus
B33833225125,B33833225125,,E,06/04/2018,04,06,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,2.00,R,17673046,Selasphorus platycercus
B33833225303,B33833225303,,B,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,0,,,,,,B,-16096850,Selasphorus platycercus
B33833225303,B33833225303,,E,06/03/2018,03,06,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,66,23,14,07,2.00,R,-31968962,Selasphorus platycercus
B33833225363,B33833225363,,B,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,0,,,,,,B,-16096846,Selasphorus platycercus
B33833225363,B33833225363,,E,06/07/2019,07,06,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,3.00,R,15093838,Selasphorus platycercus
B33833225382,B33833225382,,B,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,0,,,,,,B,-16096848,Selasphorus platycercus
B33833225382,B33833225382,,E,07/14/2017,14,07,2017,US,US-CO,38.95306,-106.99167,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,66,23,14,07,1.08,R,-31968167,Selasphorus platycercus
B33833225462,B33833225462,,B,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,0.00,B,-16096856,Selasphorus platycercus
B33833225462,B33833225462,,E,06/08/2017,08,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,1.00,R,15093806,Selasphorus platycercus
B33833225763,B33833225763,,B,08/05/2017,05,08,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-16299380,Selasphorus platycercus
B33833225763,B33833225763,,E,07/22/2018,22,07,2018,US,US-CO,38.86111,-107.64722,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.08,R,-32280750,Selasphorus platycercus
B33833225783,B33833225783,,B,08/04/2017,04,08,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-16299382,Selasphorus platycercus
B33833225783,B33833225783,,E,06/05/2021,05,06,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,5.00,R,15093942,Selasphorus platycercus
B33833225863,B33833225863,,B,07/31/2017,31,07,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-16299390,Selasphorus platycercus
B33833225863,B33833225863,,E,06/08/2019,08,06,2019,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,3.00,R,15093858,Selasphorus platycercus
B33833225942,B33833225942,,B,07/24/2017,24,07,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-16299408,Selasphorus platycercus
B33833225942,B33833225942,,E,07/25/2017,25,07,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,1.08,R,-31968972,Selasphorus platycercus
B33833225942,B33833225942,,E,07/23/2021,23,07,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,5.08,R,15094016,Selasphorus platycercus
B33833314328,B33833314328,,B,06/12/2017,12,06,2017,US,US-CO,40.34167,-105.57500,1,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3723353,0,,,,,0.00,B,-16488315,Selasphorus platycercus
B33833314328,B33833314328,,E,06/29/2018,29,06,2018,US,US-CO,40.34145,-105.57802,0,11,Hummingbird,4320,,,,,P3723353,,66,23,07,07,2.00,E,-10942419,Selasphorus platycercus
B33833563205,B33833563205,,B,05/30/2017,30,05,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,0,,,,,,B,-16636036,Selasphorus platycercus
B33833563205,B33833563205,,E,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,1.00,R,-31968177,Selasphorus platycercus
B33833563223,B33833563223,,B,05/30/2017,30,05,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,0,,,,,,B,-16636038,Selasphorus platycercus
B33833563223,B33833563223,,E,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,1.00,R,-31968176,Selasphorus platycercus
B33833563233,B33833563233,,B,05/30/2017,30,05,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,0,,,,,0.00,B,-16636039,Selasphorus platycercus
B33833563233,B33833563233,,E,06/06/2017,06,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,1.00,R,-31969367,Selasphorus platycercus
B33833563286,B33833563286,,B,05/30/2017,30,05,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,0,,,,,0.00,B,-16636034,Selasphorus platycercus
B33833563286,B33833563286,,E,06/08/2018,08,06,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,21,23,14,07,2.00,R,-31967801,Selasphorus platycercus
B33833563286,B33833563286,,E,07/11/2018,11,07,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,66,23,14,07,2.08,R,-31967765,Selasphorus platycercus
B33833563286,B33833563286,,E,06/08/2019,08,06,2019,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,66,23,14,07,3.00,R,10696426,Selasphorus platycercus
B33833563286,B33833563286,,E,06/20/2019,20,06,2019,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,66,23,14,07,3.00,R,10696450,Selasphorus platycercus
B33833563583,B33833563583,,B,08/26/2016,26,08,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,2,0,P3735013,0,,,,,,B,-59303906,Selasphorus platycercus
B33833563583,B33833563583,,E,07/09/2018,09,07,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.08,R,-31967776,Selasphorus platycercus
B33833563668,B33833563668,,B,06/06/2017,06,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,0,,,,,0.00,B,-16100277,Selasphorus platycercus
B33833563668,B33833563668,,E,06/07/2019,07,06,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,3.00,R,15093824,Selasphorus platycercus
B33833563668,B33833563668,,E,06/14/2019,14,06,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,3.00,R,15093884,Selasphorus platycercus
B33833563668,B33833563668,,E,07/31/2021,31,07,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,5.08,R,15094046,Selasphorus platycercus
B33833563713,B33833563713,,B,06/05/2017,05,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,,B,-16333680,Selasphorus platycercus
B33833563713,B33833563713,,E,06/06/2017,06,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,1.00,R,15093776,Selasphorus platycercus
B33833563713,B33833563713,,E,06/03/2018,03,06,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,66,23,14,07,2.00,R,-31968963,Selasphorus platycercus
B33833563765,B33833563765,,B,06/06/2017,06,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-16331805,Selasphorus platycercus
B33833563765,B33833563765,,E,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,1.00,R,-31968994,Selasphorus platycercus
B33833563823,B33833563823,,B,06/03/2017,03,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,0,,,,,,B,-16333691,Selasphorus platycercus
B33833563823,B33833563823,,E,06/08/2017,08,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,1.00,R,15093800,Selasphorus platycercus
B33833563846,B33833563846,,B,06/03/2017,03,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-16333693,Selasphorus platycercus
B33833563846,B33833563846,,E,06/21/2019,21,06,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,3.00,R,15093906,Selasphorus platycercus
B33833563863,B33833563863,B80833951053; ,B,06/05/2017,05,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,0,P3735013,0,,,,,,B,-16333685,Selasphorus platycercus
B80833951053,B33833563863,B33833563863; ,B,07/29/2020,29,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,0,P3735013,2,,,,,,B,12511656,Selasphorus platycercus
B33833563863,B33833563863,B80833951053; ,E,07/29/2020,29,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,0,P3735013,,66,23,14,07,4.08,R,14575538,Selasphorus platycercus
B33833563878,B33833563878,,B,06/05/2017,05,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-16333686,Selasphorus platycercus
B33833563878,B33833563878,,E,07/07/2018,07,07,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.08,R,-31966626,Selasphorus platycercus
B33933018108,B33933018108,B70933271417; ,B,07/11/2005,11,07,2005,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,,B,-36986334,Selasphorus platycercus
B33933018108,B33933018108,B70933271417; ,E,07/03/2008,03,07,2008,US,US-CO,40.42500,-105.52500,1,11,,4320,,,,,,,66,23,14,08,4.08,E,-8581360,Selasphorus platycercus
B70933271417,B33933018108,B33933018108; ,B,07/03/2008,03,07,2008,US,US-CO,40.42500,-105.52500,1,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-62784395,Selasphorus platycercus
B33933019701,B33933019701,B50933127510; ,B,07/07/2005,07,07,2005,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,,B,-64803442,Selasphorus platycercus
B33933019701,B33933019701,B50933127510; ,E,07/16/2007,16,07,2007,US,US-CO,40.35833,-105.59167,1,11,,4320,,,,,,,66,23,14,08,3.08,E,-12423992,Selasphorus platycercus
B50933127510,B33933019701,B33933019701; ,B,07/16/2007,16,07,2007,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-63366161,Selasphorus platycercus
B33933909943,B33933909943,,B,07/13/2008,13,07,2008,US,US-CO,40.41667,-105.58333,10,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3723353,0,,,,,0.00,B,-36984851,Selasphorus platycercus
B33933909943,B33933909943,,E,08/01/2010,01,08,2010,US,US-CO,40.41667,-105.58333,10,11,BROAD-TAIL HUMMER,4320,,,,,,,66,23,07,07,3.17,E,-8811948,Selasphorus platycercus
B33933976117,B33933976117,B35833792989; ,B,06/03/2006,03,06,2006,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,,B,-64355410,Selasphorus platycercus
B35833792989,B33933976117,B33933976117; ,B,06/24/2010,24,06,2010,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-36986637,Selasphorus platycercus
B33933976117,B33933976117,B35833792989; ,E,06/24/2010,24,06,2010,US,US-CO,40.42500,-105.50833,1,11,BROAD-TAILED HUMMINGBIRD,4320,,,,,,,66,23,14,08,5.00,E,-12979950,Selasphorus platycercus
B34833291558,B34833291558,,B,06/06/2016,06,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,0.00,B,-17914602,Selasphorus platycercus
