"band","band_status","year","sex","recap_num","obsdate","site","band_year","band_age","band_site","breeding","month","day","location"
"5000-96714","R",2007,"F","r01",2007-06-23,"MCGC",2004,"HY","MCGC",NA,6,23,"east"
"5000-96715","1",2004,"F","r00",2004-08-04,"MCGC",2004,"AHY","MCGC","E8",8,4,"east"
"5000-96716","1",2004,"M","r00",2004-08-04,"MCGC",2004,"AHY","MCGC",NA,8,4,"east"
"5000-96717","1",2004,"F","r00",2004-08-05,"KV1",2004,"AHY","KV1",NA,8,5,"west"
"5000-96718","1",2004,"F","r00",2004-08-05,"KV1",2004,"AHY","KV1",NA,8,5,"west"
"5000-96719","1",2004,"F","r00",2004-08-05,"KV1",2004,"AHY","KV1",NA,8,5,"west"
"5000-96720","1",2004,"F","r00",2004-08-05,"KV1",2004,"AHY","KV1",NA,8,5,"west"
"5000-96721","1",2004,"F","r00",2004-08-05,"KV1",2004,"AHY","KV1",NA,8,5,"west"
"5000-96722","1",2004,"F","r00",2004-08-05,"GNMTN",2004,"AHY","GNMTN",NA,8,5,"west"
"5000-96722","R",2004,"F","r01",2004-08-22,"GNMTN",2004,"AHY","GNMTN",NA,8,22,"west"
"5000-96722","R",2006,"F","r01",2006-06-24,"GNMTN",2004,"AHY","GNMTN",NA,6,24,"west"
"5000-96722","R",2006,"F","r02",2006-07-25,"GNMTN",2004,"AHY","GNMTN",NA,7,25,"west"
"5000-96723","1",2004,"F","r00",2004-08-06,"MCGC",2004,"AHY","MCGC",NA,8,6,"east"
"5000-96723","R",2004,"F","r01",2004-08-07,"MCGC",2004,"AHY","MCGC",NA,8,7,"east"
"5000-96723","R",2004,"F","r02",2004-08-15,"MCGC",2004,"AHY","MCGC",NA,8,15,"east"
"5000-96724","1",2004,"M","r00",2004-08-06,"MCGC",2004,"HY","MCGC",NA,8,6,"east"
"5000-96725","1",2004,"F","r00",2004-08-06,"MCGC",2004,"AHY","MCGC",NA,8,6,"east"
"5000-96726","1",2004,"F","r00",2004-08-06,"MCGC",2004,"AHY","MCGC",NA,8,6,"east"
"5000-96727","1",2004,"F","r00",2004-08-06,"MP1",2004,"AHY","MP1",NA,8,6,"east"
"5000-96727","R",2004,"F","r01",2004-08-24,"MP1",2004,"AHY","MP1",NA,8,24,"east"
"5000-96728","1",2004,"F","r00",2004-08-06,"MP1",2004,"AHY","MP1",NA,8,6,"east"
"5000-96729","1",2004,"F","r00",2004-08-06,"MP1",2004,"AHY","MP1",NA,8,6,"east"
"5000-96729","R",2008,"F","r01",2008-06-02,"MP1",2004,"AHY","MP1","E7",6,2,"east"
"5000-96730","1",2004,"F","r00",2004-08-06,"MP1",2004,"AHY","MP1",NA,8,6,"east"
"5000-96731","1",2004,"F","r00",2004-08-06,"MP1",2004,"AHY","MP1",NA,8,6,"east"
"5000-96731","R",2004,"F","r01",2004-08-21,"MP1",2004,"AHY","MP1",NA,8,21,"east"
"5000-96731","R",2004,"F","r02",2004-08-24,"MP1",2004,"AHY","MP1",NA,8,24,"east"
"5000-96731","R",2005,"F","r01",2005-05-25,"MP1",2004,"AHY","MP1","E8",5,25,"east"
"5000-96731","R",2005,"F","r02",2005-06-02,"MP1",2004,"AHY","MP1",NA,6,2,"east"
"5000-96731","R",2005,"F","r03",2005-06-03,"MP1",2004,"AHY","MP1",NA,6,3,"east"
"5000-96731","R",2005,"F","r04",2005-08-25,"MP1",2004,"AHY","MP1",NA,8,25,"east"
"5000-96733","1",2004,"F","r00",2004-08-06,"MP1",2004,"AHY","MP1",NA,8,6,"east"
"5000-96734","1",2004,"F","r00",2004-08-06,"MP1",2004,"AHY","MP1",NA,8,6,"east"
"5000-96734","R",2006,"F","r01",2006-07-12,"MP1",2004,"AHY","MP1","E8",7,12,"east"
"5000-96735","1",2004,"F","r00",2004-08-06,"MP1",2004,"AHY","MP1",NA,8,6,"east"
"5000-96735","R",2004,"F","r01",2004-08-24,"MP1",2004,"AHY","MP1",NA,8,24,"east"
"5000-96735","R",2004,"F","r02",2004-08-25,"MP1",2004,"AHY","MP1",NA,8,25,"east"
"5000-96736","1",2004,"F","r00",2004-08-06,"MP1",2004,"AHY","MP1",NA,8,6,"east"
"5000-96737","1",2004,"F","r00",2004-08-06,"MP1",2004,"AHY","MP1",NA,8,6,"east"
"5000-96737","R",2004,"F","r01",2004-08-13,"MP1",2004,"AHY","MP1",NA,8,13,"east"
"5000-96737","R",2004,"F","r02",2004-08-21,"MP1",2004,"AHY","MP1",NA,8,21,"east"
"5000-96737","R",2005,"F","r01",2005-05-31,"MP1",2004,"AHY","MP1",NA,5,31,"east"
"5000-96737","R",2005,"F","r02",2005-06-01,"MP1",2004,"AHY","MP1",NA,6,1,"east"
"5000-96737","R",2005,"F","r03",2005-06-03,"MP1",2004,"AHY","MP1",NA,6,3,"east"
"5000-96737","R",2005,"F","r04",2005-06-05,"MP1",2004,"AHY","MP1","E6",6,5,"east"
"5000-96737","R",2005,"F","r05",2005-06-13,"MP1",2004,"AHY","MP1",NA,6,13,"east"
"5000-96737","R",2005,"F","r06",2005-08-29,"MP1",2004,"AHY","MP1",NA,8,29,"east"
"5000-96737","R",2006,"F","r01",2006-06-04,"MP1",2004,"AHY","MP1","E9",6,4,"east"
"5000-96737","R",2007,"F","r01",2007-06-05,"MP1",2004,"AHY","MP1",NA,6,5,"east"
"5000-96738","1",2004,"F","r00",2004-08-06,"MP1",2004,"AHY","MP1",NA,8,6,"east"
"5000-96739","1",2004,"F","r00",2004-08-06,"MP1",2004,"AHY","MP1",NA,8,6,"east"
"5000-96740","1",2004,"F","r00",2004-08-06,"MP1",2004,"AHY","MP1",NA,8,6,"east"
"5000-96740","R",2007,"F","r01",2007-05-22,"MP1",2004,"AHY","MP1","E6",5,22,"east"
"5000-96740","R",2007,"F","r03",2007-05-23,"MP1",2004,"AHY","MP1","E6",5,23,"east"
"5000-96741","1",2004,"F","r00",2004-08-06,"MP1",2004,"AHY","MP1",NA,8,6,"east"
"5000-96742","1",2004,"M","r00",2004-08-06,"MP1",2004,"AHY","MP1",NA,8,6,"east"
"5000-96743","1",2004,"F","r00",2004-08-06,"MP1",2004,"AHY","MP1",NA,8,6,"east"
"5000-96743","R",2005,"F","r01",2005-07-11,"MP1",2004,"AHY","MP1",NA,7,11,"east"
"5000-96744","1",2004,"M","r00",2004-08-06,"MP1",2004,"AHY","MP1",NA,8,6,"east"
"5000-96745","1",2004,"F","r00",2004-08-06,"MP1",2004,"AHY","MP1",NA,8,6,"east"
"5000-96745","R",2005,"F","r01",2005-08-19,"MP1",2004,"AHY","MP1",NA,8,19,"east"
"5000-96746","1",2004,"M","r00",2004-08-06,"MP1",2004,"AHY","MP1",NA,8,6,"east"
"5000-96747","1",2004,"F","r00",2004-08-06,"MP1",2004,"AHY","MP1",NA,8,6,"east"
"5000-96748","1",2004,"F","r00",2004-08-06,"MP1",2004,"HY","MP1",NA,8,6,"east"
"5000-96749","1",2004,"F","r00",2004-08-07,"MCGC",2004,"AHY","MCGC",NA,8,7,"east"
"5000-96750","1",2004,"M","r00",2004-08-07,"MCGC",2004,"AHY","MCGC",NA,8,7,"east"
"5000-96751","1",2004,"F","r00",2004-08-07,"MCGC",2004,"AHY","MCGC",NA,8,7,"east"
"5000-96752","1",2004,"F","r00",2004-08-07,"MCGC",2004,"HY","MCGC",NA,8,7,"east"
"5000-96752","R",2005,"F","r01",2005-05-15,"MCGC",2004,"HY","MCGC",NA,5,15,"east"
"5000-96752","R",2005,"F","r02",2005-07-18,"MCGC",2004,"HY","MCGC",NA,7,18,"east"
"5000-96752","R",2005,"F","r03",2005-07-25,"MCGC",2004,"HY","MCGC",NA,7,25,"east"
"5000-96752","R",2005,"F","r04",2005-07-27,"MCGC",2004,"HY","MCGC",NA,7,27,"east"
"5000-96752","R",2005,"F","r05",2005-08-06,"MCGC",2004,"HY","MCGC",NA,8,6,"east"
"5000-96753","1",2004,"F","r00",2004-08-07,"MCGC",2004,"AHY","MCGC",NA,8,7,"east"
"5000-96754","1",2004,"F","r00",2004-08-07,"MP1",2004,"AHY","MP1",NA,8,7,"east"
"5000-96754","R",2006,"F","r01",2006-06-07,"MP1",2004,"AHY","MP1",NA,6,7,"east"
"5000-96755","1",2004,"F","r00",2004-08-07,"MP1",2004,"AHY","MP1",NA,8,7,"east"
"5000-96756","1",2004,"M","r00",2004-08-07,"MP1",2004,"AHY","MP1",NA,8,7,"east"
"5000-96756","R",2007,"M","r01",2007-05-13,"MP1",2004,"AHY","MP1",NA,5,13,"east"
"5000-96756","R",2007,"M","r02",2007-06-21,"MP1",2004,"AHY","MP1",NA,6,21,"east"
"5000-96757","1",2004,"F","r00",2004-08-07,"MP1",2004,"AHY","MP1",NA,8,7,"east"
"5000-96758","1",2004,"F","r00",2004-08-07,"MP1",2004,"AHY","MP1",NA,8,7,"east"
"5000-96759","1",2004,"F","r00",2004-08-07,"MP1",2004,"AHY","MP1",NA,8,7,"east"
"5000-96760","1",2004,"F","r00",2004-08-07,"MP1",2004,"AHY","MP1",NA,8,7,"east"
"5000-96760","R",2005,"F","r01",2005-06-11,"MP1",2004,"AHY","MP1","E6",6,11,"east"
"5000-96761","1",2004,"F","r00",2004-08-07,"MP1",2004,"AHY","MP1",NA,8,7,"east"
"5000-96762","1",2004,"F","r00",2004-08-07,"MP1",2004,"AHY","MP1",NA,8,7,"east"
"5000-96762","R",2006,"F","r01",2006-06-23,"MP1",2004,"AHY","MP1",NA,6,23,"east"
"5000-96762","R",2007,"F","r01",2007-06-12,"MP1",2004,"AHY","MP1",NA,6,12,"east"
"5000-96763","1",2004,"M","r00",2004-08-07,"MP1",2004,"HY","MP1",NA,8,7,"east"
"5000-96764","1",2004,"M","r00",2004-08-07,"MP1",2004,"AHY","MP1",NA,8,7,"east"
"5000-96765","1",2004,"F","r00",2004-08-07,"MP1",2004,"AHY","MP1",NA,8,7,"east"
"5000-96765","R",2007,"F","r01",2007-06-08,"MP1",2004,"AHY","MP1",NA,6,8,"east"
"5000-96765","R",2007,"F","r02",2007-06-19,"MP1",2004,"AHY","MP1","E6",6,19,"east"
"5000-96766","1",2004,"F","r00",2004-08-07,"MP1",2004,"AHY","MP1",NA,8,7,"east"
"5000-96767","1",2004,"F","r00",2004-08-07,"MP1",2004,"HY","MP1",NA,8,7,"east"
"5000-96768","1",2004,"F","r00",2004-08-07,"MP1",2004,"AHY","MP1",NA,8,7,"east"
"5000-96768","R",2005,"F","r01",2005-05-24,"MP1",2004,"AHY","MP1","E8",5,24,"east"
"5000-96769","1",2004,"F","r00",2004-08-07,"MP1",2004,"AHY","MP1",NA,8,7,"east"
"5000-96770","1",2004,"F","r00",2004-08-07,"MP1",2004,"AHY","MP1",NA,8,7,"east"
"5000-96770","R",2006,"F","r01",2006-06-13,"MP1",2004,"AHY","MP1",NA,6,13,"east"
"5000-96771","1",2004,"F","r00",2004-08-07,"MP1",2004,"AHY","MP1",NA,8,7,"east"
"5000-96772","1",2004,"F","r00",2004-08-07,"MP1",2004,"AHY","MP1",NA,8,7,"east"
"5000-96772","R",2005,"F","r01",2005-06-11,"MP1",2004,"AHY","MP1","E6",6,11,"east"
"5000-96772","R",2005,"F","r02",2005-06-12,"MP1",2004,"AHY","MP1",NA,6,12,"east"
"5000-96773","1",2004,"M","r00",2004-08-07,"MP1",2004,"AHY","MP1",NA,8,7,"east"
"5000-96774","1",2004,"F","r00",2004-08-07,"MP1",2004,"AHY","MP1",NA,8,7,"east"
"5000-96775","1",2004,"M","r00",2004-08-07,"MP1",2004,"AHY","MP1",NA,8,7,"east"
"5000-96776","1",2004,"M","r00",2004-08-07,"MP1",2004,"AHY","MP1",NA,8,7,"east"
"5000-96776","R",2004,"M","r01",2004-08-24,"MP1",2004,"AHY","MP1",NA,8,24,"east"
"5000-96777","1",2004,"F","r00",2004-08-08,"MCGC",2004,"AHY","MCGC",NA,8,8,"east"
"5000-96778","1",2004,"M","r00",2004-08-08,"MCGC",2004,"HY","MCGC",NA,8,8,"east"
"5000-96779","1",2004,"F","r00",2004-08-08,"MCGC",2004,"HY","MCGC",NA,8,8,"east"
"5000-96780","1",2004,"F","r00",2004-08-08,"CC2",2004,"AHY","CC2",NA,8,8,"east"
"5000-96781","1",2004,"F","r00",2004-07-24,"MCGC",2004,"AHY","MCGC",NA,7,24,"east"
"5000-96781","R",2004,"F","r01",2004-08-08,"CC2",2004,"AHY","MCGC",NA,8,8,"east"
"5000-96782","1",2004,"F","r00",2004-08-08,"MCGC",2004,"AHY","MCGC",NA,8,8,"east"
"5000-96783","1",2004,"F","r00",2004-08-08,"MCGC",2004,"AHY","MCGC",NA,8,8,"east"
"5000-96783","R",2006,"F","r01",2006-07-07,"MCGC",2004,"AHY","MCGC",NA,7,7,"east"
"5000-96784","1",2004,"F","r00",2004-08-08,"MCGC",2004,"AHY","MCGC",NA,8,8,"east"
"5000-96785","1",2004,"F","r00",2004-08-08,"MCGC",2004,"AHY","MCGC",NA,8,8,"east"
"5000-96786","1",2004,"F","r00",2004-08-09,"MCGC",2004,"HY","MCGC",NA,8,9,"east"
"5000-96786","R",2005,"F","r01",2005-07-12,"MCGC",2004,"HY","MCGC",NA,7,12,"east"
"5000-96787","1",2004,"F","r00",2004-08-09,"MCGC",2004,"AHY","MCGC",NA,8,9,"east"
"5000-96788","1",2004,"F","r00",2004-08-09,"MCGC",2004,"AHY","MCGC",NA,8,9,"east"
"5000-96789","1",2004,"M","r00",2004-08-10,"MCGC",2004,"HY","MCGC",NA,8,10,"east"
"5000-96790","1",2004,"M","r00",2004-08-10,"MCGC",2004,"HY","MCGC",NA,8,10,"east"
"5000-96790","R",2004,"M","r01",2004-08-15,"MCGC",2004,"HY","MCGC",NA,8,15,"east"
"5000-96790","R",2005,"M","r01",2005-05-13,"MCGC",2004,"HY","MCGC",NA,5,13,"east"
"5000-96795","1",2004,"F","r00",2004-08-13,"MP1",2004,"AHY","MP1",NA,8,13,"east"
"5000-96795","R",2004,"F","r01",2004-08-21,"MP1",2004,"AHY","MP1",NA,8,21,"east"
"5000-96796","1",2004,"M","r00",2004-08-13,"MP1",2004,"HY","MP1",NA,8,13,"east"
"5000-96797","1",2004,"F","r00",2004-08-13,"MP1",2004,"AHY","MP1",NA,8,13,"east"
"5000-96798","1",2004,"F","r00",2004-08-13,"MP1",2004,"AHY","MP1",NA,8,13,"east"
"5000-96799","1",2004,"F","r00",2004-08-13,"MP1",2004,"AHY","MP1",NA,8,13,"east"
"5000-96800","1",2004,"F","r00",2004-08-13,"MP1",2004,"AHY","MP1",NA,8,13,"east"
"5000-96800","R",2005,"F","r01",2005-06-12,"MP1",2004,"AHY","MP1",NA,6,12,"east"
"5000-96800","R",2008,"F","r01",2008-07-09,"MP1",2004,"AHY","MP1","E7",7,9,"east"
"5000-96800","R",2009,"F","r01",2009-06-10,"MP1",2004,"AHY","MP1","E8",6,10,"east"
"5000-96801","1",2004,"M","r00",2004-08-10,"MCGC",2004,"HY","MCGC",NA,8,10,"east"
"5000-96802","1",2004,"F","r00",2004-08-11,"MCGC",2004,"AHY","MCGC",NA,8,11,"east"
"5000-96802","R",2004,"F","r01",2004-08-17,"CC2",2004,"AHY","MCGC",NA,8,17,"east"
"5000-96803","1",2004,"F","r00",2004-08-11,"MCGC",2004,"AHY","MCGC",NA,8,11,"east"
"5000-96804","1",2004,"F","r00",2004-08-11,"MCGC",2004,"AHY","MCGC",NA,8,11,"east"
"5000-96805","1",2004,"F","r00",2004-08-11,"MP1",2004,"AHY","MP1",NA,8,11,"east"
"5000-96806","1",2004,"F","r00",2004-08-11,"MP1",2004,"AHY","MP1",NA,8,11,"east"
"5000-96806","R",2005,"F","r01",2005-05-31,"MP1",2004,"AHY","MP1","E6",5,31,"east"
"5000-96806","R",2005,"F","r02",2005-06-05,"MP1",2004,"AHY","MP1",NA,6,5,"east"
"5000-96807","1",2004,"F","r00",2004-08-11,"MP1",2004,"AHY","MP1",NA,8,11,"east"
"5000-96808","1",2004,"F","r00",2004-08-11,"MP1",2004,"AHY","MP1",NA,8,11,"east"
"5000-96808","R",2005,"F","r01",2005-05-31,"MP1",2004,"AHY","MP1",NA,5,31,"east"
"5000-96809","1",2004,"F","r00",2004-08-11,"MP1",2004,"AHY","MP1",NA,8,11,"east"
"5000-96810","1",2004,"M","r00",2004-08-11,"MP1",2004,"AHY","MP1",NA,8,11,"east"
"5000-96811","1",2004,"F","r00",2004-08-11,"MP1",2004,"AHY","MP1",NA,8,11,"east"
"5000-96811","R",2005,"F","r01",2005-07-07,"MP1",2004,"AHY","MP1","E8",7,7,"east"
"5000-96812","1",2004,"M","r00",2004-08-11,"MP1",2004,"HY","MP1",NA,8,11,"east"
"5000-96812","R",2005,"M","r01",2005-06-02,"MP1",2004,"HY","MP1",NA,6,2,"east"
"5000-96813","1",2004,"F","r00",2004-08-11,"MP1",2004,"AHY","MP1",NA,8,11,"east"
"5000-96814","1",2004,"M","r00",2004-08-11,"MP1",2004,"HY","MP1",NA,8,11,"east"
"5000-96815","1",2004,"M","r00",2004-08-11,"MP1",2004,"HY","MP1",NA,8,11,"east"
"5000-96816","1",2004,"M","r00",2004-08-11,"MP1",2004,"AHY","MP1",NA,8,11,"east"
"5000-96817","1",2004,"F","r00",2004-08-11,"MP1",2004,"AHY","MP1",NA,8,11,"east"
"5000-96818","1",2004,"M","r00",2004-08-11,"MP1",2004,"HY","MP1",NA,8,11,"east"
"5000-96819","1",2004,"F","r00",2004-08-11,"MP1",2004,"AHY","MP1",NA,8,11,"east"
"5000-96819","R",2005,"F","r01",2005-06-29,"MP1",2004,"AHY","MP1",NA,6,29,"east"
"5000-96820","1",2004,"F","r00",2004-08-11,"MP1",2004,"AHY","MP1",NA,8,11,"east"
"5000-96820","R",2007,"F","r01",2007-05-19,"MP1",2004,"AHY","MP1",NA,5,19,"east"
"5000-96820","R",2008,"F","r01",2008-06-17,"MP1",2004,"AHY","MP1","E7",6,17,"east"
"5000-96821","1",2004,"F","r00",2004-08-11,"MP1",2004,"AHY","MP1",NA,8,11,"east"
"5000-96821","R",2005,"F","r01",2005-06-05,"MP1",2004,"AHY","MP1","E6",6,5,"east"
"5000-96822","1",2004,"F","r00",2004-08-11,"MP1",2004,"AHY","MP1",NA,8,11,"east"
"5000-96822","R",2004,"F","r01",2004-08-21,"MP1",2004,"AHY","MP1",NA,8,21,"east"
"5000-96822","R",2005,"F","r01",2005-05-24,"MP1",2004,"AHY","MP1",NA,5,24,"east"
"5000-96822","R",2005,"F","r02",2005-06-03,"MP1",2004,"AHY","MP1",NA,6,3,"east"
"5000-96822","R",2005,"F","r03",2005-06-05,"MP1",2004,"AHY","MP1",NA,6,5,"east"
"5000-96822","R",2006,"F","r01",2006-06-07,"MP1",2004,"AHY","MP1",NA,6,7,"east"
"5000-96822","R",2007,"F","r01",2007-07-23,"MP1",2004,"AHY","MP1",NA,7,23,"east"
"5000-96822","R",2008,"F","r01",2008-06-16,"MP1",2004,"AHY","MP1",NA,6,16,"east"
"5000-96823","1",2004,"F","r00",2004-08-11,"MP1",2004,"AHY","MP1",NA,8,11,"east"
"5000-96824","1",2004,"F","r00",2004-08-12,"GNMTN",2004,"AHY","GNMTN",NA,8,12,"west"
"5000-96824","R",2005,"F","r01",2005-07-09,"GNMTN",2004,"AHY","GNMTN",NA,7,9,"west"
"5000-96824","R",2006,"F","r01",2006-06-17,"GNMTN",2004,"AHY","GNMTN","E7",6,17,"west"
"5000-96824","R",2006,"F","r02",2006-07-04,"GNMTN",2004,"AHY","GNMTN",NA,7,4,"west"
"5000-96824","R",2006,"F","r03",2006-07-25,"GNMTN",2004,"AHY","GNMTN",NA,7,25,"west"
"5000-96825","1",2004,"F","r00",2004-08-12,"KV1",2004,"HY","KV1",NA,8,12,"west"
"5000-96826","1",2004,"F","r00",2004-08-12,"KV1",2004,"AHY","KV1",NA,8,12,"west"
"5000-96827","1",2004,"F","r00",2004-08-12,"KV1",2004,"AHY","KV1",NA,8,12,"west"
"5000-96828","1",2004,"F","r00",2004-08-12,"KV1",2004,"AHY","KV1",NA,8,12,"west"
"5000-96829","1",2004,"F","r00",2004-08-12,"KV1",2004,"AHY","KV1",NA,8,12,"west"
"5000-96829","R",2006,"F","r01",2006-06-24,"KV1",2004,"AHY","KV1","E9",6,24,"west"
"5000-96830","1",2004,"M","r00",2004-08-13,"MCGC",2004,"HY","MCGC",NA,8,13,"east"
"5000-96830","R",2004,"M","r01",2004-08-14,"MCGC",2004,"HY","MCGC",NA,8,14,"east"
"5000-96831","1",2004,"M","r00",2004-08-13,"MCGC",2004,"HY","MCGC",NA,8,13,"east"
"5000-96831","R",2004,"M","r01",2004-08-14,"MCGC",2004,"HY","MCGC",NA,8,14,"east"
"5000-96831","R",2004,"M","r02",2004-08-15,"MCGC",2004,"HY","MCGC",NA,8,15,"east"
"5000-96831","R",2005,"M","r01",2005-05-14,"MCGC",2004,"HY","MCGC",NA,5,14,"east"
"5000-96831","R",2005,"M","r02",2005-05-15,"MCGC",2004,"HY","MCGC",NA,5,15,"east"
"5000-96831","R",2005,"M","r03",2005-05-16,"MCGC",2004,"HY","MCGC",NA,5,16,"east"
"5000-96831","R",2005,"M","r04",2005-05-17,"MCGC",2004,"HY","MCGC",NA,5,17,"east"
"5000-96831","R",2005,"M","r05",2005-05-18,"MCGC",2004,"HY","MCGC",NA,5,18,"east"
"5000-96831","R",2005,"M","r06",2005-05-19,"MCGC",2004,"HY","MCGC",NA,5,19,"east"
"5000-96831","R",2005,"M","r07",2005-06-10,"MCGC",2004,"HY","MCGC",NA,6,10,"east"
"5000-96831","R",2005,"M","r08",2005-06-13,"MCGC",2004,"HY","MCGC",NA,6,13,"east"
"5000-96832","1",2004,"F","r00",2004-08-13,"MCGC",2004,"HY","MCGC",NA,8,13,"east"
"5000-96832","R",2004,"F","r01",2004-08-14,"MCGC",2004,"HY","MCGC",NA,8,14,"east"
"5000-96832","R",2005,"F","r01",2005-07-22,"MCGC",2004,"HY","MCGC",NA,7,22,"east"
"5000-96832","R",2005,"F","r02",2005-07-26,"MCGC",2004,"HY","MCGC",NA,7,26,"east"
"5000-96833","1",2004,"M","r00",2004-08-13,"MCGC",2004,"HY","MCGC",NA,8,13,"east"
"5000-96834","1",2004,"F","r00",2004-08-13,"MCGC",2004,"AHY","MCGC",NA,8,13,"east"
"5000-96834","R",2005,"F","r01",2005-06-13,"MCGC",2004,"AHY","MCGC","E6",6,13,"east"
"5000-96835","1",2004,"F","r00",2004-08-13,"MCGC",2004,"AHY","MCGC",NA,8,13,"east"
"5000-96835","R",2005,"F","r01",2005-07-10,"MCGC",2004,"AHY","MCGC",NA,7,10,"east"
"5000-96835","R",2009,"F","r01",2009-08-11,"MCGC",2004,"AHY","MCGC",NA,8,11,"east"
"5000-96836","1",2004,"F","r00",2004-08-13,"MCGC",2004,"AHY","MCGC",NA,8,13,"east"
"5000-96837","1",2004,"F","r00",2004-08-13,"MCGC",2004,"HY","MCGC",NA,8,13,"east"
"5000-96839","1",2004,"F","r00",2004-08-13,"MP1",2004,"AHY","MP1",NA,8,13,"east"
"5000-96839","R",2006,"F","r01",2006-07-15,"MP1",2004,"AHY","MP1",NA,7,15,"east"
"5000-96840","1",2004,"F","r00",2004-08-13,"MP1",2004,"AHY","MP1",NA,8,13,"east"
"5000-96841","1",2004,"F","r00",2004-08-13,"MP1",2004,"AHY","MP1",NA,8,13,"east"
"5000-96842","1",2004,"F","r00",2004-08-13,"MP1",2004,"AHY","MP1",NA,8,13,"east"
"5000-96843","1",2004,"F","r00",2004-08-13,"MP1",2004,"HY","MP1",NA,8,13,"east"
"5000-96844","1",2004,"F","r00",2004-08-13,"MP1",2004,"AHY","MP1",NA,8,13,"east"
"5000-96845","1",2004,"F","r00",2004-08-13,"MP1",2004,"AHY","MP1",NA,8,13,"east"
"5000-96845","R",2005,"F","r01",2005-06-25,"MP1",2004,"AHY","MP1",NA,6,25,"east"
"5000-96845","R",2008,"F","r01",2008-07-02,"MP1",2004,"AHY","MP1",NA,7,2,"east"
"5000-96846","1",2004,"F","r00",2004-08-13,"MP1",2004,"AHY","MP1",NA,8,13,"east"
"5000-96847","1",2004,"F","r00",2004-08-13,"MP1",2004,"AHY","MP1",NA,8,13,"east"
"5000-96847","R",2005,"F","r01",2005-05-23,"MP1",2004,"AHY","MP1",NA,5,23,"east"
"5000-96847","R",2005,"F","r02",2005-05-31,"MP1",2004,"AHY","MP1",NA,5,31,"east"
"5000-96847","R",2005,"F","r03",2005-06-05,"MP1",2004,"AHY","MP1","E6",6,5,"east"
"5000-96848","1",2004,"F","r00",2004-08-13,"MP1",2004,"AHY","MP1",NA,8,13,"east"
"5000-96848","R",2005,"F","r01",2005-07-11,"MP1",2004,"AHY","MP1",NA,7,11,"east"
"5000-96849","1",2004,"F","r00",2004-08-13,"MP1",2004,"AHY","MP1",NA,8,13,"east"
"5000-96850","1",2004,"F","r00",2004-08-13,"MP1",2004,"AHY","MP1",NA,8,13,"east"
"5000-96850","R",2005,"F","r01",2005-06-03,"MP1",2004,"AHY","MP1",NA,6,3,"east"
"5000-96850","R",2005,"F","r02",2005-06-05,"MP1",2004,"AHY","MP1","E6",6,5,"east"
"5000-96851","1",2004,"F","r00",2004-08-14,"MCGC",2004,"AHY","MCGC",NA,8,14,"east"
"5000-96851","R",2005,"F","r01",2005-07-12,"MCGC",2004,"AHY","MCGC",NA,7,12,"east"
"5000-96851","R",2008,"F","r01",2008-07-08,"MCGC",2004,"AHY","MCGC",NA,7,8,"east"
"5000-96852","1",2004,"M","r00",2004-08-14,"MCGC",2004,"HY","MCGC",NA,8,14,"east"
"5000-96852","R",2005,"M","r01",2005-07-07,"MCGC",2004,"HY","MCGC",NA,7,7,"east"
"5000-96852","R",2005,"M","r02",2005-07-10,"MCGC",2004,"HY","MCGC",NA,7,10,"east"
"5000-96852","R",2006,"M","r01",2006-05-05,"MCGC",2004,"HY","MCGC",NA,5,5,"east"
"5000-96852","R",2006,"M","r02",2006-06-09,"MCGC",2004,"HY","MCGC",NA,6,9,"east"
"5000-96852","R",2006,"M","r03",2006-06-13,"MCGC",2004,"HY","MCGC",NA,6,13,"east"
"5000-96852","R",2006,"M","r04",2006-06-23,"MCGC",2004,"HY","MCGC",NA,6,23,"east"
"5000-96852","R",2006,"M","r05",2006-07-04,"MCGC",2004,"HY","MCGC",NA,7,4,"east"
"5000-96852","R",2006,"M","r06",2006-07-07,"MCGC",2004,"HY","MCGC",NA,7,7,"east"
"5000-96852","R",2006,"M","r07",2006-07-16,"MCGC",2004,"HY","MCGC",NA,7,16,"east"
"5000-96853","1",2004,"F","r00",2004-08-14,"MCGC",2004,"HY","MCGC",NA,8,14,"east"
"5000-96854","1",2004,"M","r00",2004-08-14,"MCGC",2004,"HY","MCGC",NA,8,14,"east"
"5000-96855","1",2004,"F","r00",2004-08-14,"MCGC",2004,"HY","MCGC",NA,8,14,"east"
"5000-96855","R",2004,"F","r01",2004-08-15,"CC2",2004,"HY","MCGC",NA,8,15,"east"
"5000-96856","1",2004,"F","r00",2004-08-14,"MP1",2004,"AHY","MP1",NA,8,14,"east"
"5000-96857","1",2004,"F","r00",2004-08-14,"MP1",2004,"AHY","MP1",NA,8,14,"east"
"5000-96858","1",2004,"F","r00",2004-08-14,"MP1",2004,"AHY","MP1",NA,8,14,"east"
"5000-96858","R",2006,"F","r01",2006-05-26,"MP1",2004,"AHY","MP1",NA,5,26,"east"
"5000-96859","1",2004,"F","r00",2004-08-14,"MP1",2004,"AHY","MP1",NA,8,14,"east"
"5000-96860","1",2004,"M","r00",2004-08-14,"MP1",2004,"AHY","MP1",NA,8,14,"east"
"5000-96861","1",2004,"F","r00",2004-08-14,"MP1",2004,"AHY","MP1",NA,8,14,"east"
