"band","band_status","recap_yr","sex","site_orig","r01","r02","r03","r04","r05","r06","r07","r08","r09","r10","r11","r12","r13","r14","r15","r16","r17","comments"
"4100-08996","R",2012,"F","MCGC","8/4, 3.8","","","","","","","","","","","","","","","","",""
"9100-24068","R",2012,"M","MCGC","8/4, 3.32","","","","","","","","","","","","","","","","",""
"9100-23633","R",2012,"F","MCGC","8/4, 3.56","","","","","","","","","","","","","","","","",""
"4100-59912","R",2012,"F","MCGC","8/4, 3.74","","","","","","","","","","","","","","","","",""
"9100-22984","R",2012,"F","MCGC","8/4, 3.84","","","","","","","","","","","","","","","","",""
"9100-23771","R",2012,"F","MCGC","8/4, 4.5","","","","","","","","","","","","","","","","",""
"4100-08127","R",2012,"F","MCGC","8/4, 3.4","","","","","","","","","","","","","","","","",""
"9100-23778","R",2012,"F","MCGC","8/4, 3.75","","","","","","","","","","","","","","","","",""
"9100-23655","R",2012,"F","MCGC","8/4, 4.5","","","","","","","","","","","","","","","","",""
"9100-23541","R",2012,"F","MCGC","8/4, 3.41","","","","","","","","","","","","","","","","",""
"9100-23283","R",2012,"F","MCGC","8/4,  ","","","","","","","","","","","","","","","","","again"
"3100-42713","R",2012,"F","MCGC","8/4, 3.69","","","","","","","","","","","","","","","","",""
"9100-23064","R",2012,"M","MCGC","8/4, 4.55","","","","","","","","","","","","","","","","",""
"9100-23113","R",2012,"F","MCGC","8/4, 3.79","","","","","","","","","","","","","","","","",""
"4100-58572","R",2012,"F","MCGC","8/4, 3.3","","","","","","","","","","","","","","","","",""
"4100-59460","R",2012,"F","MCGC","8/4, 3.6","","","","","","","","","","","","","","","","",""
"9100-23636","R",2012,"F","MCGC","8/4, 3.6","","","","","","","","","","","","","","","","",""
"4100-59452","R",2012,"F","MCGC","8/4, 3.4","","","","","","","","","","","","","","","","",""
"3100-42366","R",2012,"F","MCGC","8/4, 3.4","","","","","","","","","","","","","","","","",""
"9100-23385","R",2012,"F","MCGC","8/4, 3.8","","","","","","","","","","","","","","","","",""
"9100-23283","R",2012,"F","MCGC","8/4, 3.3","","","","","","","","","","","","","","","","",""
"9100-23445","R",2012,"F","MCGC","8/4, 3","","","","","","","","","","","","","","","","",""
"4100-59370","R",2012,"F","MCGC","8/6, 3.79","","","","","","","","","","","","","","","","",""
"9100-23446","R",2012,"F","MCGC","8/6, 3.86","","","","","","","","","","","","","","","","",""
"9100-23107","R",2012,"F","MCGC","8/6, 3.79","","","","","","","","","","","","","","","","",""
"9100-23670","R",2012,"F","MCGC","8/6, 3.34","","","","","","","","","","","","","","","","",""
"9100-23654","R",2012,"F","MCGC","8/6, 3.47","","","","","","","","","","","","","","","","",""
"9100-23283","R",2012,"F","MCGC","8/6, 3.24","","","","","","","","","","","","","","","","",""
"9100-23776","R",2012,"F","MCGC","8/6, 3.13","","","","","","","","","","","","","","","","",""
"9100-23188","R",2012,"M","MCGC","8/6, 4","","","","","","","","","","","","","","","","",""
"9100-22915","R",2012,"F","MCGC","8/6, 3.8","","","","","","","","","","","","","","","","",""
"9100-23633","R",2012,"F","MCGC","8/6, 3.7","","","","","","","","","","","","","","","","",""
"9100-24096","R",2012,"F","MCGC","8/6, 3.49","","","","","","","","","","","","","","","","",""
"9100-23776","R",2012,"F","MCGC","8/6, 3.3","","","","","","","","","","","","","","","","",""
"9100-24149","R",2012,"F","MCGC","8/6,  ","","","","","","","","","","","","","","","","","again"
"9100-23662","R",2012,"F","MCGC","8/6,  ","","","","","","","","","","","","","","","","","again"
"9100-23447","R",2012,"F","MCGC","8/6,  ","","","","","","","","","","","","","","","","","again"
"9100-23774","R",2012,"F","CC3","8/7, 3.19","","","","","","","","","","","","","","","","",""
"9100-23669","R",2012,"F","CC3","8/7, 3.54","","","","","","","","","","","","","","","","",""
"9100-23221","R",2012,"M","MCGC","8/9, 3.4","","","","","","","","","","","","","","","","",""
"9100-23394","R",2012,"F","MCGC","8/9, 3.6","","","","","","","","","","","","","","","","",""
"9100-22915","R",2012,"F","MCGC","8/9, 3.71","","","","","","","","","","","","","","","","",""
"9100-23633","R",2012,"F","MCGC","8/9, 4.03","","","","","","","","","","","","","","","","",""
"9100-23107","R",2012,"F","MCGC","8/9, 3.96","","","","","","","","","","","","","","","","",""
"9100-23365","R",2012,"F","MCGC","8/9, 3.58","","","","","","","","","","","","","","","","",""
"4100-59975","R",2012,"F","MCGC","8/9, 3.97","","","","","","","","","","","","","","","","",""
"9100-23113","R",2012,"F","MCGC","8/9, 4.47","","","","","","","","","","","","","","","","",""
"9100-23665","R",2012,"F","MCGC","8/9, 3.26","","","","","","","","","","","","","","","","",""
"9100-24196","R",2012,"F","MCGC","8/9, 4.39","","","","","","","","","","","","","","","","",""
"9100-24148","R",2012,"F","MCGC","8/9, 4.1","","","","","","","","","","","","","","","","",""
"9100-23366","R",2012,"F","MCGC","8/9, 3.84","","","","","","","","","","","","","","","","",""
"9100-23923","R",2012,"F","MCGC","8/9, 3.13","","","","","","","","","","","","","","","","",""
"9100-24035","R",2012,"F","MCGC","8/9, 3.4","","","","","","","","","","","","","","","","",""
"4100-59559","R",2012,"F","MCGC","8/11, 3.47","","","","","","","","","","","","","","","","",""
"4100-08996","R",2012,"F","MCGC","8/11, 3.34","","","","","","","","","","","","","","","","",""
"9100-23712","R",2012,"F","MCGC","8/11, 3.59","","","","","","","","","","","","","","","","",""
"9100-23668","R",2012,"F","MCGC","8/11, 3.89","","","","","","","","","","","","","","","","",""
"4100-59524","R",2012,"F","MCGC","8/14, 3.1","","","","","","","","","","","","","","","","",""
"9100-23666","R",2012,"F","MCGC","8/14, 3.73","","","","","","","","","","","","","","","","",""
"9100-24035","R",2012,"F","MCGC","8/14, 3.3","","","","","","","","","","","","","","","","",""
"9100-22984","R",2012,"F","MCGC","8/14, 3.8","","","","","","","","","","","","","","","","",""
"9100-23368","R",2012,"F","MCGC","8/14, 3.6","","","","","","","","","","","","","","","","",""
"9100-24098","R",2012,"F","MCGC","8/14, 3.81","","","","","","","","","","","","","","","","",""
"9100-23777","R",2012,"F","MCGC","8/15, 4.1","","","","","","","","","","","","","","","","",""
"9100-23880","R",2012,"F","MCGC","8/15, 3.8","","","","","","","","","","","","","","","","",""
"4100-59370","R",2012,"F","MCGC","8/15, 3.5","","","","","","","","","","","","","","","","",""
"9100-23447","R",2012,"F","MCGC","8/15, 3.63","","","","","","","","","","","","","","","","",""
"3100-42850","R",2012,"F","MCGC","8/15, 3.5","","","","","","","","","","","","","","","","",""
"9100-24096","R",2012,"F","MCGC","8/15, 3.6","","","","","","","","","","","","","","","","",""
"9100-23368","R",2012,"F","MCGC","8/15, 3.2","","","","","","","","","","","","","","","","",""
"9100-24171","R",2012,"F","MCGC","8/15, 3.2","","","","","","","","","","","","","","","","",""
"9100-24200","R",2012,"M","MCGC","8/15, 3.19","","","","","","","","","","","","","","","","",""
"4100-59347","R",2012,"F","MCGC","8/15, 3.5","","","","","","","","","","","","","","","","",""
"9100-24089","R",2012,"F","MCGC","8/15, 3.7","","","","","","","","","","","","","","","","",""
"9100-23777","R",2012,"F","MCGC","8/15, 3.32","","","","","","","","","","","","","","","","","again"
"9100-23365","R",2012,"F","MCGC","8/15, 3.42","","","","","","","","","","","","","","","","",""
"9100-23878","R",2012,"F","MCGC","8/15, 4.04","","","","","","","","","","","","","","","","",""
"9100-23776","R",2012,"F","MCGC","8/15, 3.53","","","","","","","","","","","","","","","","",""
"9100-23920","R",2012,"F","MCGC","8/15, 3.16","","","","","","","","","","","","","","","","",""
"9100-23328","R",2012,"M","MCGC","8/15, 3.9","","","","","","","","","","","","","","","","",""
"9100-57022","R",2012,"F","MCGC","8/15, 3.2","","","","","","","","","","","","","","","","",""
"9100-24200","R",2012,"F","MCGC","8/15,  ","","","","","","","","","","","","","","","","","again"
"4100-59524","R",2012,"F","MCGC","8/18, 3.1","","","","","","","","","","","","","","","","",""
"4100-59370","R",2012,"F","MCGC","8/18, 3.6","","","","","","","","","","","","","","","","",""
"9100-23368","R",2012,"F","MCGC","8/18, 3.4","","","","","","","","","","","","","","","","",""
"9100-57044","R",2012,"F","MCGC","8/18,  ","","","","","","","","","","","","","","","","","again"
"9100-23662","R",2012,"F","MCGC","8/18, 3.14","","","","","","","","","","","","","","","","",""
"9100-23530","R",2012,"F","MCGC","8/18, 3.8","","","","","","","","","","","","","","","","",""
"9100-23985","R",2012,"F","MCGC","8/18, 3.5","","","","","","","","","","","","","","","","",""
"4100-59370","R",2012,"F","MCGC","8/19, 3.5","","","","","","","","","","","","","","","","",""
"9100-23541","R",2012,"F","MCGC","8/19, 3.6","","","","","","","","","","","","","","","","",""
"9100-24196","R",2012,"F","MCGC","8/19, 3.6","","","","","","","","","","","","","","","","",""
"9100-23662","R",2012,"F","MCGC","8/19, 3.79","","","","","","","","","","","","","","","","",""
"9100-23662","R",2012,"F","MCGC","8/19,  ","","","","","","","","","","","","","","","","","again"
"9100-23776","R",2012,"F","MCGC","8/19, 3.26","","","","","","","","","","","","","","","","",""
"9100-23662","R",2012,"F","MCGC","8/19, 3.4","","","","","","","","","","","","","","","","",""
"9100-57075","R",2012,"M","MCGC","8/19,  ","","","","","","","","","","","","","","","","","again"
"9100-24200","R",2012,"F","MCGC","8/19, 3.11","","","","","","","","","","","","","","","","",""
"9100-24095","R",2012,"F","CC3","8/19, 3.42","","","","","","","","","","","","","","","","",""
"9100-57107","R",2012,"F","CC3","8/19,  ","","","","","","","","","","","","","","","","","again"
"9100-24149","R",2012,"F","CC3","8/19, 3.14","","","","","","","","","","","","","","","","",""
"9100-24196","R",2012,"F","MCGC","8/22, 3.28","","","","","","","","","","","","","","","","",""
"4100-59851","R",2012,"M","MCGC","8/22, 3.57","","","","","","","","","","","","","","","","",""
"9100-23091","R",2012,"M","MCGC","8/22, 3.64","","","","","","","","","","","","","","","","",""
"9100-24196","R",2012,"F","MCGC","8/22,  ","","","","","","","","","","","","","","","","","again"
"4100-59524","R",2012,"F","MCGC","8/23, 3","","","","","","","","","","","","","","","","",""
"9100-57163","R",2012,"M","MCGC","8/23, 3.5","","","","","","","","","","","","","","","","",""
"9100-23368","R",2012,"F","MCGC","8/23, 3.5","","","","","","","","","","","","","","","","",""
"9100-23667","R",2012,"F","MCGC","8/23, 4.3","","","","","","","","","","","","","","","","",""
"9100-57150","R",2012,"M","MCGC","8/23, 3.3","","","","","","","","","","","","","","","","",""
"9100-23636","R",2012,"F","MCGC","8/23, 4.3","","","","","","","","","","","","","","","","","band moved to left leg"
"9100-23815","R",2012,"M","MCGC","8/26, 3.24","","","","","","","","","","","","","","","","",""
"9100-23662","R",2012,"F","MCGC","8/26, 3.24","","","","","","","","","","","","","","","","",""
"9100-24200","R",2012,"F","MCGC","8/26, 3.32","","","","","","","","","","","","","","","","",""
"9100-24196","R",2012,"F","MCGC","8/26, 3.08","","","","","","","","","","","","","","","","",""
"9100-24150","R",2012,"F","MCGC","8/26, 3.23","","","","","","","","","","","","","","","","",""
"9100-57138","R",2012,"F","MCGC","8/26, 3.39","","","","","","","","","","","","","","","","",""
"9100-24200","R",2012,"F","MCGC","8/26, 3.27","","","","","","","","","","","","","","","","","again"
"9100-57186","R",2012,"F","MCGC","8/26, 3.5","","","","","","","","","","","","","","","","",""
"9100-23662","R",2012,"F","MCGC","8/29, 3.5","","","","","","","","","","","","","","","","",""
"9100-57260","R",2012,"M","MCGC","8/29,  ","","","","","","","","","","","","","","","","","again"
"4100-59370","R",2012,"F","MCGC","8/29, 4.94","","","","","","","","","","","","","","","","",""
"4100-59309","R",2012,"F","MCGC","8/29, 3.33","","","","","","","","","","","","","","","","",""
"9100-23668","R",2012,"F","MCGC","8/29, 3.9","","","","","","","","","","","","","","","","",""
"9100-57260","R",2012,"M","MCGC","8/29,  ","","","","","","","","","","","","","","","","","again"
"9100-23774","R",2012,"F","MCGC","8/29, 3.17","","","","","","","","","","","","","","","","",""
"9100-24089","R",2012,"F","MCGC","8/29, 4.2","","","","","","","","","","","","","","","","",""
"4100-59370","R",2012,"F","MCGC","9/2, 3.7","","","","","","","","","","","","","","","","",""
"4100-59370","R",2012,"F","MCGC","9/4, 4","","","","","","","","","","","","","","","","",""
"9100-57296","R",2012,"M","MCGC","9/7, ","","","","","","","","","","","","","","","","","banded today"
