"band","band_status","recap_yr","sex","site_orig","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","comments"
"9000-12256","R",2009,"F","MCGC","5/15, 3.9g","5/17, 3.5g","7/28, 3.4g","","","","","","","","","","","","","",NA,"*New: E12256"
"5000-29407","R",2009,"F","MP1","5/23, 3.8 E6","6/11, 3.7g","","","","","","","","","","","","","","",NA,""
"4000-47664","R",2009,"F","MP1","6/2, 3.4g","8/1 n.w.","","","","","","","","","","","","","","",NA,""
"9000-90377","R",2009,"F","MCGC","7/15, 3.4g","8/15, 3.6g","","","","","","","","","","","","","","",NA,"*New E90377, band removed, not rebanded (swollen tarsus)"
"5000-29452","R",2009,"F","MCGC","5/11, 3.6g","5/14, 3.8g E6","6/12, 3.4g E6","","","","","","","","","","","","","",NA,""
"3100-42126","R",2009,"F","MCGC","5/17, 3.5g","5/26, 3.4g","6/7, 3.3g","6/10, 3.2g","6/20, n.w.","7/6, 4.0g E8+","7/10,3.8g","","","","","","","","","",NA,"*New H42126"
"5000-29500","R",2009,"F","KV1","5/22, 3.8g","6/21, n.w.","","","","","","","","","","","","","","",NA,""
"5000-29547","R",2009,"F","GNMTN","5/30, 3.4g","","","","","","","","","","","","","","","",NA,""
"5000-29551","R",2009,"F","GNMTN","7/26, 3.5g","","","","","","","","","","","","","","","",NA,""
"5000-29608","R",2009,"F","GNMTN","5/30, 3.8g E9","7/19, 3.5g","","","","","","","","","","","","","","",NA,""
"5000-29676","R",2009,"F","GNMTN","5/30, 3.7g E6","","","","","","","","","","","","","","","",NA,""
"5000-96639","R",2009,"F","MCGC","5/17, 4.1g E7","7/15, 3.4g","8/9, 3.5g","","","","","","","","","","","","","",NA,""
"5000-96800","R",2009,"F","MP1","6/10, 3.9g E8","","","","","","","","","","","","","","","",NA,""
"5000-96835","R",2009,"F","MCGC","8/11, 3.4g","","","","","","","","","","","","","","","",NA,""
"5000-96868","R",2009,"F","MP1","6/27, 3.2g at HPK1","","","","","","","","","","","","","","","",NA,""
"5000-96894","R",2009,"F","MCGC","6/7, 4.4g E6","","","","","","","","","","","","","","","",NA,""
"5000-96960","R",2009,"F","MCGC","6/25, 3.8g E6","","","","","","","","","","","","","","","",NA,""
"5000-97004","R",2009,"F","KV1","5/30, 3.4g","","","","","","","","","","","","","","","",NA,""
"5000-97049","R",2009,"F","MP1","6/27, 3.3g at HPK1","","","","","","","","","","","","","","","",NA,""
"5000-97067","R",2009,"M","MCGC","5/17, 3.4g","","","","","","","","","","","","","","","",NA,""
"3100-41738","R",2009,"F","MP1","5/26, 3.6g","6/4, 3.4g","","","","","","","","","","","","","","",NA,"*New H41738"
"6000-23432","R",2009,"F","MP1","5/17, 4.1g E8","6/9, 3.8g","","","","","","","","","","","","","","",NA,""
"6000-23468","R",2009,"F","MP1","6/10, n.w.","","","","","","","","","","","","","","","",NA,""
"3100-41595","R",2009,"F","MP1","5/14, n.w.","","","","","","","","","","","","","","","",NA,"*New H41595"
"6000-23528","R",2009,"F","MP1","5/16, 3.3g E6","6/9, 3.5g E6 ","","","","","","","","","","","","","","",NA,""
"6000-23532","R",2009,"F","MP1","5/16, 3.5g","","","","","","","","","","","","","","","",NA,""
"6000-23594","R",2009,"F","MP1","5/17, 3.9g E7","","","","","","","","","","","","","","","",NA,""
"6000-23631","R",2009,"F","KV1","5/22, 3.5g","6/28, 3.7g","","","","","","","","","","","","","","",NA,""
"6000-23641","R",2009,"F","GNMTN","7/26, 3.7g","","","","","","","","","","","","","","","",NA,""
"6000-23645","R",2009,"F","GNMTN","5/30, 3.5g","6/6, 3.6g E6","","","","","","","","","","","","","","",NA,""
"6000-23669","R",2009,"F","KV1","5/22, 3.8g","","","","","","","","","","","","","","","",NA,""
"6000-23679","R",2009,"F","MCGC","6/24, 3.6g","7/27, 3.4g","","","","","","","","","","","","","","",NA,""
"9000-90908","R",2009,"F","MCGC","5/17, 4.1g E8+","6/12, 3.6g","","","","","","","","","","","","","","",NA,"*New E90908"
"9000-90414","R",2009,"F","MCGC","5/12, 3.3g","6/23, 4.1g","","","","","","","","","","","","","","",NA,"*New E90414"
"6000-23792","R",2009,"F","MCGC","6/16, 3.4g","","","","","","","","","","","","","","","",NA,""
"6000-23804","R",2009,"F","MCGC","6/12, 3.5g","","","","","","","","","","","","","","","",NA,""
"6000-23817","R",2009,"F","MCGC","5/15, 3.6g E6","5/17, 3.8g 2x E7","6/8, 3.4g","6/10, 3.4g","6/16, 3.3g","7/1, 4.1g","","","","","","","","","","",NA,"band removed"
"6000-23818","R",2009,"F","MCGC","6/12, 3.5g","","","","","","","","","","","","","","","",NA,""
"6000-23835","R",2009,"F","GNMTN","5/30, 3.8g E8","","","","","","","","","","","","","","","",NA,""
"6000-23872","R",2009,"M","MCGC","5/14, 3.5g","5/17, 3.3g","7/10, 3.1g","","","","","","","","","","","","","",NA,""
"3100-42492","R",2009,"F","MP1","7/23, 3.8g","","","","","","","","","","","","","","","",NA,"*new H42492"
"9000-11925","R",2009,"F","MCGC","6/16, 3.6g","8/4, 4.2g","","","","","","","","","","","","","","",NA,"*New E11925"
"6000-53580","R",2009,"F","MCGC","6/10, 3.4g","","","","","","","","","","","","","","","",NA,""
"6000-53582","R",2009,"F","MCGC","5/24, 3.6g E7","","","","","","","","","","","","","","","",NA,""
"6000-53625","R",2009,"F","KV1","5/22, 3.8g E8 2x","7/11, 3.9g","","","","","","","","","","","","","","",NA,""
"6000-53627","R",2009,"F","KV1","5/22, 4.2g E8","","","","","","","","","","","","","","","",NA,""
"6000-53637","R",2009,"F","MCGC","5/20, 3.7g","6/7, 3.2g","6/10, 3.5g","6/16, 3.2g","6/19, 3.4g","7/9, 3.2g","","","","","","","","","","",NA,""
"6000-53646","R",2009,"F","MP1","6/12, 3.2g","","","","","","","","","","","","","","","",NA,""
"3100-41591","R",2009,"F","MCGC","5/11, 3.8g","","","","","","","","","","","","","","","",NA,"*New H41591"
"6000-53773","R",2009,"F","GNMTN","5/30, 3.5g","","","","","","","","","","","","","","","",NA,""
"6000-53816","R",2009,"F","MP1","6/9, 3.9g","","","","","","","","","","","","","","","",NA,""
"6000-53818","R",2009,"F","MP1","5/11, 3.5g","","","","","","","","","","","","","","","",NA,""
"6000-53902","R",2009,"F","MP1","5/23, 3.6g","","","","","","","","","","","","","","","",NA,""
"6000-80917","R",2009,"F","MP1","5/26, 3.7g E7","","","","","","","","","","","","","","","",NA,""
"6000-80944","R",2009,"F","MCGC","5/17, 4.0g E7","","","","","","","","","","","","","","","",NA,""
"6000-80982","R",2009,"F","MP1","6/10, 3.4g at HPK1","","","","","","","","","","","","","","","",NA,""
"6000-80983","R",2009,"F","MP1","5/16, 3.7g E7","","","","","","","","","","","","","","","",NA,""
"6000-81012","R",2009,"F","MP1","5/17, 4.2g E8","","","","","","","","","","","","","","","",NA,""
"6000-81038","R",2009,"F","MP1","5/25, 4.0g E7","7/6, 4.2g E8","","","","","","","","","","","","","","",NA,""
"6000-81041","R",2009,"F","MP1","5/26, 4.1g E7","","","","","","","","","","","","","","","",NA,""
"6000-81183","R",2009,"F","MP1","5/14, 3.5g","","","","","","","","","","","","","","","",NA,""
"9000-11801","R",2009,"F","MP1","6/5, 3.4g E6- at HPK1","","","","","","","","","","","","","","","",NA,""
"9000-11809","R",2009,"F","HOLZ","7/26, 3.9g","","","","","","","","","","","","","","","",NA,""
"3100-41563","R",2009,"M","MCGC","5/14, 3.3g","","","","","","","","","","","","","","","",NA,"*new H41563"
"9000-11833","R",2009,"M","MCGC","5/14, 3.3g","5/15, 3.6g","7/3, 3.4g","","","","","","","","","","","","","",NA,""
"9000-11843","R",2009,"M","MCGC","6/13, 3.3g","7/6, 3.6g","","","","","","","","","","","","","","",NA,""
"9000-11883","R",2009,"M","MCGC","5/11, 3.3g","6/16, 3.2g","","","","","","","","","","","","","","",NA,""
"9000-11902","R",2009,"F","KV1","5/30, 3.7g","","","","","","","","","","","","","","","",NA,""
"9000-11905","R",2009,"F","KV1","6/21, 3.5g E6-","","","","","","","","","","","","","","","",NA,""
"9000-91152","R",2009,"F","MCGC","5/17, 3.3g","6/10, 3.5g","6/12, 3.6g 3x","6/12, 3.6g 3x","6/26, 4.0g E7","7/4, 4.3g E8","7/6, 4.2g","","","","","","","","","",NA,"*new E91152"
"9000-11921","R",2009,"F","MCGC","6/9, 3.6g","6/19, 4.0g","7/15, 3.6g","7/28, 3.3g","","","","","","","","","","","","",NA,""
"9000-11922","R",2009,"F","MCGC","6/16, 3.8g","","","","","","","","","","","","","","","",NA,""
"9000-11936","R",2009,"F","KV1","5/22, 3.6g E6","","","","","","","","","","","","","","","",NA,""
"9000-11945","R",2009,"F","GNMTN","5/22, 3.4g at KV1","","","","","","","","","","","","","","","",NA,""
"9000-11950","R",2009,"F","GNMTN","7/11, 3.8g","","","","","","","","","","","","","","","",NA,""
"9000-11986","R",2009,"F","MCGC","5/11, 3.6g","","","","","","","","","","","","","","","",NA,""
"9000-11996","R",2009,"F","MCGC","5/17, 3.5g","6/7, 3.3g","6/10, 3.2g","","","","","","","","","","","","","",NA,""
"9000-11999","R",2009,"F","MCGC","5/17, 3.8g E6-","","","","","","","","","","","","","","","",NA,""
"9000-12001","R",2009,"F","MCGC","7/9, 3.2g","7/10, 3.2g","","","","","","","","","","","","","","",NA,""
"9000-12010","R",2009,"F","MCGC","5/17, 3.9g","6/9, 3.6g","","","","","","","","","","","","","","",NA,""
"9000-12019","R",2009,"F","MCGC","5/12, 4.1g E7","5/15, 4.2g E7","6/8, 3.7g E6-","6/10, 4.3g E6-","6/13, 3.7g E6","6/16, 3.7g","","","","","","","","","","",NA,""
"9000-12025","R",2009,"F","MP1","5/17, 3.7g","","","","","","","","","","","","","","","",NA,""
"9000-12030","R",2009,"F","MP1","6/12, 4.2g E6","","","","","","","","","","","","","","","",NA,""
"9000-12037","R",2009,"F","MP1","6/12, 3.5g at HPK1","","","","","","","","","","","","","","","",NA,""
"9000-12038","R",2009,"F","MP1","5/16, 3.8g E6","","","","","","","","","","","","","","","",NA,""
"9000-12041","R",2009,"F","MCGC","6/23, n.w.","7/1, 3.7g","","","","","","","","","","","","","","",NA,""
"3100-41757","R",2009,"F","HOLZ","6/6, 3.8g","","","","","","","","","","","","","","","",NA,"*new H41757"
"9000-12076","R",2009,"F","MP1","5/16, 3.7g","6/3, 3.6g","","","","","","","","","","","","","","",NA,""
"9000-12112","R",2009,"F","MCGC","5/17, 3.2g","5/26, 3.5g","6/12, 3.6g 3x","6/16, 3.4g","6/17, 3.5g E6-","7/10, 3.6g","7/15, 3.3g 2x","7/17, 3.5g","7/20, 3.5g","7/20, 3.5g","7/28, 3.6g","8/4, 3.4g","8/17, 3.6g ","8/27, 3.3g","","",NA,""
"9000-12128","R",2009,"F","MP1","6/8, 3.6g","","","","","","","","","","","","","","","",NA,""
"9000-12130","R",2009,"F","MP1","5/25, 3.7g E7","","","","","","","","","","","","","","","",NA,""
"9000-12136","R",2009,"F","MP1","6/11, 3.4g","","","","","","","","","","","","","","","",NA,""
"9000-12150","R",2009,"F","MCGC","5/12, 3.8g E6-","5/15, 4.1g E8","6/10, 3.5g E6","7/1, 3.8g","7/17, 3.4g 2x","","","","","","","","","","","",NA,""
"9000-12261","R",2009,"M","MCGC","5/14, 3.2g","5/15, 3.4g","6/23, 3.3g","6/29, 3.3g","7/6, 3.2g","","","","","","","","","","","",NA,""
"9000-12262","R",2009,"F","MCGC","6/26, 3.4g","","","","","","","","","","","","","","","",NA,""
"9000-12270","R",2009,"F","MCGC","6/16, 4.0g","","","","","","","","","","","","","","","",NA,"band removed not rebanded"
"9000-12279","R",2009,"M","MP1","5/14, 3.4g, male","","","","","","","","","","","","","","","",NA,""
"9000-12297","R",2009,"F","MP1","6/27, 3.9g","","","","","","","","","","","","","","","",NA,""
"9000-12317","R",2009,"F","HOLZ","6/28, 3.6g","7/26, 3.6g","","","","","","","","","","","","","","",NA,""
"9000-12329","R",2009,"F","GNMTN","5/30, 3.4g","","","","","","","","","","","","","","","",NA,""
"9000-12340","R",2009,"F","MP1","6/10, 3.5g at HPK1","","","","","","","","","","","","","","","",NA,""
"9000-12389","R",2009,"F","GNMTN","6/21, 3.7g","","","","","","","","","","","","","","","",NA,""
"9000-12393","R",2009,"M","MP1","5/16, 3.2g","","","","","","","","","","","","","","","",NA,""
"9000-12410","R",2009,"F","MCGC","5/17, 4.0g E6","6/16, 3.5g","","","","","","","","","","","","","","",NA,""
"9000-12439","R",2009,"F","MCGC","6/9, 3.4g","6/10, 3.9g","6/16, 4.0g E8","","","","","","","","","","","","","",NA,""
"3100-42019","R",2009,"F","KV1","6/28, 3.5g","","","","","","","","","","","","","","","",NA,"*new, H42019"
"9000-12514","R",2009,"F","HPK1","5/21, 3.8g","","","","","","","","","","","","","","","",NA,""
"9000-12520","R",2009,"F","HPK1","6/3, 3.5g","","","","","","","","","","","","","","","",NA,""
"9000-12521","R",2009,"F","HPK1","6/10, 3.9g at MP1","","","","","","","","","","","","","","","",NA,""
"9000-12534","R",2009,"F","MP1","5/17, 3.8g at MCGC ","","","","","","","","","","","","","","","",NA,""
"9000-12558","R",2009,"M","MCGC","5/9, 3.3g","5/11, 3.3g 2x","6/20, n.w.","6/25, 3.2g","6/26, 3.3g","6/29. 3.3g","7/12, 3.2g","","","","","","","","","",NA,""
"9000-12564","R",2009,"F","MCGC","5/12, 3.7g E6+","7/6, 3.6g","7/14, 3.8g","","","","","","","","","","","","","",NA,""
"9000-12585","R",2009,"M","HPK1","5/17, 3.5g at MP1","","","","","","","","","","","","","","","",NA,""
"9000-39020","R",2009,"M","MP1","6/19, 3.3g","","","","","","","","","","","","","","","",NA,""
"9000-39027","R",2009,"M","HPK1","5/26, 3.4g","","","","","","","","","","","","","","","",NA,""
"9000-39048","R",2009,"M","MCGC","5/14, 3.3g","5/15, 3.1g 2x","6/16, 3.3g","","","","","","","","","","","","","",NA,""
"9000-39058","R",2009,"M","MP1","6/4, 3.6g","","","","","","","","","","","","","","","",NA,""
"9000-39061","R",2009,"M","MCGC","5/11, 3.5g 2x","5/14, 3.5g","5/15, 3.8g","5/17, 3.4g","5/20, 3.6g","6/24, 3.6g","7/10, 3.7g","","","","","","","","","",NA,""
"9000-39064","R",2009,"M","MP1","5/17, 3.2g","","","","","","","","","","","","","","","",NA,""
"9000-39072","R",2009,"M","MCGC","5/14, 3.3g 3x","6/16, 3.5g","6/25, 3.2g","6/26, 3.3g","6/29, 3.3g","","","","","","","","","","","",NA,""
"9000-39075","R",2009,"M","MCGC","5/17, 3.5g","","","","","","","","","","","","","","","",NA,""
"9000-39084","R",2009,"M","MCGC","5/9, 3.6g","5/12, 3.7g 3x","","","","","","","","","","","","","","",NA,""
"9000-39096","R",2009,"M","MP1","6/9, 3.1g","","","","","","","","","","","","","","","",NA,""
"9000-39119","R",2009,"M","MCGC","5/15, 3.2g","5/17, 3.3g","","","","","","","","","","","","","","",NA,""
"9000-39127","R",2009,"M","MCGC","5/11, 3.3g","5/14, 3.3g","5/15, 3.3g","5/17, 3.2g 2x","6/16, 3.2g","6/17, 3.3g","6/26, 3.2g","","","","","","","","","",NA,""
"9000-39128","R",2009,"M","MCGC","6/17, 3.8g","","","","","","","","","","","","","","","",NA,""
"9000-39160","R",2009,"M","MCGC","6/25, 3.1g","","","","","","","","","","","","","","","",NA,""
"9000-39180","R",2009,"M","MCGC","5/11, 3.6g","5/17, 3.6g 2x","","","","","","","","","","","","","","",NA,""
"9000-39189","R",2009,"M","WC1","6/13, 3.4g at MCGC","","","","","","","","","","","","","","","",NA,""
"9000-39201","R",2009,"F","MP1","5/21, 3.7g E6-","","","","","","","","","","","","","","","",NA,""
"9000-39203","R",2009,"F","MP1","5/14, 3.8g E6","","","","","","","","","","","","","","","",NA,""
"9000-39208","R",2009,"F","MP1","6/12, 3.8g","","","","","","","","","","","","","","","",NA,""
"9000-39210","R",2009,"F","MP1","6/3, 3.4g E6-","","","","","","","","","","","","","","","",NA,""
"9000-39215","R",2009,"F","MP1","5/25, 4.6g E8","","","","","","","","","","","","","","","",NA,""
"9000-39216","R",2009,"F","MP1","5/17, 3.7g","","","","","","","","","","","","","","","",NA,""
"9000-39227","R",2009,"F","MP1","6/9, 3.8g","","","","","","","","","","","","","","","",NA,""
"9000-39229","R",2009,"F","MP1","5/23, 3.9g at HPK1","","","","","","","","","","","","","","","",NA,""
"9000-39233","R",2009,"F","MP1","5/11, 3.4g","","","","","","","","","","","","","","","",NA,""
"9000-39242","R",2009,"F","MP1","5/25, 3.5g","6/3, 3.5g","","","","","","","","","","","","","","",NA,""
"9000-39246","R",2009,"F","KV1","7/19, 3.8g","","","","","","","","","","","","","","","",NA,""
"9000-90316","R",2009,"F","MCGC","5/17, 3.8g E8 2x","6/23, n.w.","8/4, 3.5g","","","","","","","","","","","","","",NA,"*new E90316"
"9000-39251","R",2009,"F","MCGC","5/28, 3.4g","6/12, 3.5g","6/19, 4.0g","7/6, 3.8g","7/9, 3.3g","","","","","","","","","","","",NA,""
"9000-39273","R",2009,"F","MCGC","5/17, 3.9g E9+","","","","","","","","","","","","","","","",NA,""
"9000-39299","R",2009,"F","MP1","5/25, 3.5g","","","","","","","","","","","","","","","",NA,""
"9000-39302","R",2009,"F","MP1","9/6, 4.1g","","","","","","","","","","","","","","","",NA,""
"9000-39307","R",2009,"F","MCGC","5/14, 4.1g E9","5/15, 3.8g","5/17, 3.2g E6","5/31, 3.7g","6/7, 3.6g","6/16, 3.3g","6/20, n.w. E7","6/29, 3.7g","7/1, 3.6g","7/3, 3.4g","7/4, 3.6g","7/6, 3.7g","7/17, 3.9g","","","",NA,""
"9000-39318","R",2009,"F","MP1","5/17, 3.5g","","","","","","","","","","","","","","","",NA,""
"9000-39319","R",2009,"F","MP1","6/19, 3.8g E6-","","","","","","","","","","","","","","","",NA,""
"3100-41961","R",2009,"F","MP1","6/12, 3.3g at HPK1","","","","","","","","","","","","","","","",NA,"*new H41961"
"9000-39327","R",2009,"F","KV1","5/22, 3.4g E7","","","","","","","","","","","","","","","",NA,""
"9000-39331","R",2009,"F","KV1","5/22, 3.6g E6","","","","","","","","","","","","","","","",NA,""
"9000-39332","R",2009,"F","KV1","5/22, 3.8g E7","","","","","","","","","","","","","","","",NA,""
"9000-39337","R",2009,"F","KV1","7/11, 4.1g","","","","","","","","","","","","","","","",NA,""
"9000-39353","R",2009,"F","MCGC","6/10, 3.7g","6/16, 4.6g E8+","7/15, 3.9g","","","","","","","","","","","","","",NA,""
"9000-39357","R",2009,"F","MCGC","5/15, 4.2g E6","5/17, 4.3g E6+","6/7, n.w.","6/9, 3.6g","6/10, 3.3g 2x","6/12, 3.5g","","","","","","","","","","",NA,""
"9000-39369","R",2009,"F","MP1","7/16, 3.6g E6","","","","","","","","","","","","","","","",NA,""
"9000-39380","R",2009,"F","MCGC","7/28, 4.1g","","","","","","","","","","","","","","","",NA,""
"9000-39397","R",2009,"F","MP1","7/6, 3.7g","","","","","","","","","","","","","","","",NA,""
"9000-39408","R",2009,"F","HPK1","9/6, 3.5g","","","","","","","","","","","","","","","",NA,""
"9000-39413","R",2009,"F","KV1","5/22, 4.2g E8","5/30, 3.6g","","","","","","","","","","","","","","",NA,""
"9000-39415","R",2009,"F","GNMTN","7/19, 3.9g","","","","","","","","","","","","","","","",NA,""
"9000-39420","R",2009,"F","GNMTN","7/26, 4.0g","","","","","","","","","","","","","","","",NA,""
"9000-39444","R",2009,"F","MP1","6/12, 3.4g","","","","","","","","","","","","","","","",NA,""
"9000-39449","R",2009,"F","MP1","5/16, 3.6g E6","5/23, 3.4g","6/4, 3.2g","","","","","","","","","","","","","",NA,""
"9000-39460","R",2009,"F","MCGC","7/18, 3.9g","","","","","","","","","","","","","","","",NA,""
"9000-39463","R",2009,"F","MCGC","5/17, 4.3g E6","6/16, 3.3g E6","","","","","","","","","","","","","","",NA,""
"9000-39464","R",2009,"F","MCGC","7/27, 3.8g","8/15, 4.0g","","","","","","","","","","","","","","",NA,""
"9000-39470","R",2009,"F","MP1","5/14, 4.1g","","","","","","","","","","","","","","","",NA,""
"9000-39471","R",2009,"F","MP1","8/26, 3.5g","","","","","","","","","","","","","","","",NA,""
"9000-39474","R",2009,"F","MCGC","7/15, 3.6g","","","","","","","","","","","","","","","",NA,""
"9000-39480","R",2009,"F","HOLZ","7/11, 3.8g","","","","","","","","","","","","","","","",NA,""
"9000-39491","R",2009,"F","HOLZ","6/22, 3.8g","8/18, 3.8g","","","","","","","","","","","","","","",NA,""
"9000-39493","R",2009,"F","HOLZ","7/11, 3.6g","7/16, 3.8g","7/26, 3.4g","8/5, 3.9g","8/11, 3.6g","","","","","","","","","","","",NA,""
"9000-39508","R",2009,"F","MCGC","7/12, 3.6g","","","","","","","","","","","","","","","",NA,""
"3100-42251","R",2009,"F","MCGC","6/20, 3.7g","6/23, n.w.","7/6, 3.5g","7/11, 3.5g","7/12, n.w.","","","","","","","","","","","",NA,"*new H42251"
"9000-39515","R",2009,"F","MCGC","6/24, 3.8g","7/1, 4.0g E8","7/15, 3.3g","","","","","","","","","","","","","",NA,""
"9000-39525","R",2009,"F","MCGC","5/14, 3.5g","5/17, 3.7g E9+","","","","","","","","","","","","","","",NA,""
"9000-39526","R",2009,"F","MCGC","5/12, 3.1g","","","","","","","","","","","","","","","",NA,""
"9000-39541","R",2009,"F","MCGC","5/25, 3.6g","","","","","","","","","","","","","","","",NA,""
"9000-39560","R",2009,"F","MCGC","5/14, 3.8g E6-","","","","","","","","","","","","","","","",NA,""
"3100-41632","R",2009,"F","MCGC","5/17, 3.6g","","","","","","","","","","","","","","","",NA,"*new H41632"
"9000-39573","R",2009,"F","HPK1","6/17, 3.4g","","","","","","","","","","","","","","","",NA,""
"9000-39579","R",2009,"F","MCGC","5/12, 3.9g E6","","","","","","","","","","","","","","","",NA,""
"3100-41887","R",2009,"F","WC1","6/9, 3.9g","6/10, n.w.","","","","","","","","","","","","","","",NA,"*new H41887"
"9000-39586","R",2009,"F","MCGC","5/17, 3.8g","","","","","","","","","","","","","","","",NA,""
"9000-39595","R",2009,"F","HPK1","5/21, 3.8g E6+ at MP1","","","","","","","","","","","","","","","",NA,""
"9000-39605","R",2009,"M","MP1","6/9, 3.3g","","","","","","","","","","","","","","","",NA,""
"9000-39626","R",2009,"M","CC3","5/15, 3.2g at MCGC","","","","","","","","","","","","","","","",NA,""
"9000-39635","R",2009,"M","MP1","6/9, 3.1g","","","","","","","","","","","","","","","",NA,""
"9000-39648","R",2009,"M","HPK1","5/16, 3.6g at MP1","","","","","","","","","","","","","","","",NA,""
"9000-39708","R",2009,"M","HOLZ","6/6, 2.9g","6/21, 3.1g","","","","","","","","","","","","","","",NA,""
"9000-39761","R",2009,"M","WC1","6/16, 3.6g at MCGC","","","","","","","","","","","","","","","",NA,""
"9000-39773","R",2009,"F","MP1","6/11, 3.6g","","","","","","","","","","","","","","","",NA,""
"9000-39809","R",2009,"F","MCGC","5/21, 4.2g E9","6/8, 3.9g","6/16, 3.5g","","","","","","","","","","","","","",NA,""
"9000-39810","R",2009,"F","MCGC","5/17, 4.0g","7/9, 3.9g","","","","","","","","","","","","","","",NA,""
"9000-39813","R",2009,"F","HOLZ","7/19, 3.4g at GNMTN","8/17, 3.9g","","","","","","","","","","","","","","",NA,""
"9000-39815","R",2009,"F","HOLZ","6/21, 3.8g 2x","","","","","","","","","","","","","","","",NA,""
"9000-39816","R",2009,"F","HOLZ","6/6, 4.1g E6+ 2x","6/21, 3.8g","7/11, 4.2g E8","7/26, 3.5g 2x","8/12, 4.1g","8/17, 4.0g","8/26, 3.5g","","","","","","","","","",NA,""
"9000-39818","R",2009,"F","HOLZ","6/28, 3.7g at GNMTN","","","","","","","","","","","","","","","",NA,""
"9000-39822","R",2009,"F","KV1","5/30, 4.2g E8","","","","","","","","","","","","","","","",NA,""
"9000-39825","R",2009,"F","MCGC","5/14, 3.9g","7/1, 4.1g","","","","","","","","","","","","","","",NA,""
"9000-39835","R",2009,"F","MCGC","6/25, 3.5g E6-","","","","","","","","","","","","","","","",NA,""
"9000-39837","R",2009,"F","MCGC","5/17, 3.7g E7","7/17, 3.8g","","","","","","","","","","","","","","",NA,""
"9000-39842","R",2009,"F","MCGC","5/24, 3.4g at CC3","6/13, n.w.","7/18, 3.3g","","","","","","","","","","","","","",NA,""
"9000-39868","R",2009,"F","HPK1","5/23, 3.6g","","","","","","","","","","","","","","","",NA,""
"9000-39869","R",2009,"F","HPK1","5/21, 4.2g E7 at MP1","","","","","","","","","","","","","","","",NA,""
"9000-39873","R",2009,"F","HPK1","6/12, 3.4g","","","","","","","","","","","","","","","",NA,""
"9000-39876","R",2009,"F","HPK1","5/16, 3.5g at MP1","","","","","","","","","","","","","","","",NA,""
"3100-42602","R",2009,"F","HOLZ","7/11, 3.7g","8/12, 3.7g","8/17, 3.5g","","","","","","","","","","","","","",NA,"*new H42602"
"9000-39879","R",2009,"F","HOLZ","6/21, 4.1g","","","","","","","","","","","","","","","",NA,""
"9000-39882","R",2009,"F","GNMTN","5/30, 3.4g","","","","","","","","","","","","","","","",NA,""
"9000-39890","R",2009,"F","GNMTN","5/30, 3.4g 2x","7/11, 4.3g E7 at HOLZ","","","","","","","","","","","","","","",NA,""
"9000-39896","R",2009,"F","GNMTN","7/26, 3.7g","","","","","","","","","","","","","","","",NA,""
"9000-39900","R",2009,"F","KV1","6/6, 4.0g","","","","","","","","","","","","","","","",NA,""
"9000-39901","R",2009,"F","MCGC","7/17, 3.8g","","","","","","","","","","","","","","","",NA,""
"9000-39905","R",2009,"F","MCGC","6/10, 3.6g","6/13, 3.4g","6/23, 3.6g","","","","","","","","","","","","","",NA,""
"9000-39919","R",2009,"F","MP1","5/23, 4.3g E6","","","","","","","","","","","","","","","",NA,""
"9000-39923","R",2009,"F","MP1","6/12, 3.4g","","","","","","","","","","","","","","","",NA,""
"9000-39923","R",2009,"F","MP1","6/5, 3.9g E8 at HPK1","","","","","","","","","","","","","","","",NA,""
"9000-39927","R",2009,"F","MP1","5/14, 3.4g","5/26, 3.3g","8/13, 3.6","","","","","","","","","","","","","",NA,""
"9000-39930","R",2009,"F","MP1","5/16, 3.6g","","","","","","","","","","","","","","","",NA,""
"9000-39931","R",2009,"F","MP1","6/17, 4.2g","","","","","","","","","","","","","","","",NA,""
"9000-39932","R",2009,"F","MP1","5/16, 3.7g E6","6/4, 3.8g","6/30, 3.4g","","","","","","","","","","","","","",NA,""
"9000-39935","R",2009,"F","HOLZ","7/26, 3.6g","","","","","","","","","","","","","","","",NA,""
"9000-39936","R",2009,"F","HOLZ","7/26, 3.6g","","","","","","","","","","","","","","","",NA,""
"9000-39937","R",2009,"F","HOLZ","5/30, 3.5g","","","","","","","","","","","","","","","",NA,""
"9000-39943","R",2009,"F","KV1","5/22, 3.8g E6","6/28, 4.4g E7+","","","","","","","","","","","","","","",NA,""
