"","site","date","year","month","day","dayl","prcp","srad","swe","tmax","tmin","vp"
"1","s1",2001-01-01,2001,1,1,39033.72,0,430.9,0,22.28,0.21,216.5
"2","s1",2001-01-02,2001,1,2,39050.23,0,427.31,0,24.01,2.32,254.6
"3","s1",2001-01-03,2001,1,3,39068.09,0,429.47,0,21.54,-0.17,210.14
"4","s1",2001-01-04,2001,1,4,39087.3,0,439.57,0,22.25,-0.51,204.69
"5","s1",2001-01-05,2001,1,5,39107.85,0,448.93,0,22.7,-1.03,196.46
"6","s1",2001-01-06,2001,1,6,39129.72,0,458.91,0,23.84,-0.98,197.32
"7","s1",2001-01-07,2001,1,7,39152.9,0,455.8,0,23.66,-0.62,202.87
"8","s1",2001-01-08,2001,1,8,39177.38,0,437.07,0,22.52,0.47,220.82
"9","s1",2001-01-09,2001,1,9,39203.14,0,443.88,0,21.78,-0.87,198.97
"10","s1",2001-01-10,2001,1,10,39230.17,0,443.6,0,20.51,-1.95,182.74
"11","s1",2001-01-11,2001,1,11,39258.45,0,461.82,0,22.87,-1.64,187.28
"12","s1",2001-01-12,2001,1,12,39287.97,0,451.18,0,22.81,-0.26,208.72
"13","s1",2001-01-13,2001,1,13,39318.7,0,446.19,0,23.55,1.08,231.47
"14","s1",2001-01-14,2001,1,14,39350.64,0,449.78,0,24.45,1.7,242.79
"15","s1",2001-01-15,2001,1,15,39383.76,0,451.96,0,24.45,1.55,240.1
"16","s1",2001-01-16,2001,1,16,39418.05,0,432.1,0,23.45,2.62,260.46
"17","s1",2001-01-17,2001,1,17,39453.49,0,448.19,0,24.63,2.44,257.01
"18","s1",2001-01-18,2001,1,18,39490.05,0,420.86,0,20.42,0.93,228.89
"19","s1",2001-01-19,2001,1,19,39527.73,0,422.17,0,21.79,2.21,252.4
"20","s1",2001-01-20,2001,1,20,39566.49,0,422.83,0,22.45,2.92,266.5
"21","s1",2001-01-21,2001,1,21,39606.33,0,408.99,0,20.05,1.71,243.08
"22","s1",2001-01-22,2001,1,22,39647.21,0,463.75,0,23.63,0.73,225.37
"23","s1",2001-01-23,2001,1,23,39689.13,0,457.78,0,23.48,1.28,235.16
"24","s1",2001-01-24,2001,1,24,39732.05,0,471.97,0,23.38,0,213.07
"25","s1",2001-01-25,2001,1,25,39775.96,0,469.64,0,23.24,0.23,216.74
"26","s1",2001-01-26,2001,1,26,39820.84,0,495.9,0,23.8,-1.99,182.21
"27","s1",2001-01-27,2001,1,27,39866.66,0,474.24,0,23.77,0.69,224.72
"28","s1",2001-01-28,2001,1,28,39913.41,0,449.09,0,23.85,3.15,271.16
"29","s1",2001-01-29,2001,1,29,39961.07,0,459.8,0,24.11,2.65,261.17
"30","s1",2001-01-30,2001,1,30,40009.61,0,451.32,0,23.33,2.81,264.36
"31","s1",2001-01-31,2001,1,31,40059,0,480.09,0,23.35,0.44,220.41
"32","s1",2001-02-01,2001,2,1,40109.24,0,444.72,0,22.87,3.14,270.91
"33","s1",2001-02-02,2001,2,2,40160.3,0,455.49,0,23.06,2.66,261.22
"34","s1",2001-02-03,2001,2,3,40212.16,0,471.66,0,23.21,1.64,241.8
"35","s1",2001-02-04,2001,2,4,40264.79,0,482.13,0,23.31,1,230.21
"36","s1",2001-02-05,2001,2,5,40318.18,0,453.26,0,23.13,3.44,277.1
"37","s1",2001-02-06,2001,2,6,40372.31,0,435.16,0,23.2,5,311.6
"38","s1",2001-02-07,2001,2,7,40427.15,0,447.1,0,23.59,4.76,306.06
"39","s1",2001-02-08,2001,2,8,40482.68,0,468.34,0,24.6,4.39,297.64
"40","s1",2001-02-09,2001,2,9,40538.89,0,498.45,0,24.8,2.17,251.69
"41","s1",2001-02-10,2001,2,10,40595.75,0,534.57,0,24.74,-1.72,186.22
"42","s1",2001-02-11,2001,2,11,40653.25,0,496.68,0,24.53,2.44,256.91
"43","s1",2001-02-12,2001,2,12,40711.36,0,492.63,0,25.36,3.77,284.09
"44","s1",2001-02-13,2001,2,13,40770.06,0,493.26,0,25.65,4.18,293.09
"45","s1",2001-02-14,2001,2,14,40829.33,0,531.78,0,25.52,0.63,223.6
"46","s1",2001-02-15,2001,2,15,40889.16,0,520.83,0,24.98,1.45,238.24
"47","s1",2001-02-16,2001,2,16,40949.53,0,519.64,0,24,0.84,227.28
"48","s1",2001-02-17,2001,2,17,41010.41,0,522.97,0,25.31,1.81,244.87
"49","s1",2001-02-18,2001,2,18,41071.8,0,510.66,0,26.08,3.79,284.65
"50","s1",2001-02-19,2001,2,19,41133.66,0,504.59,0,25.11,3.58,280.13
"51","s1",2001-02-20,2001,2,20,41195.98,0,512.92,0,25.43,3.3,274.27
"52","s1",2001-02-21,2001,2,21,41258.75,0,509.21,0,25.27,3.59,280.28
"53","s1",2001-02-22,2001,2,22,41321.94,0,504.67,0,25.34,4.24,294.3
"54","s1",2001-02-23,2001,2,23,41385.54,0,479.16,0,23.78,4.73,305.34
"55","s1",2001-02-24,2001,2,24,41449.54,0,489.18,0,23.59,4.04,289.94
"56","s1",2001-02-25,2001,2,25,41513.91,0,502.55,0,23.98,3.78,284.39
"57","s1",2001-02-26,2001,2,26,41578.64,0,534.64,0,24.09,1.59,240.89
"58","s1",2001-02-27,2001,2,27,41643.71,0,536.12,0,24.65,2.07,249.72
"59","s1",2001-02-28,2001,2,28,41709.1,0,529.05,0,25.06,3.27,273.62
"60","s1",2001-03-01,2001,3,1,41774.81,0,531.84,0,23.61,1.81,244.85
"61","s1",2001-03-02,2001,3,2,41840.81,0,500.88,0,21.98,2.6,260.12
"62","s1",2001-03-03,2001,3,3,41907.08,0,512.47,0,22.3,2.31,254.48
"63","s1",2001-03-04,2001,3,4,41973.62,0,497.59,0,23.32,4.33,296.32
"64","s1",2001-03-05,2001,3,5,42040.41,0,511.82,0,24.28,4.53,300.97
"65","s1",2001-03-06,2001,3,6,42107.43,0,516.77,0,24,4.06,290.51
"66","s1",2001-03-07,2001,3,7,42174.67,0,571.56,0,25.82,1.61,241.14
"67","s1",2001-03-08,2001,3,8,42242.12,0,546.06,0,25.12,3.22,272.59
"68","s1",2001-03-09,2001,3,9,42309.75,0,542.31,0,25.64,4.02,289.51
"69","s1",2001-03-10,2001,3,10,42377.56,0,534.39,0,24.86,4.03,289.77
"70","s1",2001-03-11,2001,3,11,42445.53,0,532.39,0,24.46,3.9,286.89
"71","s1",2001-03-12,2001,3,12,42513.65,0,565.92,0,26.4,3.49,278.31
"72","s1",2001-03-13,2001,3,13,42581.9,0,568.52,0,27.52,4.36,297.06
"73","s1",2001-03-14,2001,3,14,42650.27,0,560.85,0,25.41,3.2,272.32
"74","s1",2001-03-15,2001,3,15,42718.74,0,567.33,0,24.64,2.04,249.17
"75","s1",2001-03-16,2001,3,16,42787.31,0,524.67,0,25.21,5.77,329.89
"76","s1",2001-03-17,2001,3,17,42855.96,0,540.48,0,24.22,3.96,288.22
"77","s1",2001-03-18,2001,3,18,42924.67,0,526.53,0,24.04,4.85,308.21
"78","s1",2001-03-19,2001,3,19,42993.44,0,581.44,0,25.91,2.88,265.71
"79","s1",2001-03-20,2001,3,20,43062.25,0,541.74,0,24.64,4.73,305.32
"80","s1",2001-03-21,2001,3,21,43131.08,0,558.15,0,26.24,5.22,316.83
"81","s1",2001-03-22,2001,3,22,43199.92,0,538.94,0,24.2,4.72,305.16
"82","s1",2001-03-23,2001,3,23,43268.77,0,528.27,0,25.52,6.67,352.61
"83","s1",2001-03-24,2001,3,24,43337.6,0,535.55,0,19.98,1.13,232.43
"84","s1",2001-03-25,2001,3,25,43406.41,0,611.45,0,26.18,1.4,237.41
"85","s1",2001-03-26,2001,3,26,43475.18,0,578.71,0,24.2,2.42,256.49
"86","s1",2001-03-27,2001,3,27,43543.89,0,545.58,0,24.3,4.71,305.03
"87","s1",2001-03-28,2001,3,28,43612.54,0,578.14,0,24.11,2.59,259.99
"88","s1",2001-03-29,2001,3,29,43681.11,0,547.95,0,24.36,4.84,307.95
"89","s1",2001-03-30,2001,3,30,43749.58,0,553.01,0,24.44,4.77,306.43
"90","s1",2001-03-31,2001,3,31,43817.95,0,591.76,0,27.29,4.87,308.72
"91","s1",2001-04-01,2001,4,1,43886.2,0,642.84,0,27.38,0.22,216.65
"92","s1",2001-04-02,2001,4,2,43954.32,0,620.88,0,26.05,1.21,233.95
"93","s1",2001-04-03,2001,4,3,44022.29,0,637.82,0,28.54,1.83,245.23
"94","s1",2001-04-04,2001,4,4,44090.1,0,626.7,0,28.05,2.42,256.5
"95","s1",2001-04-05,2001,4,5,44157.73,0,607.12,0,25.21,1.65,241.87
"96","s1",2001-04-06,2001,4,6,44225.18,0,646.58,0,28.66,0.92,228.67
"97","s1",2001-04-07,2001,4,7,44292.42,0,646.77,0,28.99,1.31,235.77
"98","s1",2001-04-08,2001,4,8,44359.44,0,638.02,0,29.01,2.31,254.47
"99","s1",2001-04-09,2001,4,9,44426.23,0,644.95,0,28.41,0.86,227.65
"100","s1",2001-04-10,2001,4,10,44492.77,0,637.62,0,28.61,1.94,247.32
"101","s1",2001-04-11,2001,4,11,44559.05,0,647.88,0,29.25,1.27,234.91
"102","s1",2001-04-12,2001,4,12,44625.05,0,656.61,0,29.76,0.8,226.6
"103","s1",2001-04-13,2001,4,13,44690.76,0,623.46,0,29.34,3.84,285.61
"104","s1",2001-04-14,2001,4,14,44756.15,0,625.55,0,28.44,2.85,265.05
"105","s1",2001-04-15,2001,4,15,44821.22,0,647.07,0,29.71,1.89,246.45
"106","s1",2001-04-16,2001,4,16,44885.95,0,660.34,0,30.25,0.58,222.71
"107","s1",2001-04-17,2001,4,17,44950.32,0,644.22,0,29.43,1.68,242.52
"108","s1",2001-04-18,2001,4,18,45014.32,12.95,473.21,0,28.79,2.28,253.86
"109","s1",2001-04-19,2001,4,19,45077.92,0,611.65,0,27.54,2.92,266.44
"110","s1",2001-04-20,2001,4,20,45141.11,0,637.36,0,28.61,1.58,240.64
"111","s1",2001-04-21,2001,4,21,45203.88,2.41,454.68,0,27.8,3.39,276.2
"112","s1",2001-04-22,2001,4,22,45266.21,0,625.77,0,27.94,2.07,249.77
"113","s1",2001-04-23,2001,4,23,45328.07,0,646.25,0,29.27,1.12,232.24
"114","s1",2001-04-24,2001,4,24,45389.45,20.88,466.15,0,27.93,2.04,249.24
"115","s1",2001-04-25,2001,4,25,45450.34,10.5,451.63,0,26.72,2.54,258.98
"116","s1",2001-04-26,2001,4,26,45510.7,6.02,286.05,0,14.85,2.03,431.81
"117","s1",2001-04-27,2001,4,27,45570.54,0,572.62,0,24.33,2.63,260.64
"118","s1",2001-04-28,2001,4,28,45629.81,0,408.2,0,15.74,2.05,338.33
"119","s1",2001-04-29,2001,4,29,45688.52,0,603.66,0,26.38,2.43,256.71
"120","s1",2001-04-30,2001,4,30,45746.62,0,404.58,0,16.19,2.67,353
"121","s1",2001-05-01,2001,5,1,45804.12,0,430.3,0,15.56,1.19,299.38
"122","s1",2001-05-02,2001,5,2,45860.98,0,409.37,0,16.05,2.56,345.48
"123","s1",2001-05-03,2001,5,3,45917.19,0,434.37,0,16.08,1.75,304.12
"124","s1",2001-05-04,2001,5,4,45972.73,0,386.99,0,15.38,2.91,379.64
"125","s1",2001-05-05,2001,5,5,46027.57,0,374.32,0,16.36,4.41,428.75
"126","s1",2001-05-06,2001,5,6,46081.7,0,457.78,0,17.63,2.74,295.13
"127","s1",2001-05-07,2001,5,7,46135.09,7.23,315.1,0,17.27,3.75,476.85
"128","s1",2001-05-08,2001,5,8,46187.73,5.68,316.21,0,15.84,2.4,488.02
"129","s1",2001-05-09,2001,5,9,46239.59,0,447.92,0,16.13,2.03,378.73
"130","s1",2001-05-10,2001,5,10,46290.65,0,439.97,0,14.95,1.35,373.34
"131","s1",2001-05-11,2001,5,11,46340.89,0,427.24,0,16.11,3.13,427.01
"132","s1",2001-05-12,2001,5,12,46390.29,0,445.77,0,16.39,2.99,403.76
"133","s1",2001-05-13,2001,5,13,46438.83,0,456.59,0,14.6,1.05,353.2
"134","s1",2001-05-14,2001,5,14,46486.48,0,439.75,0,16.05,3.24,417.45
"135","s1",2001-05-15,2001,5,15,46533.24,0,497.24,0,16.86,2.21,336.87
"136","s1",2001-05-16,2001,5,16,46579.06,0,528.53,0,17.77,2.14,306.92
"137","s1",2001-05-17,2001,5,17,46623.94,0,531.48,0,18.23,2.71,314.19
"138","s1",2001-05-18,2001,5,18,46667.86,0,571.35,0,20.39,3.28,285.99
"139","s1",2001-05-19,2001,5,19,46710.78,0,563.84,0,19.37,2.82,286.66
"140","s1",2001-05-20,2001,5,20,46752.7,0,532.83,0,19.4,4.5,346.3
"141","s1",2001-05-21,2001,5,21,46793.58,0,499.94,0,17.05,3.68,366.87
"142","s1",2001-05-22,2001,5,22,46833.42,10.28,394.8,0,18,3.61,459.39
"143","s1",2001-05-23,2001,5,23,46872.19,4.49,406.47,0,17.63,2.88,483.68
"144","s1",2001-05-24,2001,5,24,46909.87,0,591.25,0,18.32,2.01,333.12
"145","s1",2001-05-25,2001,5,25,46946.43,0,498.73,0,15.85,3.53,454.82
"146","s1",2001-05-26,2001,5,26,46981.87,0,474.97,0,16.35,4.79,514.08
"147","s1",2001-05-27,2001,5,27,47016.16,0,550.36,0,17.97,4.02,414.82
"148","s1",2001-05-28,2001,5,28,47049.29,0,594.9,0,19.28,3.29,355.31
"149","s1",2001-05-29,2001,5,29,47081.23,0,547.45,0,16.15,2.59,387.29
"150","s1",2001-05-30,2001,5,30,47111.97,4.1,427.19,0,17.67,2.72,479.24
"151","s1",2001-05-31,2001,5,31,47141.49,5.3,393.66,0,16.29,3.18,551.85
"152","s1",2001-06-01,2001,6,1,47169.77,0,678.25,0,26.71,3.9,325.66
"153","s1",2001-06-02,2001,6,2,47196.8,3.22,364.2,0,16.07,4.08,640.87
"154","s1",2001-06-03,2001,6,3,47222.57,0,667.3,0,26.33,4.36,360.4
"155","s1",2001-06-04,2001,6,4,47247.05,0,426.77,0,13.39,3.24,574.37
"156","s1",2001-06-05,2001,6,5,47270.23,11.43,369.25,0,14.9,2.6,590.86
"157","s1",2001-06-06,2001,6,6,47292.11,11.6,371.98,0,15.77,3.27,651.45
"158","s1",2001-06-07,2001,6,7,47312.66,0,678.62,0,26.43,2.31,390.22
"159","s1",2001-06-08,2001,6,8,47331.87,0,665,0,25.95,3.17,424.56
"160","s1",2001-06-09,2001,6,9,47349.74,0,661.95,0,25.93,3.23,428.03
"161","s1",2001-06-10,2001,6,10,47366.24,13.75,476.84,0,25.84,4.07,590.65
"162","s1",2001-06-11,2001,6,11,47381.38,0,654.78,0,25.6,2.75,463.13
"163","s1",2001-06-12,2001,6,12,47395.14,4.22,453.92,0,24.41,4.45,674.73
"164","s1",2001-06-13,2001,6,13,47407.51,3.89,281.47,0,13.63,3.81,802.24
"165","s1",2001-06-14,2001,6,14,47418.49,6.36,331.44,0,14.84,2.96,752.38
"166","s1",2001-06-15,2001,6,15,47428.07,0,443,0,13.93,2.31,659.83
"167","s1",2001-06-16,2001,6,16,47436.24,0,401.2,0,14.16,3.87,763.3
"168","s1",2001-06-17,2001,6,17,47442.99,3.24,469.09,0,24.2,3,634.79
"169","s1",2001-06-18,2001,6,18,47448.33,5.03,467.7,0,24.67,3.36,657.31
"170","s1",2001-06-19,2001,6,19,47452.25,4.78,467.07,0,24.27,2.83,645.97
"171","s1",2001-06-20,2001,6,20,47454.75,3.71,465.24,0,24.46,2.89,658.59
"172","s1",2001-06-21,2001,6,21,47455.82,7.68,463.4,0,23.96,2.46,648.9
"173","s1",2001-06-22,2001,6,22,47455.47,6.41,462.44,0,24.52,2.77,675.52
"174","s1",2001-06-23,2001,6,23,47453.69,0,625.77,0,24.77,2.77,591.35
"175","s1",2001-06-24,2001,6,24,47450.49,0,610.76,0,24.36,3.25,621.44
"176","s1",2001-06-25,2001,6,25,47445.86,17.98,440.72,0,24.16,3.74,749.52
"177","s1",2001-06-26,2001,6,26,47439.82,12.29,444.74,0,24.28,3.28,750
"178","s1",2001-06-27,2001,6,27,47432.36,9.28,446.71,0,24.63,3.21,760.39
"179","s1",2001-06-28,2001,6,28,47423.5,0,585.29,0,24.46,4.04,739.85
"180","s1",2001-06-29,2001,6,29,47413.23,0,610.63,0,24.91,2.65,658.02
"181","s1",2001-06-30,2001,6,30,47401.56,0,578.3,0,25.55,5.11,796.99
"182","s1",2001-07-01,2001,7,1,47388.49,0,597.47,0,25.04,3.46,702.84
"183","s1",2001-07-02,2001,7,2,47374.05,10.61,424.23,0,23.55,3.52,786.07
"184","s1",2001-07-03,2001,7,3,47358.23,5.96,438.04,0,24.21,2.97,756.03
"185","s1",2001-07-04,2001,7,4,47341.05,7.06,417.74,0,23.82,4.05,815.62
"186","s1",2001-07-05,2001,7,5,47322.52,7.72,446.46,0,25.2,2.6,736.22
"187","s1",2001-07-06,2001,7,6,47302.64,7.03,413.24,0,24.62,4.76,857.49
"188","s1",2001-07-07,2001,7,7,47281.43,0,442.7,0,15.53,1.74,692.28
"189","s1",2001-07-08,2001,7,8,47258.91,10.3,447.7,0,24.24,1.74,692.28
"190","s1",2001-07-09,2001,7,9,47235.08,10.57,440.07,0,24.63,2.83,748.5
"191","s1",2001-07-10,2001,7,10,47209.96,3.68,445.98,0,24.55,2.22,716.72
"192","s1",2001-07-11,2001,7,11,47183.56,7.14,423.36,0,24.31,4.02,814.15
"193","s1",2001-07-12,2001,7,12,47155.91,8.88,241.21,0,13,3.55,787.47
"194","s1",2001-07-13,2001,7,13,47127.01,0,349.83,0,13.99,3.66,793.62
"195","s1",2001-07-14,2001,7,14,47096.88,5.12,458.46,0,25.24,1.58,684.53
"196","s1",2001-07-15,2001,7,15,47065.55,11.99,234.73,0,13.62,4.31,830.92
"197","s1",2001-07-16,2001,7,16,47033.02,25.86,250.42,0,13.24,3.29,773.5
"198","s1",2001-07-17,2001,7,17,46999.31,14.64,425.62,0,24.52,4.12,819.87
"199","s1",2001-07-18,2001,7,18,46964.45,9.85,450.99,0,25.69,2.84,748.9
"200","s1",2001-07-19,2001,7,19,46928.45,6.97,359.3,0,16.86,1.67,688.73
"201","s1",2001-07-20,2001,7,20,46891.33,2.81,429.59,0,24.7,4.07,817.09
"202","s1",2001-07-21,2001,7,21,46853.11,7.13,436.99,0,25.15,3.89,806.61
"203","s1",2001-07-22,2001,7,22,46813.81,9.63,451.24,0,25.6,2.91,752.45
"204","s1",2001-07-23,2001,7,23,46773.45,0,385.73,0,14.52,3.15,765.39
"205","s1",2001-07-24,2001,7,24,46732.05,16.81,271.22,0,13.55,3.08,761.69
"206","s1",2001-07-25,2001,7,25,46689.63,16.09,313.47,0,15.08,2.82,748.04
"207","s1",2001-07-26,2001,7,26,46646.21,22.1,465.94,0,24.88,1.51,681.19
"208","s1",2001-07-27,2001,7,27,46601.82,14.44,467.73,0,24.95,1.32,671.78
"209","s1",2001-07-28,2001,7,28,46556.47,11.78,453.35,0,24.91,2.8,746.75
"210","s1",2001-07-29,2001,7,29,46510.18,22.98,455.03,0,24.91,2.61,736.59
"211","s1",2001-07-30,2001,7,30,46462.98,12.44,452.31,0,24.04,2.11,711.22
"212","s1",2001-07-31,2001,7,31,46414.88,13.51,457.45,0,23.94,1.56,683.8
"213","s1",2001-08-01,2001,8,1,46365.91,13.43,323.85,0,12.97,0.36,626.89
"214","s1",2001-08-02,2001,8,2,46316.09,0,463.61,0,15.46,1.77,694.1
"215","s1",2001-08-03,2001,8,3,46265.44,5.61,421.4,0,14.21,-3.69,464.94
"216","s1",2001-08-04,2001,8,4,46213.98,0,549.97,0,16.18,-0.99,568
"217","s1",2001-08-05,2001,8,5,46161.73,19.61,403.38,0,15,-1.56,544.87
"218","s1",2001-08-06,2001,8,6,46108.72,12.12,396.83,0,14.68,-1.51,546.9
"219","s1",2001-08-07,2001,8,7,46054.96,19.24,413.01,0,16.07,-1.11,563.11
"220","s1",2001-08-08,2001,8,8,46000.48,12.84,365.51,0,13.52,-0.58,585.24
"221","s1",2001-08-09,2001,8,9,45945.29,0,518.38,0,14.56,-0.59,585.19
"222","s1",2001-08-10,2001,8,10,45889.42,10.87,408.88,0,14.95,-1.42,550.42
"223","s1",2001-08-11,2001,8,11,45832.88,11.03,414.87,0,14.89,-2.04,525.78
"224","s1",2001-08-12,2001,8,12,45775.7,6.31,380,0,13.68,-1.24,557.72
"225","s1",2001-08-13,2001,8,13,45717.9,0,519.09,0,14.32,-0.87,573.04
"226","s1",2001-08-14,2001,8,14,45659.49,7.38,425.38,0,14.98,-2.82,496.41
"227","s1",2001-08-15,2001,8,15,45600.5,0,556.18,0,15,-2.3,515.62
"228","s1",2001-08-16,2001,8,16,45540.95,0,514.52,0,15.69,0.35,626.58
"229","s1",2001-08-17,2001,8,17,45480.85,6.98,453.73,0,16.85,-3.32,478.11
"230","s1",2001-08-18,2001,8,18,45420.22,5.77,429.99,0,15.24,-2.98,490.21
"231","s1",2001-08-19,2001,8,19,45359.09,0,553.18,0,16.42,-0.7,580.25
"232","s1",2001-08-20,2001,8,20,45297.47,0,520.2,0,15.33,-0.08,607.08
"233","s1",2001-08-21,2001,8,21,45235.37,0,528.04,0,14.43,-1.07,564.95
"234","s1",2001-08-22,2001,8,22,45172.83,0,555.04,0,16.44,-0.61,584.13
"235","s1",2001-08-23,2001,8,23,45109.85,0,539.5,0,14.04,-2.28,516.47
"236","s1",2001-08-24,2001,8,24,45046.45,0,547.99,0,14.79,-2.08,524.23
"237","s1",2001-08-25,2001,8,25,44982.65,22.62,415.94,0,15.87,-1.38,552.08
"238","s1",2001-08-26,2001,8,26,44918.46,9.42,401.79,0,14.24,-1.83,534.1
"239","s1",2001-08-27,2001,8,27,44853.91,9.54,402.13,0,13.56,-2.33,514.56
"240","s1",2001-08-28,2001,8,28,44789.01,25.51,418.38,0,15.22,-1.71,538.68
"241","s1",2001-08-29,2001,8,29,44723.78,4.31,405.28,0,14.08,-1.82,534.43
"242","s1",2001-08-30,2001,8,30,44658.23,11.1,425.74,0,15.3,-1.9,531.47
"243","s1",2001-08-31,2001,8,31,44592.37,0,531.43,0,13.86,-1.55,545.3
"244","s1",2001-09-01,2001,9,1,44526.24,9.14,487.28,0,24.01,-1.31,554.91
"245","s1",2001-09-02,2001,9,2,44459.82,0,655.2,0,23.91,-2.09,524.02
"246","s1",2001-09-03,2001,9,3,44393.16,7.03,483.4,0,24.82,-0.77,577.16
"247","s1",2001-09-04,2001,9,4,44326.25,0,646.45,0,24.23,-1.54,545.51
"248","s1",2001-09-05,2001,9,5,44259.12,18.5,483.18,0,23.89,-2.26,517.22
"249","s1",2001-09-06,2001,9,6,44191.78,6.03,475.93,0,23.9,-1.42,550.43
"250","s1",2001-09-07,2001,9,7,44124.24,8.75,472.9,0,24,-1.41,550.88
"251","s1",2001-09-08,2001,9,8,44056.51,5.39,469.45,0,23.63,-1.53,546.13
"252","s1",2001-09-09,2001,9,9,43988.62,0,618.41,0,24.18,-0.56,586.41
"253","s1",2001-09-10,2001,9,10,43920.58,0,619.49,0,22.75,-2.15,521.57
"254","s1",2001-09-11,2001,9,11,43852.39,12.33,464.23,0,23.84,-1.68,540.19
"255","s1",2001-09-12,2001,9,12,43784.08,11.38,470.16,0,23.96,-2.89,493.72
"256","s1",2001-09-13,2001,9,13,43715.66,0,616.39,0,23.78,-2.07,524.69
"257","s1",2001-09-14,2001,9,14,43647.13,0,606.07,0,23.62,-1.6,543.05
"258","s1",2001-09-15,2001,9,15,43578.52,0,619.89,0,23.98,-3.01,489.44
"259","s1",2001-09-16,2001,9,16,43509.84,0,618.35,0,24.34,-2.96,490.94
"260","s1",2001-09-17,2001,9,17,43441.1,0,585.17,0,24.13,-0.12,605.49
"261","s1",2001-09-18,2001,9,18,43372.31,23.37,459.47,0,24.1,-3.14,484.54
"262","s1",2001-09-19,2001,9,19,43303.49,21.67,445.66,0,24.23,-1.45,549.24
"263","s1",2001-09-20,2001,9,20,43234.65,0,595.65,0,25.04,-1.34,553.88
"264","s1",2001-09-21,2001,9,21,43165.8,0,599.06,0,24.78,-2.12,522.73
"265","s1",2001-09-22,2001,9,22,43096.96,0,575.42,0,23.32,-1.5,547.19
"266","s1",2001-09-23,2001,9,23,43028.14,10.37,434.53,0,22.73,-2.49,508.45
"267","s1",2001-09-24,2001,9,24,42959.35,7.15,424.26,0,21.98,-2.27,517.14
"268","s1",2001-09-25,2001,9,25,42890.61,15.91,423.67,0,22.27,-2.14,521.8
"269","s1",2001-09-26,2001,9,26,42821.93,9.63,418.28,0,22.56,-1.59,543.73
"270","s1",2001-09-27,2001,9,27,42753.32,0,565.38,0,22.92,-2.15,521.56
"271","s1",2001-09-28,2001,9,28,42684.79,0,547.43,0,23.31,-0.64,583.03
"272","s1",2001-09-29,2001,9,29,42616.37,3.16,429.69,0,23.85,-2.49,508.69
"273","s1",2001-09-30,2001,9,30,42548.05,0,561.9,0,24.38,-1.47,548.54
"274","s1",2001-10-01,2001,10,1,42479.87,0,547.11,0,23.78,-0.77,577.15
"275","s1",2001-10-02,2001,10,2,42411.82,0,571.62,0,23.68,-3.37,476.34
"276","s1",2001-10-03,2001,10,3,42343.93,8.6,393.21,0,21.43,-1.22,558.45
"277","s1",2001-10-04,2001,10,4,42276.21,0,543.73,0,22.69,-1.92,530.46
"278","s1",2001-10-05,2001,10,5,42208.67,0,541.75,0,24.11,-0.6,584.49
"279","s1",2001-10-06,2001,10,6,42141.32,0,536.99,0,24.92,0.26,622.25
"280","s1",2001-10-07,2001,10,7,42074.19,0,534.54,0,23.74,-0.63,583.16
"281","s1",2001-10-08,2001,10,8,42007.28,0,561.06,0,24.62,-2.66,502.26
"282","s1",2001-10-09,2001,10,9,41940.61,0,550.46,0,24.98,-1.49,547.45
"283","s1",2001-10-10,2001,10,10,41874.2,5.89,407.22,0,23.97,-1.57,544.53
"284","s1",2001-10-11,2001,10,11,41808.06,7.06,390.43,0,23.48,-0.27,599.01
"285","s1",2001-10-12,2001,10,12,41742.2,0,513.17,0,23.39,0.03,611.82
"286","s1",2001-10-13,2001,10,13,41676.65,0,543.07,0,23.82,-2.52,507.32
"287","s1",2001-10-14,2001,10,14,41611.41,5.08,372.33,0,24.12,1.79,694.75
"288","s1",2001-10-15,2001,10,15,41546.51,0,506.7,0,23.84,0.52,634.34
"289","s1",2001-10-16,2001,10,16,41481.96,0,479.03,0,21.37,0.27,622.98
"290","s1",2001-10-17,2001,10,17,41417.77,0,463.24,0,22.9,2.64,738.36
"291","s1",2001-10-18,2001,10,18,41353.97,0,519.62,0,23.66,-1.11,563.16
"292","s1",2001-10-19,2001,10,19,41290.57,0,541.17,0,23.75,-3.59,468.69
"293","s1",2001-10-20,2001,10,20,41227.58,0,497.03,0,24.72,1.34,673.02
"294","s1",2001-10-21,2001,10,21,41165.03,0,475.74,0,24.25,2.55,733.73
"295","s1",2001-10-22,2001,10,22,41102.94,0,483.83,0,23.63,1.28,669.84
"296","s1",2001-10-23,2001,10,23,41041.31,0,501.86,0,23.98,-0.14,604.72
"297","s1",2001-10-24,2001,10,24,40980.18,0,527.34,0,24.02,-2.92,492.73
"298","s1",2001-10-25,2001,10,25,40919.55,0,512.1,0,23.79,-1.64,541.71
"299","s1",2001-10-26,2001,10,26,40859.44,0,505.6,0,22.08,-2.68,501.33
"300","s1",2001-10-27,2001,10,27,40799.88,0,481.17,0,21.33,-1.32,554.31
"301","s1",2001-10-28,2001,10,28,40740.89,0,474.17,0,22.26,-0.14,604.63
"302","s1",2001-10-29,2001,10,29,40682.48,0,452.65,0,21.88,1.08,660.58
"303","s1",2001-10-30,2001,10,30,40624.68,0,416.78,0,21.92,3.46,782.62
"304","s1",2001-10-31,2001,10,31,40567.49,0,417.33,0,21.39,2.91,752.76
"305","s1",2001-11-01,2001,11,1,40510.95,0,434.12,0,23.2,3.39,778.93
