"site","date","year","month","day","dayl","prcp","srad","swe","tmax","tmin","vp"
"ss19",2006-12-24,2006,12,24,32835.64,0,237.29,45.28,-1.52,-12.22,239.43
"ss19",2006-12-25,2006,12,25,32849.19,0,262.66,45.28,1.32,-12.46,234.77
"ss19",2006-12-26,2006,12,26,32866.33,0,201.5,44.44,4.41,-4.01,454.14
"ss19",2006-12-27,2006,12,27,32887.06,0,211.66,43.51,5.16,-3.8,461.23
"ss19",2006-12-28,2006,12,28,32911.36,22.44,142.35,65.95,-1.3,-8.42,323.72
"ss19",2006-12-29,2006,12,29,32939.21,0,183.09,65.95,-2.93,-9.78,290.94
"ss19",2006-12-30,2006,12,30,32970.59,0,280.24,65.95,0.19,-14.83,193.47
"ss19",2006-12-31,2006,12,31,33005.47,0,276.17,65.95,1.43,-12.89,226.79
"ss19",2007-01-01,2007,1,1,33044.01,0,243.26,20.31,2.75,-10.77,268.92
"ss19",2007-01-02,2007,1,2,33085.84,0,213.74,20.31,3.29,-7.43,349.69
"ss19",2007-01-03,2007,1,3,33131.1,0,195.11,19.17,6.17,-3.28,479.57
"ss19",2007-01-04,2007,1,4,33179.74,8.29,105.44,17.92,3.06,-3.04,488.25
"ss19",2007-01-05,2007,1,5,33231.73,6.29,157.01,24.21,-4.28,-13.94,208.12
"ss19",2007-01-06,2007,1,6,33287.04,2.23,169.83,26.43,-4.84,-15.55,182.13
"ss19",2007-01-07,2007,1,7,33345.63,0,214.33,26.43,-4.06,-14.19,203.9
"ss19",2007-01-08,2007,1,8,33407.45,0,216.55,26.43,1.39,-8.96,310.42
"ss19",2007-01-09,2007,1,9,33472.46,0,226.3,26.19,5.72,-5.42,408.12
"ss19",2007-01-10,2007,1,10,33540.62,0,211.98,24.96,6.99,-3.08,486.81
"ss19",2007-01-11,2007,1,11,33611.88,1.09,259.75,26.05,2.68,-11.18,260.27
"ss19",2007-01-12,2007,1,12,33686.2,3.25,155.31,29.3,-9.48,-18.39,143.4
"ss19",2007-01-13,2007,1,13,33763.52,2.97,220.49,32.27,-2.5,-18.97,136.43
"ss19",2007-01-14,2007,1,14,33843.8,2.4,191.93,34.67,-10.84,-22.73,98.34
"ss19",2007-01-15,2007,1,15,33926.98,0,294.14,34.67,-6.83,-23.73,89.87
"ss19",2007-01-16,2007,1,16,34013.01,0,305.31,34.67,0.14,-19.01,135.99
"ss19",2007-01-17,2007,1,17,34101.83,0,272.67,34.67,-3.07,-16.67,165.87
"ss19",2007-01-18,2007,1,18,34193.4,0,268.43,34.67,-0.91,-13.96,207.83
"ss19",2007-01-19,2007,1,19,34287.66,0,294.8,34.67,3.94,-12.16,240.53
"ss19",2007-01-20,2007,1,20,34384.55,0,271.11,34.67,0.99,-11.97,244.24
"ss19",2007-01-21,2007,1,21,34484.01,2.42,197.98,37.09,-4.33,-15.85,177.65
"ss19",2007-01-22,2007,1,22,34585.99,0,301.53,37.09,-0.2,-15.83,178.04
"ss19",2007-01-23,2007,1,23,34690.44,0,282.07,37.09,5.75,-7.74,341.44
"ss19",2007-01-24,2007,1,24,34797.28,0,277.09,37.09,6.79,-6.1,387.43
"ss19",2007-01-25,2007,1,25,34906.48,0,303.4,37.09,8.55,-6.87,365.14
"ss19",2007-01-26,2007,1,26,35017.96,1.5,312.25,38.59,6.38,-9.59,295.42
"ss19",2007-01-27,2007,1,27,35131.68,1.54,260.87,40.13,-2.91,-13.68,212.55
"ss19",2007-01-28,2007,1,28,35247.56,0,310.57,40.13,0.25,-14.45,199.52
"ss19",2007-01-29,2007,1,29,35365.57,0,268.79,40.13,0.05,-11,264.07
"ss19",2007-01-30,2007,1,30,35485.63,1.77,274.03,41.9,-3.81,-14.91,192.09
"ss19",2007-01-31,2007,1,31,35607.7,2.5,226.4,44.4,-6.93,-19.21,133.74
"ss19",2007-02-01,2007,2,1,35731.71,5.12,227.68,49.52,-9.93,-22.05,104.35
"ss19",2007-02-02,2007,2,2,35857.61,0,299.97,49.52,-9.79,-21.96,105.26
"ss19",2007-02-03,2007,2,3,35985.34,0,289.87,49.52,-1.6,-13.22,220.78
"ss19",2007-02-04,2007,2,4,36114.85,0,269.7,49.52,3.25,-7.15,357.3
"ss19",2007-02-05,2007,2,5,36246.09,0,262.39,48.09,7.43,-2.6,504.56
"ss19",2007-02-06,2007,2,6,36379,0,282.85,45.58,11.25,-0.02,609.88
"ss19",2007-02-07,2007,2,7,36513.52,0,268.39,43.4,9.41,-0.82,575.33
"ss19",2007-02-08,2007,2,8,36649.61,0,284.91,42.71,6.49,-4.36,442.31
"ss19",2007-02-09,2007,2,9,36787.2,0,205.43,41.33,4.25,-2.72,500.13
"ss19",2007-02-10,2007,2,10,36926.26,0,199.27,39.32,5.38,-1.2,559.39
"ss19",2007-02-11,2007,2,11,37066.73,1.99,224.28,37.32,6.23,-1.25,557.3
"ss19",2007-02-12,2007,2,12,37208.57,0,289.66,37.32,3.32,-6.7,369.82
"ss19",2007-02-13,2007,2,13,37351.71,2.57,249.7,39.89,-1.16,-12.91,226.3
"ss19",2007-02-14,2007,2,14,37496.12,2.98,228.01,42.88,-3.26,-13.09,223.03
"ss19",2007-02-15,2007,2,15,37641.74,0,327.98,42.88,-1.47,-12.39,236.05
"ss19",2007-02-16,2007,2,16,37788.54,8.95,201.89,51.82,0.29,-7.57,346.02
"ss19",2007-02-17,2007,2,17,37936.46,0,333.09,51.82,1.43,-9.15,305.66
"ss19",2007-02-18,2007,2,18,38085.46,0,376.4,51.67,7.56,-5.64,401.34
"ss19",2007-02-19,2007,2,19,38235.5,1.9,266.11,51.07,2.87,-4.57,435.31
"ss19",2007-02-20,2007,2,20,38386.54,0,319.6,51.07,2.04,-7.24,354.88
"ss19",2007-02-21,2007,2,21,38538.53,0,357.49,50.37,6.59,-4.33,443.1
"ss19",2007-02-22,2007,2,22,38691.43,0,426.33,50.37,9.97,-6.25,350.53
"ss19",2007-02-23,2007,2,23,38845.2,0,419.69,50.37,7.67,-7.21,334.54
"ss19",2007-02-24,2007,2,24,38999.81,0,282.35,50.37,-1.18,-8.44,323.15
"ss19",2007-02-25,2007,2,25,39155.21,0,323.92,50.37,-1.11,-9.54,296.42
"ss19",2007-02-26,2007,2,26,39311.36,3.54,185.92,53.91,-2.18,-7.98,334.94
"ss19",2007-02-27,2007,2,27,39468.24,3.64,301.02,57.55,3.29,-7.75,341.12
"ss19",2007-02-28,2007,2,28,39625.8,3.65,232.55,61.2,-5.47,-12.64,231.31
"ss19",2007-03-01,2007,3,1,39784.01,0,316.94,61.2,-7.65,-14.92,191.95
"ss19",2007-03-02,2007,3,2,39942.83,0,254.29,61.2,-8.24,-13.64,213.24
"ss19",2007-03-03,2007,3,3,40102.23,0,465.38,61.2,-1.67,-15.42,184.19
"ss19",2007-03-04,2007,3,4,40262.17,0,505.33,61.2,8.83,-12.13,211.88
"ss19",2007-03-05,2007,3,5,40422.63,0,479.24,60.62,11.03,-4.62,373.19
"ss19",2007-03-06,2007,3,6,40583.57,0,470.96,59.77,10.62,-3.98,394.84
"ss19",2007-03-07,2007,3,7,40744.96,0,473.51,59.25,9.77,-4.74,363.91
"ss19",2007-03-08,2007,3,8,40906.77,0,399.29,58.17,6.58,-3.44,429.2
"ss19",2007-03-09,2007,3,9,41068.96,2.91,343.72,57.31,8.75,-3.95,426.01
"ss19",2007-03-10,2007,3,10,41231.52,7.24,269.94,56.54,4.16,-4.16,448.89
"ss19",2007-03-11,2007,3,11,41394.41,0,507.95,56.54,10.01,-6.66,295.91
"ss19",2007-03-12,2007,3,12,41557.59,0,520.22,55.4,15.66,-3.29,342.51
"ss19",2007-03-13,2007,3,13,41721.05,0,493,53.22,14.92,-0.83,425.58
"ss19",2007-03-14,2007,3,14,41884.75,0,458.02,50.76,12.99,-0.14,475.21
"ss19",2007-03-15,2007,3,15,42048.66,0,415.84,49.98,6.61,-4.14,395.44
"ss19",2007-03-16,2007,3,16,42212.77,0,478.73,48.37,11.85,-2.15,399.11
"ss19",2007-03-17,2007,3,17,42377.03,0,478.23,45.27,15.55,1.38,491.18
"ss19",2007-03-18,2007,3,18,42541.43,0,478.91,42.14,15.68,1.44,490.78
"ss19",2007-03-19,2007,3,19,42705.93,0,495,40.68,12.52,-2.51,375.03
"ss19",2007-03-20,2007,3,20,42870.52,0,496.97,38.36,14.72,-0.49,420.29
"ss19",2007-03-21,2007,3,21,43035.16,0,419.65,35.88,11.07,-0.1,496.31
"ss19",2007-03-22,2007,3,22,43199.82,0,499.13,33.99,13.76,-1.49,392.41
"ss19",2007-03-23,2007,3,23,43364.48,7.31,374.36,32.4,12.94,-2.22,443.8
"ss19",2007-03-24,2007,3,24,43529.12,18.07,171.27,30.37,4.05,-1.16,561.26
"ss19",2007-03-25,2007,3,25,43693.71,0,408.93,27.55,11.08,0.7,593.66
"ss19",2007-03-26,2007,3,26,43858.21,4.04,309.02,24.6,11.56,1.02,657.49
"ss19",2007-03-27,2007,3,27,44022.61,1.63,415.89,21.89,11.11,0.46,578.6
"ss19",2007-03-28,2007,3,28,44186.87,4.76,338.11,20.3,9.81,-2.21,519.23
"ss19",2007-03-29,2007,3,29,44350.98,3.79,289.45,24.09,2.01,-7.25,354.5
"ss19",2007-03-30,2007,3,30,44514.89,3.33,389.17,27.42,3.59,-11.18,260.2
"ss19",2007-03-31,2007,3,31,44678.6,0,426.47,27.23,5.25,-5.56,397.99
"ss19",2007-04-01,2007,4,1,44842.05,0,406.71,24.76,10.24,-0.13,575.57
"ss19",2007-04-02,2007,4,2,45005.24,0,469.64,22.14,12.99,0.25,543.82
"ss19",2007-04-03,2007,4,3,45168.12,0,471.35,20.28,10.82,-1.57,485.15
"ss19",2007-04-04,2007,4,4,45330.68,0,528.48,19.25,11.49,-3.56,394.66
"ss19",2007-04-05,2007,4,5,45492.88,3.73,346.26,17.71,9.37,-2.33,509.28
"ss19",2007-04-06,2007,4,6,45654.69,0,287.03,17.6,0.47,-5.73,398.41
"ss19",2007-04-07,2007,4,7,45816.08,0,281.84,17.6,-1.75,-7.7,342.34
"ss19",2007-04-08,2007,4,8,45977.02,2.66,331.99,17.57,4.3,-5.93,392.31
"ss19",2007-04-09,2007,4,9,46137.48,2.23,400.74,16.21,11.57,-2.76,453.34
"ss19",2007-04-10,2007,4,10,46297.43,0,398.18,16.21,2.19,-6.55,374.35
"ss19",2007-04-11,2007,4,11,46456.83,0,478.21,16.21,1.53,-9.34,285.94
"ss19",2007-04-12,2007,4,12,46615.65,0,554.68,16.21,2.36,-11.59,222.66
"ss19",2007-04-13,2007,4,13,46773.86,0,524.09,16.21,3.22,-9.16,267.92
"ss19",2007-04-14,2007,4,14,46931.42,0,625.99,16.21,11.84,-8.4,223.29
"ss19",2007-04-15,2007,4,15,47088.29,0,602.49,14.58,15.74,-2.13,338.37
"ss19",2007-04-16,2007,4,16,47244.45,21.01,348.22,12.48,9.62,-1,532.51
"ss19",2007-04-17,2007,4,17,47399.85,3.52,329.14,10.31,8.85,-0.83,574.8
"ss19",2007-04-18,2007,4,18,47554.46,3.36,437.29,9.01,12.97,-2.91,448.07
"ss19",2007-04-19,2007,4,19,47708.24,0,541.31,8.59,8.09,-5,368.01
"ss19",2007-04-20,2007,4,20,47861.14,0,627.67,8.29,14.38,-5.27,310.67
"ss19",2007-04-21,2007,4,21,48013.13,1.43,520.79,6.55,10.51,-1.87,457.8
"ss19",2007-04-22,2007,4,22,48164.17,1.3,469.94,4.06,10.38,-0.07,543.56
"ss19",2007-04-23,2007,4,23,48314.21,5.27,327.02,1.41,9.91,0.31,624.68
"ss19",2007-04-24,2007,4,24,48463.22,2.96,206.98,0,5.03,-1.12,562.55
"ss19",2007-04-25,2007,4,25,48611.14,0,461.97,0,8.19,-3.56,445.58
"ss19",2007-04-26,2007,4,26,48757.94,0,536.91,0,13.71,-2.46,430.11
"ss19",2007-04-27,2007,4,27,48903.57,0,518.7,0,14.59,-0.44,498.3
"ss19",2007-04-28,2007,4,28,49047.98,0,550.49,0,19.41,1.34,521.53
"ss19",2007-04-29,2007,4,29,49191.12,0,550.86,0,21.31,3.02,576.48
"ss19",2007-04-30,2007,4,30,49332.96,0,527.99,0,20.24,3.79,627.32
"ss19",2007-05-01,2007,5,1,49473.43,0,507.74,0,16.28,1.35,553.26
"ss19",2007-05-02,2007,5,2,49612.49,1.03,491.99,0,14.74,0.76,540.36
"ss19",2007-05-03,2007,5,3,49750.09,0,528.34,0,16.73,0.59,495.4
"ss19",2007-05-04,2007,5,4,49886.18,8.28,218.69,0,6.05,-0.81,575.58
"ss19",2007-05-05,2007,5,5,50020.71,6.8,279.22,0,7.36,-1.68,540.13
"ss19",2007-05-06,2007,5,6,50153.62,3.85,249.43,0,4.91,-2.96,491.13
"ss19",2007-05-07,2007,5,7,50284.86,1.91,424.83,0,8.65,-2.17,509.8
"ss19",2007-05-08,2007,5,8,50414.38,0,545.58,0,14.48,-2.41,432.05
"ss19",2007-05-09,2007,5,9,50542.11,8.3,416.25,0,17.29,-1.03,528.36
"ss19",2007-05-10,2007,5,10,50668.02,0,549.56,0,19.24,1.23,550.73
"ss19",2007-05-11,2007,5,11,50792.03,0,563.32,0,21.25,1.6,549
"ss19",2007-05-12,2007,5,12,50914.1,0.26,543.12,0,21.26,3.16,623.56
"ss19",2007-05-13,2007,5,13,51034.17,0,533.85,0,21.23,3.72,649.91
"ss19",2007-05-14,2007,5,14,51152.18,1.66,475.78,0,18.33,4.41,734.4
"ss19",2007-05-15,2007,5,15,51268.07,0,434.65,0,13.63,1.83,655.38
"ss19",2007-05-16,2007,5,16,51381.79,0,541,0,17.56,0.32,513.57
"ss19",2007-05-17,2007,5,17,51493.28,1.8,495.21,0,16.71,1.96,605.82
"ss19",2007-05-18,2007,5,18,51602.48,3.51,386.03,0,19.94,3.65,730.12
"ss19",2007-05-19,2007,5,19,51709.33,1.3,517.88,0,19.75,3.59,639.62
"ss19",2007-05-20,2007,5,20,51813.78,1.08,513.69,0,19.57,3.8,654.85
"ss19",2007-05-21,2007,5,21,51915.77,2.39,376.46,0,18.98,3.5,739.48
"ss19",2007-05-22,2007,5,22,52015.24,0,324.91,0,8.72,0.42,629.44
"ss19",2007-05-23,2007,5,23,52112.13,10.5,333.12,0,10.25,-2.07,524.57
"ss19",2007-05-24,2007,5,24,52206.4,0,522.71,0,12.2,-3.89,412.32
"ss19",2007-05-25,2007,5,25,52297.97,0,522.39,0,16.59,0.14,531.87
"ss19",2007-05-26,2007,5,26,52386.8,1.25,530.27,0,17.08,0.13,525.34
"ss19",2007-05-27,2007,5,27,52472.84,0,549.95,0,20.08,1.5,557.13
"ss19",2007-05-28,2007,5,28,52556.02,4.58,392.77,0,21.31,3.93,757.13
"ss19",2007-05-29,2007,5,29,52636.31,6.19,292.61,0,12.12,1.45,678.31
"ss19",2007-05-30,2007,5,30,52713.63,3.23,372.29,0,12.82,-2.02,526.62
"ss19",2007-05-31,2007,5,31,52787.96,0,501.44,0,15.57,0.53,565.72
"ss19",2007-06-01,2007,6,1,52859.23,0,373.13,0,12.47,2.51,731.47
"ss19",2007-06-02,2007,6,2,52927.39,1.24,501.26,0,17.6,2.62,645.32
"ss19",2007-06-03,2007,6,3,52992.41,8.5,359.41,0,17.2,2.8,747.01
"ss19",2007-06-04,2007,6,4,53054.24,1.97,485.57,0,17.19,2.59,670.67
"ss19",2007-06-05,2007,6,5,53112.84,0,536.81,0,21.75,3.74,677.58
"ss19",2007-06-06,2007,6,6,53168.15,1.47,513.51,0,18.86,2.33,638.57
"ss19",2007-06-07,2007,6,7,53220.15,0,292.87,0,7.75,0.03,612.06
"ss19",2007-06-08,2007,6,8,53268.8,0,572.15,0,17.44,-2.52,431.98
"ss19",2007-06-09,2007,6,9,53314.06,0,568.52,0,21.21,1.1,533.82
"ss19",2007-06-10,2007,6,10,53355.9,0,554.36,0,22.93,3.71,641.56
"ss19",2007-06-11,2007,6,11,53394.29,0.66,538.18,0,23.48,5.29,724.15
"ss19",2007-06-12,2007,6,12,53429.19,2.73,210.97,0,14.04,6.51,968.49
"ss19",2007-06-13,2007,6,13,53460.6,0,516.4,0,19.04,2.8,646.32
"ss19",2007-06-14,2007,6,14,53488.47,0,576.85,0,22.76,1.7,551.63
"ss19",2007-06-15,2007,6,15,53512.79,0,558.06,0,25.05,5.13,702.06
"ss19",2007-06-16,2007,6,16,53533.54,0,555.38,0,26.85,6.74,777.55
"ss19",2007-06-17,2007,6,17,53550.71,0,520.22,0,26.5,8.71,921.3
"ss19",2007-06-18,2007,6,18,53564.28,0,500.63,0,21.84,5.66,784.31
"ss19",2007-06-19,2007,6,19,53574.24,0,522.01,0,25.5,7.68,862.94
"ss19",2007-06-20,2007,6,20,53580.59,0,552.53,0,27.76,7.45,813.7
"ss19",2007-06-21,2007,6,21,53583.31,0,527.08,0,27.53,8.68,908
"ss19",2007-06-22,2007,6,22,53582.41,0.22,501.9,0,23.39,6.43,800.84
"ss19",2007-06-23,2007,6,23,53577.89,0,566.34,0,27.4,5.65,644.11
"ss19",2007-06-24,2007,6,24,53569.76,0,553.31,0,29.09,7.98,758.42
"ss19",2007-06-25,2007,6,25,53558,0,515.56,0,28.38,9.88,890.5
"ss19",2007-06-26,2007,6,26,53542.65,2.56,327.06,0,22.51,8.28,1030.32
"ss19",2007-06-27,2007,6,27,53523.7,0,454.41,0,20.86,6.33,779.97
"ss19",2007-06-28,2007,6,28,53501.18,3.23,356.06,0,22.27,6.28,856.55
"ss19",2007-06-29,2007,6,29,53475.1,0,539.02,0,25.39,5.73,643.28
"ss19",2007-06-30,2007,6,30,53445.47,0,529.42,0,28.06,8.56,774.85
"ss19",2007-07-01,2007,7,1,53412.33,0,538.14,0,29.45,8.88,775.46
"ss19",2007-07-02,2007,7,2,53375.69,0,523.05,0,29.91,10.13,858.49
"ss19",2007-07-03,2007,7,3,53335.59,0,536.41,0,29.17,8.44,756.92
"ss19",2007-07-04,2007,7,4,53292.05,0,480.36,0,24.22,7.3,779.26
"ss19",2007-07-05,2007,7,5,53245.11,2.93,349.59,0,23.24,6.82,881.95
"ss19",2007-07-06,2007,7,6,53194.8,0,517.14,0,26.14,6.94,714.39
"ss19",2007-07-07,2007,7,7,53141.15,5.33,373.57,0,28.09,8.99,977.64
"ss19",2007-07-08,2007,7,8,53084.2,0,439.54,0,24.57,9.31,944.84
"ss19",2007-07-09,2007,7,9,53024,0,513.07,0,26.04,6.91,720.13
"ss19",2007-07-10,2007,7,10,52960.59,4.7,296.72,0,22.71,9.3,1126.93
"ss19",2007-07-11,2007,7,11,52894,5,354.09,0,24.02,7.07,914.31
"ss19",2007-07-12,2007,7,12,52824.29,15.17,329.66,0,23.08,7.59,991.53
"ss19",2007-07-13,2007,7,13,52751.5,5,365.62,0,23.96,5.83,876.06
"ss19",2007-07-14,2007,7,14,52675.68,7.02,341.86,0,24.66,8.17,1060.32
"ss19",2007-07-15,2007,7,15,52596.88,3.4,372.93,0,26.87,7.8,1009.81
"ss19",2007-07-16,2007,7,16,52515.16,0,494.94,0,26.89,8.5,887.76
"ss19",2007-07-17,2007,7,17,52430.55,6.2,359.9,0,27.81,9.7,1103.21
"ss19",2007-07-18,2007,7,18,52343.12,5,300.66,0,27.21,12.94,1469.05
"ss19",2007-07-19,2007,7,19,52252.92,0,413.59,0,24.25,10.06,1105.67
"ss19",2007-07-20,2007,7,20,52160.01,0,470.38,0,26.08,9.16,973.95
"ss19",2007-07-21,2007,7,21,52064.44,0,468.24,0,27.23,10.3,1043.15
"ss19",2007-07-22,2007,7,22,51966.26,0,500.79,0,29.1,10.05,977.97
"ss19",2007-07-23,2007,7,23,51865.53,0,459.28,0,26.65,10.31,1036.63
"ss19",2007-07-24,2007,7,24,51762.32,0,482.15,0,27.66,10.1,981.68
"ss19",2007-07-25,2007,7,25,51656.67,12.55,327.78,0,27.41,11.79,1310.67
"ss19",2007-07-26,2007,7,26,51548.65,23.56,269,0,22.29,10.49,1268.07
"ss19",2007-07-27,2007,7,27,51438.31,19.36,206.15,0,19.26,10.67,1283.28
"ss19",2007-07-28,2007,7,28,51325.71,3.39,241.3,0,19.92,9.79,1210.42
"ss19",2007-07-29,2007,7,29,51210.9,7.72,338.89,0,22.94,7.39,1028.32
"ss19",2007-07-30,2007,7,30,51093.95,4.35,356.33,0,23.76,6.93,996.9
"ss19",2007-07-31,2007,7,31,50974.92,0,487.95,0,25.15,7.6,1002.51
"ss19",2007-08-01,2007,8,1,50853.85,1.18,444.8,0,24.39,9.22,1155.37
"ss19",2007-08-02,2007,8,2,50730.81,20.85,245.64,0,20.25,10.24,1247.37
"ss19",2007-08-03,2007,8,3,50605.85,0,402.27,0,23.15,10.24,1247.21
"ss19",2007-08-04,2007,8,4,50479.03,0.42,382.05,0,23.71,11.59,1364.67
"ss19",2007-08-05,2007,8,5,50350.4,2.59,327.73,0,25.03,10.48,1267.12
"ss19",2007-08-06,2007,8,6,50220.03,0,360.25,0,21.22,10.33,1255.04
"ss19",2007-08-07,2007,8,7,50087.95,8.19,289.32,0,20.76,9,1147.67
"ss19",2007-08-08,2007,8,8,49954.24,0,452.08,0,23.68,8.93,1142.1
"ss19",2007-08-09,2007,8,9,49818.93,0,509.22,0,26.16,7.64,999.54
"ss19",2007-08-10,2007,8,10,49682.08,0,482.18,0,26.53,9.53,1155.73
"ss19",2007-08-11,2007,8,11,49543.75,0,502.2,0,26.42,8.03,1032.07
"ss19",2007-08-12,2007,8,12,49403.98,0,490.88,0,27.03,9.21,1123.86
"ss19",2007-08-13,2007,8,13,49262.83,3.75,368.81,0,28.78,10.22,1245.37
"ss19",2007-08-14,2007,8,14,49120.34,2.52,336.92,0,26.04,10.55,1272.89
"ss19",2007-08-15,2007,8,15,48976.56,5.14,282.43,0,21.58,9.94,1222.3
"ss19",2007-08-16,2007,8,16,48831.54,0,474.68,0,23.86,7.44,1031.81
"ss19",2007-08-17,2007,8,17,48685.33,0,473.79,0,24.98,8.3,1090.65
"ss19",2007-08-18,2007,8,18,48537.96,12.56,324.59,0,24.14,9.66,1200.05
"ss19",2007-08-19,2007,8,19,48389.5,0,448.16,0,24.3,9.04,1150.36
"ss19",2007-08-20,2007,8,20,48239.97,0,443.95,0,25.58,10.29,1251.32
"ss19",2007-08-21,2007,8,21,48089.43,0,489.9,0,27.13,8.73,1119.26
"ss19",2007-08-22,2007,8,22,47937.92,0.22,480.32,0,25.05,7.58,1035.37
"ss19",2007-08-23,2007,8,23,47785.47,3.6,298.58,0,20.1,7.53,1038.48
"ss19",2007-08-24,2007,8,24,47632.13,0,445.13,0,21.65,6.68,979.8
"ss19",2007-08-25,2007,8,25,47477.93,0,517.85,0,25.75,4.53,824.72
"ss19",2007-08-26,2007,8,26,47322.93,0,478.44,0,26.56,8.03,1071.58
"ss19",2007-08-27,2007,8,27,47167.15,1.01,344.75,0,21.12,9.95,1223.57
"ss19",2007-08-28,2007,8,28,47010.63,4.86,308.37,0,23.13,8.88,1138.08
"ss19",2007-08-29,2007,8,29,46853.41,2.54,339,0,21.7,5.35,893.3
"ss19",2007-08-30,2007,8,30,46695.52,0,469.4,0,23.73,5.8,922.12
"ss19",2007-08-31,2007,8,31,46537.01,8.75,334.58,0,24.39,7.72,1051.99
"ss19",2007-09-01,2007,9,1,46377.89,0,404.92,0,23.35,8.88,1138.54
"ss19",2007-09-02,2007,9,2,46218.22,0,415.29,0,24.1,8.85,1136.07
"ss19",2007-09-03,2007,9,3,46058.01,2.7,305.6,0,23.75,8.82,1133.31
"ss19",2007-09-04,2007,9,4,45897.31,3.83,303.62,0,23.27,8.42,1103.32
"ss19",2007-09-05,2007,9,5,45736.14,5.99,273.63,0,21.25,8.44,1105
"ss19",2007-09-06,2007,9,6,45574.54,5.19,234.7,0,18.18,7.73,1052.62
"ss19",2007-09-07,2007,9,7,45412.54,0,417.94,0,19.77,4.19,823.74
"ss19",2007-09-08,2007,9,8,45250.16,0,421.17,0,21.15,5.15,881.36
"ss19",2007-09-09,2007,9,9,45087.43,2.72,285.9,0,18.07,4.58,846.94
"ss19",2007-09-10,2007,9,10,44924.4,1.27,348.94,0,14.45,2.73,743.02
"ss19",2007-09-11,2007,9,11,44761.07,0,478.04,0,20.58,-0.25,599.76
"ss19",2007-09-12,2007,9,12,44597.49,0,448.8,0,21.81,3.31,774.34
"ss19",2007-09-13,2007,9,13,44433.68,0,419.8,0,20.5,4.1,818.82
"ss19",2007-09-14,2007,9,14,44269.67,1.87,410.28,0,18.38,2.57,734.83
"ss19",2007-09-15,2007,9,15,44105.48,0,413.26,0,22.02,5.39,895.84
"ss19",2007-09-16,2007,9,16,43941.14,6.21,298.19,0,21.2,5.67,913.57
"ss19",2007-09-17,2007,9,17,43776.69,7.71,211.44,0,15.36,5.78,920.27
"ss19",2007-09-18,2007,9,18,43612.14,0,380.88,0,16.26,1.96,703.54
"ss19",2007-09-19,2007,9,19,43447.53,0,430.39,0,19.78,1.46,678.45
"ss19",2007-09-20,2007,9,20,43282.87,0,418.11,0,21.26,3.53,786.43
"ss19",2007-09-21,2007,9,21,43118.21,0,413.23,0,22.41,4.68,852.4
"ss19",2007-09-22,2007,9,22,42953.55,0,404.58,0,22.85,5.33,892.17
"ss19",2007-09-23,2007,9,23,42788.94,6.31,240.25,0,16.75,4.9,865.89
"ss19",2007-09-24,2007,9,24,42624.39,1.22,263.76,0,10.47,1.45,678.2
"ss19",2007-09-25,2007,9,25,42459.93,0,359.4,0,12.88,-0.62,583.91
"ss19",2007-09-26,2007,9,26,42295.6,0,335.62,0,14.94,2.4,725.67
"ss19",2007-09-27,2007,9,27,42131.41,0,363.85,0,16.85,2.43,727.2
"ss19",2007-09-28,2007,9,28,41967.4,0,377.26,0,18.17,2.58,735.37
"ss19",2007-09-29,2007,9,29,41803.58,2.75,242.14,0,14.06,2.1,710.69
"ss19",2007-09-30,2007,9,30,41640,0,337.75,0,11.99,-0.76,577.84
"ss19",2007-10-01,2007,10,1,41476.68,3.19,295.45,0,19.32,2.04,707.42
"ss19",2007-10-02,2007,10,2,41313.64,0,282.62,0,11.83,1.61,686.08
"ss19",2007-10-03,2007,10,3,41150.91,0,343.97,0,16.9,3.03,759.17
"ss19",2007-10-04,2007,10,4,40988.53,0,354.38,0,19.88,4.84,862.21
"ss19",2007-10-05,2007,10,5,40826.52,0,335.4,0,19.78,5.79,921.02
"ss19",2007-10-06,2007,10,6,40664.92,0,372.53,0,20.06,2.78,745.87
"ss19",2007-10-07,2007,10,7,40503.75,0,247.22,0,7.33,-1.65,541.32
"ss19",2007-10-08,2007,10,8,40343.04,0,371.84,0,15.83,-1.26,557.16
"ss19",2007-10-09,2007,10,9,40182.83,0,386.16,0,19.35,-0.32,596.58
"ss19",2007-10-10,2007,10,10,40023.15,0,372.06,0,19.66,0.95,654.26
"ss19",2007-10-11,2007,10,11,39864.04,0,364.26,0,19.33,1.23,667.69
"ss19",2007-10-12,2007,10,12,39705.52,0,361,0,18.32,0.41,628.97
"ss19",2007-10-13,2007,10,13,39547.63,21.55,208.6,0,11.38,0.13,616.41
"ss19",2007-10-14,2007,10,14,39390.4,2.31,70.54,0,3.01,-0.08,607.3
"ss19",2007-10-15,2007,10,15,39233.88,0,252.3,0,8.55,-1.22,558.74
"ss19",2007-10-16,2007,10,16,39078.09,0,293.27,0,11.57,-0.61,584.15
"ss19",2007-10-17,2007,10,17,38923.08,0,232.77,0,6.77,-2.14,521.87
"ss19",2007-10-18,2007,10,18,38768.88,0,173.74,0,3.03,-3.23,481.46
"ss19",2007-10-19,2007,10,19,38615.54,0,276.14,0,10.75,-0.45,590.97
"ss19",2007-10-20,2007,10,20,38463.08,2.33,252.27,0,15.08,-0.62,583.63
"ss19",2007-10-21,2007,10,21,38311.56,2.8,167.9,2.8,-0.1,-7.24,354.91
